iso3,year,activity,item,value,unit_mult
GRC,2020,P,N117N,2651.022,6
GRC,2020,P,N11ON,421.091,6
GRC,2020,Q,N112N,1364.483,6
GRC,2020,Q,N1131N,22.311,6
GRC,2020,Q,N1132N,93.046,6
GRC,2020,Q,N115N,0,6
GRC,2020,Q,N117N,747.99,6
GRC,2020,Q,N11ON,1190.814,6
GRC,2020,Q86,N112N,1010.248,6
GRC,2020,Q86,N1131N,18.317,6
GRC,2020,Q86,N1132N,66.216,6
GRC,2020,Q86,N115N,0,6
GRC,2020,Q86,N117N,746.63,6
GRC,2020,Q86,N11ON,1112.859,6
GRC,2020,Q87_88,N112N,354.235,6
GRC,2020,Q87_88,N1131N,3.994,6
GRC,2020,Q87_88,N1132N,26.83,6
GRC,2020,Q87_88,N115N,0,6
GRC,2020,Q87_88,N117N,1.359,6
GRC,2020,Q87_88,N11ON,77.956,6
GRC,2020,R,N112N,2504.3,6
GRC,2020,R,N1131N,80.763,6
GRC,2020,R,N1132N,39.959,6
GRC,2020,R,N115N,0,6
GRC,2020,R,N117N,24.307,6
GRC,2020,R,N11ON,423.093,6
GRC,2020,R90T92,N112N,1965.066,6
GRC,2020,R90T92,N1131N,63.169,6
GRC,2020,R90T92,N1132N,30.038,6
GRC,2020,R90T92,N115N,0,6
GRC,2020,R90T92,N117N,24.125,6
GRC,2020,R90T92,N11ON,292.371,6
GRC,2020,R93,N112N,539.234,6
GRC,2020,R93,N1131N,17.593,6
GRC,2020,R93,N1132N,9.921,6
GRC,2020,R93,N115N,0,6
GRC,2020,R93,N117N,0.182,6
GRC,2020,R93,N11ON,130.722,6
GRC,2020,S,N112N,1273.482,6
GRC,2020,S,N1131N,11.026,6
GRC,2020,S,N1132N,60.754,6
GRC,2020,S,N115N,0,6
GRC,2020,S,N117N,56.205,6
GRC,2020,S,N11ON,588.346,6
GRC,2020,S94,N112N,1048.028,6
GRC,2020,S94,N1131N,4.321,6
GRC,2020,S94,N1132N,24.971,6
GRC,2020,S94,N115N,0,6
GRC,2020,S94,N117N,46.045,6
GRC,2020,S94,N11ON,214.285,6
GRC,2020,S95,N112N,104.653,6
GRC,2020,S95,N1131N,1.153,6
GRC,2020,S95,N1132N,0.559,6
GRC,2020,S95,N115N,0,6
GRC,2020,S95,N117N,10.037,6
GRC,2020,S95,N11ON,37.967,6
GRC,2020,S96,N112N,120.801,6
GRC,2020,S96,N1131N,5.553,6
GRC,2020,S96,N1132N,35.224,6
GRC,2020,S96,N115N,0,6
GRC,2020,S96,N117N,0.123,6
GRC,2020,S96,N11ON,336.094,6
GRC,2020,T,N112N,0,6
GRC,2020,T,N1131N,0,6
GRC,2020,T,N1132N,0,6
GRC,2020,T,N115N,0,6
GRC,2020,T,N117N,0,6
GRC,2020,T,N11ON,0,6
GRC,2020,U,N112N,0,6
GRC,2020,U,N1131N,0,6
GRC,2020,U,N1132N,0,6
GRC,2020,U,N115N,0,6
GRC,2020,U,N117N,0,6
GRC,2020,U,N11ON,0,6
GRC,2020,_T,N112N,155878.811,6
GRC,2020,_T,N1131N,22761.527,6
GRC,2020,_T,N1132N,4417.182,6
GRC,2020,_T,N115N,579.624,6
GRC,2020,_T,N117N,10411.508,6
GRC,2020,_T,N11ON,46517.023,6
GRC,2021,A,N112N,5251.302,6
GRC,2021,A,N1131N,2084.629,6
GRC,2021,A,N1132N,370.002,6
GRC,2021,A,N115N,578.487,6
GRC,2021,A,N117N,22.462,6
GRC,2021,A,N11ON,5198.341,6
GRC,2021,A01,N112N,4511.209,6
GRC,2021,A01,N1131N,1119.973,6
GRC,2021,A01,N1132N,132.319,6
GRC,2021,A01,N115N,558.456,6
GRC,2021,A01,N117N,11.409,6
GRC,2021,A01,N11ON,4958.754,6
GRC,2021,A02,N112N,299.18,6
GRC,2021,A02,N1131N,0.026,6
GRC,2021,A02,N1132N,0,6
GRC,2021,A02,N115N,20.031,6
GRC,2021,A02,N117N,0,6
GRC,2021,A02,N11ON,1.34,6
GRC,2021,A03,N112N,440.913,6
GRC,2021,A03,N1131N,964.63,6
GRC,2021,A03,N1132N,237.684,6
GRC,2021,A03,N115N,0,6
GRC,2021,A03,N117N,11.053,6
GRC,2021,A03,N11ON,238.247,6
GRC,2021,B,N112N,2248.296,6
GRC,2021,B,N1131N,6.176,6
GRC,2021,B,N1132N,5.456,6
GRC,2021,B,N115N,0,6
GRC,2021,B,N117N,26.787,6
GRC,2021,B,N11ON,404.465,6
GRC,2021,C,N112N,5872.445,6
GRC,2021,C,N1131N,143.872,6
GRC,2021,C,N1132N,121.651,6
GRC,2021,C,N115N,0,6
GRC,2021,C,N117N,1158.94,6
GRC,2021,C,N11ON,9209.361,6
GRC,2021,C10T12,N112N,1670.364,6
GRC,2021,C10T12,N1131N,56.734,6
GRC,2021,C10T12,N1132N,47.68,6
GRC,2021,C10T12,N115N,0,6
GRC,2021,C10T12,N117N,130.247,6
GRC,2021,C10T12,N11ON,2533.745,6
GRC,2021,C13T15,N112N,454.734,6
GRC,2021,C13T15,N1131N,1.461,6
GRC,2021,C13T15,N1132N,1.619,6
GRC,2021,C13T15,N115N,0,6
GRC,2021,C13T15,N117N,16.766,6
GRC,2021,C13T15,N11ON,320.447,6
GRC,2021,C16,N112N,80.174,6
GRC,2021,C16,N1131N,0,6
GRC,2021,C16,N1132N,0.298,6
GRC,2021,C16,N115N,0,6
GRC,2021,C16,N117N,1.069,6
GRC,2021,C16,N11ON,123.891,6
GRC,2021,C16T18,N112N,315.622,6
GRC,2021,C16T18,N1131N,5.352,6
GRC,2021,C16T18,N1132N,11.152,6
GRC,2021,C16T18,N115N,0,6
GRC,2021,C16T18,N117N,56.245,6
GRC,2021,C16T18,N11ON,587.297,6
GRC,2021,C17,N112N,141.038,6
GRC,2021,C17,N1131N,4.086,6
GRC,2021,C17,N1132N,2.32,6
GRC,2021,C17,N115N,0,6
GRC,2021,C17,N117N,11.867,6
GRC,2021,C17,N11ON,341.998,6
GRC,2021,C18,N112N,94.409,6
GRC,2021,C18,N1131N,1.266,6
GRC,2021,C18,N1132N,8.533,6
GRC,2021,C18,N115N,0,6
GRC,2021,C18,N117N,43.309,6
GRC,2021,C18,N11ON,121.408,6
GRC,2021,C19,N112N,660.412,6
GRC,2021,C19,N1131N,13.533,6
GRC,2021,C19,N1132N,1.901,6
GRC,2021,C19,N115N,0,6
GRC,2021,C19,N117N,153.715,6
GRC,2021,C19,N11ON,1820.836,6
GRC,2021,C20,N112N,285.727,6
GRC,2021,C20,N1131N,6.722,6
GRC,2021,C20,N1132N,7,6
GRC,2021,C20,N115N,0,6
GRC,2021,C20,N117N,91.88,6
GRC,2021,C20,N11ON,379.945,6
GRC,2021,C21,N112N,265.578,6
GRC,2021,C21,N1131N,0.639,6
GRC,2021,C21,N1132N,18.765,6
GRC,2021,C21,N115N,0,6
GRC,2021,C21,N117N,258.639,6
GRC,2021,C21,N11ON,345.252,6
GRC,2021,C22,N112N,231.442,6
GRC,2021,C22,N1131N,8.464,6
GRC,2021,C22,N1132N,2.505,6
GRC,2021,C22,N115N,0,6
GRC,2021,C22,N117N,24.227,6
GRC,2021,C22,N11ON,490.546,6
GRC,2021,C22_23,N112N,599.051,6
GRC,2021,C22_23,N1131N,20.671,6
GRC,2021,C22_23,N1132N,7.04,6
GRC,2021,C22_23,N115N,0,6
GRC,2021,C22_23,N117N,65.762,6
GRC,2021,C22_23,N11ON,928.753,6
GRC,2021,C23,N112N,367.609,6
GRC,2021,C23,N1131N,12.207,6
GRC,2021,C23,N1132N,4.535,6
GRC,2021,C23,N115N,0,6
GRC,2021,C23,N117N,41.536,6
GRC,2021,C23,N11ON,438.207,6
GRC,2021,C24,N112N,412.068,6
GRC,2021,C24,N1131N,6.734,6
GRC,2021,C24,N1132N,8.763,6
GRC,2021,C24,N115N,0,6
GRC,2021,C24,N117N,64.254,6
GRC,2021,C24,N11ON,957.886,6
GRC,2021,C24_25,N112N,836.163,6
GRC,2021,C24_25,N1131N,15.896,6
GRC,2021,C24_25,N1132N,15.172,6
GRC,2021,C24_25,N115N,0,6
GRC,2021,C24_25,N117N,159.585,6
GRC,2021,C24_25,N11ON,1595.959,6
GRC,2021,C25,N112N,424.095,6
GRC,2021,C25,N1131N,9.162,6
GRC,2021,C25,N1132N,6.409,6
GRC,2021,C25,N115N,0,6
GRC,2021,C25,N117N,95.33,6
GRC,2021,C25,N11ON,638.073,6
GRC,2021,C26,N112N,46.985,6
GRC,2021,C26,N1131N,0.014,6
GRC,2021,C26,N1132N,2.905,6
GRC,2021,C26,N115N,0,6
GRC,2021,C26,N117N,84.815,6
GRC,2021,C26,N11ON,70.908,6
GRC,2021,C27,N112N,197.471,6
GRC,2021,C27,N1131N,4.716,6
GRC,2021,C27,N1132N,3.21,6
GRC,2021,C27,N115N,0,6
GRC,2021,C27,N117N,61.764,6
GRC,2021,C27,N11ON,228.51,6
GRC,2021,C28,N112N,168.362,6
GRC,2021,C28,N1131N,5.429,6
GRC,2021,C28,N1132N,1.786,6
GRC,2021,C28,N115N,0,6
GRC,2021,C28,N117N,40.937,6
GRC,2021,C28,N11ON,125.378,6
GRC,2021,C29,N112N,24.176,6
GRC,2021,C29,N1131N,0.278,6
GRC,2021,C29,N1132N,0.157,6
GRC,2021,C29,N115N,0,6
GRC,2021,C29,N117N,2.403,6
GRC,2021,C29,N11ON,23.291,6
GRC,2021,C29_30,N112N,87.931,6
GRC,2021,C29_30,N1131N,1.432,6
GRC,2021,C29_30,N1132N,0.588,6
GRC,2021,C29_30,N115N,0,6
GRC,2021,C29_30,N117N,14.315,6
GRC,2021,C29_30,N11ON,79.823,6
GRC,2021,C30,N112N,63.755,6
GRC,2021,C30,N1131N,1.154,6
GRC,2021,C30,N1132N,0.432,6
GRC,2021,C30,N115N,0,6
GRC,2021,C30,N117N,11.912,6
GRC,2021,C30,N11ON,56.532,6
GRC,2021,C31T33,N112N,284.044,6
GRC,2021,C31T33,N1131N,11.273,6
GRC,2021,C31T33,N1132N,2.833,6
GRC,2021,C31T33,N115N,0,6
GRC,2021,C31T33,N117N,24.269,6
GRC,2021,C31T33,N11ON,192.51,6
GRC,2021,C31_32,N112N,216.499,6
GRC,2021,C31_32,N1131N,4.453,6
GRC,2021,C31_32,N1132N,1.889,6
GRC,2021,C31_32,N115N,0,6
GRC,2021,C31_32,N117N,18.076,6
GRC,2021,C31_32,N11ON,124.908,6
GRC,2021,C33,N112N,67.544,6
GRC,2021,C33,N1131N,6.82,6
GRC,2021,C33,N1132N,0.943,6
GRC,2021,C33,N115N,0,6
GRC,2021,C33,N117N,6.193,6
GRC,2021,C33,N11ON,67.601,6
GRC,2021,D,N112N,11661.879,6
GRC,2021,D,N1131N,24.091,6
GRC,2021,D,N1132N,402.615,6
GRC,2021,D,N115N,0,6
GRC,2021,D,N117N,98.915,6
GRC,2021,D,N11ON,1994.327,6
GRC,2021,E,N112N,4961.65,6
GRC,2021,E,N1131N,107.508,6
GRC,2021,E,N1132N,38.299,6
GRC,2021,E,N115N,0,6
GRC,2021,E,N117N,39.502,6
GRC,2021,E,N11ON,466.526,6
GRC,2021,E36,N112N,2805.123,6
GRC,2021,E36,N1131N,79.453,6
GRC,2021,E36,N1132N,30.72,6
GRC,2021,E36,N115N,0,6
GRC,2021,E36,N117N,26.779,6
GRC,2021,E36,N11ON,320.43,6
GRC,2021,E37T39,N112N,2156.527,6
GRC,2021,E37T39,N1131N,28.056,6
GRC,2021,E37T39,N1132N,7.579,6
GRC,2021,E37T39,N115N,0,6
GRC,2021,E37T39,N117N,12.723,6
GRC,2021,E37T39,N11ON,146.096,6
GRC,2021,F,N112N,2898.884,6
GRC,2021,F,N1131N,147.261,6
GRC,2021,F,N1132N,9.021,6
GRC,2021,F,N115N,0,6
GRC,2021,F,N117N,62.563,6
GRC,2021,F,N11ON,1426.382,6
GRC,2021,G,N112N,11099.307,6
GRC,2021,G,N1131N,875.364,6
GRC,2021,G,N1132N,298.184,6
GRC,2021,G,N115N,0,6
GRC,2021,G,N117N,621.917,6
GRC,2021,G,N11ON,3719.012,6
GRC,2021,G45,N112N,1135.417,6
GRC,2021,G45,N1131N,234.337,6
GRC,2021,G45,N1132N,15.342,6
GRC,2021,G45,N115N,0,6
GRC,2021,G45,N117N,11.311,6
GRC,2021,G45,N11ON,279.592,6
GRC,2021,G46,N112N,4637.555,6
GRC,2021,G46,N1131N,421.465,6
GRC,2021,G46,N1132N,160.569,6
GRC,2021,G46,N115N,0,6
GRC,2021,G46,N117N,465.75,6
GRC,2021,G46,N11ON,2048.865,6
GRC,2021,G47,N112N,5326.335,6
GRC,2021,G47,N1131N,219.562,6
GRC,2021,G47,N1132N,122.272,6
GRC,2021,G47,N115N,0,6
GRC,2021,G47,N117N,144.856,6
GRC,2021,G47,N11ON,1390.554,6
GRC,2021,H,N112N,12043.462,6
GRC,2021,H,N1131N,16419.783,6
GRC,2021,H,N1132N,41.987,6
GRC,2021,H,N115N,0,6
GRC,2021,H,N117N,149.911,6
GRC,2021,H,N11ON,705.061,6
GRC,2021,H49,N112N,10786.224,6
GRC,2021,H49,N1131N,3201.036,6
GRC,2021,H49,N1132N,14.811,6
GRC,2021,H49,N115N,0,6
GRC,2021,H49,N117N,55.403,6
GRC,2021,H49,N11ON,97.332,6
GRC,2021,H50,N112N,3.282,6
GRC,2021,H50,N1131N,12452.639,6
GRC,2021,H50,N1132N,0.268,6
GRC,2021,H50,N115N,0,6
GRC,2021,H50,N117N,18.109,6
GRC,2021,H50,N11ON,34.144,6
GRC,2021,H51,N112N,64.124,6
GRC,2021,H51,N1131N,352,6
GRC,2021,H51,N1132N,2.028,6
GRC,2021,H51,N115N,0,6
GRC,2021,H51,N117N,11.226,6
GRC,2021,H51,N11ON,70.179,6
GRC,2021,H52,N112N,985.524,6
GRC,2021,H52,N1131N,406.232,6
GRC,2021,H52,N1132N,21.12,6
GRC,2021,H52,N115N,0,6
GRC,2021,H52,N117N,59.153,6
GRC,2021,H52,N11ON,461.334,6
GRC,2021,H53,N112N,204.308,6
GRC,2021,H53,N1131N,7.876,6
GRC,2021,H53,N1132N,3.76,6
GRC,2021,H53,N115N,0,6
GRC,2021,H53,N117N,6.019,6
GRC,2021,H53,N11ON,42.072,6
GRC,2021,I,N112N,7488.422,6
GRC,2021,I,N1131N,85.738,6
GRC,2021,I,N1132N,189.675,6
GRC,2021,I,N115N,0,6
GRC,2021,I,N117N,83.833,6
GRC,2021,I,N11ON,1746.868,6
GRC,2021,J,N112N,9666.09,6
GRC,2021,J,N1131N,49.824,6
GRC,2021,J,N1132N,756.777,6
GRC,2021,J,N115N,0,6
GRC,2021,J,N117N,1578.989,6
GRC,2021,J,N11ON,1242.553,6
GRC,2021,J58,N112N,323.528,6
GRC,2021,J58,N1131N,3.221,6
GRC,2021,J58,N1132N,3.696,6
GRC,2021,J58,N115N,0,6
GRC,2021,J58,N117N,89.736,6
GRC,2021,J58,N11ON,297.658,6
GRC,2021,J58T60,N112N,1111.929,6
GRC,2021,J58T60,N1131N,15.045,6
GRC,2021,J58T60,N1132N,107.636,6
GRC,2021,J58T60,N115N,0,6
GRC,2021,J58T60,N117N,370.673,6
GRC,2021,J58T60,N11ON,544.869,6
GRC,2021,J59_60,N112N,788.401,6
GRC,2021,J59_60,N1131N,11.824,6
GRC,2021,J59_60,N1132N,103.94,6
GRC,2021,J59_60,N115N,0,6
GRC,2021,J59_60,N117N,280.937,6
GRC,2021,J59_60,N11ON,247.211,6
GRC,2021,J61,N112N,8293.297,6
GRC,2021,J61,N1131N,16.487,6
GRC,2021,J61,N1132N,597.009,6
GRC,2021,J61,N115N,0,6
GRC,2021,J61,N117N,688.539,6
GRC,2021,J61,N11ON,587.304,6
GRC,2021,J62_63,N112N,260.865,6
GRC,2021,J62_63,N1131N,18.292,6
GRC,2021,J62_63,N1132N,52.132,6
GRC,2021,J62_63,N115N,0,6
GRC,2021,J62_63,N117N,519.777,6
GRC,2021,J62_63,N11ON,110.38,6
GRC,2021,K,N112N,2750.859,6
GRC,2021,K,N1131N,3.806,6
GRC,2021,K,N1132N,314.045,6
GRC,2021,K,N115N,0,6
GRC,2021,K,N117N,1239.809,6
GRC,2021,K,N11ON,371.374,6
GRC,2021,K64,N112N,2430.19,6
GRC,2021,K64,N1131N,0.601,6
GRC,2021,K64,N1132N,284.904,6
GRC,2021,K64,N115N,0,6
GRC,2021,K64,N117N,1116.979,6
GRC,2021,K64,N11ON,318.186,6
GRC,2021,K65,N112N,196.802,6
GRC,2021,K65,N1131N,1.242,6
GRC,2021,K65,N1132N,25.118,6
GRC,2021,K65,N115N,0,6
GRC,2021,K65,N117N,89.216,6
GRC,2021,K65,N11ON,23.91,6
GRC,2021,K66,N112N,123.867,6
GRC,2021,K66,N1131N,1.963,6
GRC,2021,K66,N1132N,4.024,6
GRC,2021,K66,N115N,0,6
GRC,2021,K66,N117N,33.614,6
GRC,2021,K66,N11ON,29.278,6
GRC,2021,L,N112N,3643.437,6
GRC,2021,L,N1131N,1.36,6
GRC,2021,L,N1132N,320.744,6
GRC,2021,L,N115N,0,6
GRC,2021,L,N117N,47.496,6
GRC,2021,L,N11ON,49.169,6
GRC,2021,M,N112N,1125.947,6
GRC,2021,M,N1131N,91.574,6
GRC,2021,M,N1132N,181.741,6
GRC,2021,M,N115N,0,6
GRC,2021,M,N117N,1529.777,6
GRC,2021,M,N11ON,489.774,6
GRC,2021,M69T71,N112N,805.372,6
GRC,2021,M69T71,N1131N,66.005,6
GRC,2021,M69T71,N1132N,135.054,6
GRC,2021,M69T71,N115N,0,6
GRC,2021,M69T71,N117N,225.378,6
GRC,2021,M69T71,N11ON,274.084,6
GRC,2021,M69_70,N112N,576.977,6
GRC,2021,M69_70,N1131N,19.407,6
GRC,2021,M69_70,N1132N,117.418,6
GRC,2021,M69_70,N115N,0,6
GRC,2021,M69_70,N117N,97.655,6
GRC,2021,M69_70,N11ON,161.817,6
GRC,2021,M71,N112N,228.395,6
GRC,2021,M71,N1131N,46.598,6
GRC,2021,M71,N1132N,17.637,6
GRC,2021,M71,N115N,0,6
GRC,2021,M71,N117N,127.723,6
GRC,2021,M71,N11ON,112.267,6
GRC,2021,M72,N112N,197.159,6
GRC,2021,M72,N1131N,11.858,6
GRC,2021,M72,N1132N,22.473,6
GRC,2021,M72,N115N,0,6
GRC,2021,M72,N117N,1248.17,6
GRC,2021,M72,N11ON,153.082,6
GRC,2021,M73,N112N,77.549,6
GRC,2021,M73,N1131N,6.736,6
GRC,2021,M73,N1132N,12.528,6
GRC,2021,M73,N115N,0,6
GRC,2021,M73,N117N,40.021,6
GRC,2021,M73,N11ON,29.915,6
GRC,2021,M73T75,N112N,123.416,6
GRC,2021,M73T75,N1131N,13.711,6
GRC,2021,M73T75,N1132N,24.213,6
GRC,2021,M73T75,N115N,0,6
GRC,2021,M73T75,N117N,56.228,6
GRC,2021,M73T75,N11ON,62.609,6
GRC,2021,M74_75,N112N,45.867,6
GRC,2021,M74_75,N1131N,6.975,6
GRC,2021,M74_75,N1132N,11.686,6
GRC,2021,M74_75,N115N,0,6
GRC,2021,M74_75,N117N,16.207,6
GRC,2021,M74_75,N11ON,32.694,6
GRC,2021,N,N112N,779.261,6
GRC,2021,N,N1131N,496.477,6
GRC,2021,N,N1132N,381.354,6
GRC,2021,N,N115N,0,6
GRC,2021,N,N117N,50.378,6
GRC,2021,N,N11ON,996.158,6
GRC,2021,N77,N112N,303.085,6
GRC,2021,N77,N1131N,440.685,6
GRC,2021,N77,N1132N,326.758,6
GRC,2021,N77,N115N,0,6
GRC,2021,N77,N117N,15.085,6
GRC,2021,N77,N11ON,710.222,6
GRC,2021,N78,N112N,39.398,6
GRC,2021,N78,N1131N,0.89,6
GRC,2021,N78,N1132N,2.615,6
GRC,2021,N78,N115N,0,6
GRC,2021,N78,N117N,0.811,6
GRC,2021,N78,N11ON,5.176,6
GRC,2021,N79,N112N,274.219,6
GRC,2021,N79,N1131N,15.943,6
GRC,2021,N79,N1132N,20.185,6
GRC,2021,N79,N115N,0,6
GRC,2021,N79,N117N,9.346,6
GRC,2021,N79,N11ON,51.882,6
GRC,2021,N80T82,N112N,162.559,6
GRC,2021,N80T82,N1131N,38.959,6
GRC,2021,N80T82,N1132N,31.795,6
GRC,2021,N80T82,N115N,0,6
GRC,2021,N80T82,N117N,25.137,6
GRC,2021,N80T82,N11ON,228.877,6
GRC,2021,O,N112N,66664.844,6
GRC,2021,O,N1131N,780.746,6
GRC,2021,O,N1132N,558.822,6
GRC,2021,O,N115N,6.56,6
GRC,2021,O,N117N,930.615,6
GRC,2021,O,N11ON,17040.357,6
GRC,2021,P,N112N,5348.919,6
GRC,2021,P,N1131N,28.489,6
GRC,2021,P,N1132N,100.515,6
GRC,2021,P,N115N,0,6
GRC,2021,P,N117N,2809.926,6
GRC,2021,P,N11ON,395.43,6
GRC,2021,Q,N112N,1548.667,6
GRC,2021,Q,N1131N,31.852,6
GRC,2021,Q,N1132N,90.693,6
GRC,2021,Q,N115N,0,6
GRC,2021,Q,N117N,853.258,6
GRC,2021,Q,N11ON,1162.554,6
GRC,2021,Q86,N112N,1187.737,6
GRC,2021,Q86,N1131N,27.997,6
GRC,2021,Q86,N1132N,64.208,6
GRC,2021,Q86,N115N,0,6
GRC,2021,Q86,N117N,851.729,6
GRC,2021,Q86,N11ON,1088.015,6
GRC,2021,Q87_88,N112N,360.93,6
GRC,2021,Q87_88,N1131N,3.856,6
GRC,2021,Q87_88,N1132N,26.485,6
GRC,2021,Q87_88,N115N,0,6
GRC,2021,Q87_88,N117N,1.529,6
GRC,2021,Q87_88,N11ON,74.54,6
GRC,2021,R,N112N,2549.283,6
GRC,2021,R,N1131N,67.73,6
GRC,2021,R,N1132N,33.732,6
GRC,2021,R,N115N,0,6
GRC,2021,R,N117N,25.85,6
GRC,2021,R,N11ON,375.012,6
GRC,2021,R90T92,N112N,1999.751,6
GRC,2021,R90T92,N1131N,52.501,6
GRC,2021,R90T92,N1132N,25.36,6
GRC,2021,R90T92,N115N,0,6
GRC,2021,R90T92,N117N,25.577,6
GRC,2021,R90T92,N11ON,259.813,6
GRC,2021,R93,N112N,549.532,6
GRC,2021,R93,N1131N,15.229,6
GRC,2021,R93,N1132N,8.373,6
GRC,2021,R93,N115N,0,6
GRC,2021,R93,N117N,0.273,6
GRC,2021,R93,N11ON,115.199,6
GRC,2021,S,N112N,1281.053,6
GRC,2021,S,N1131N,10.139,6
GRC,2021,S,N1132N,55.138,6
GRC,2021,S,N115N,0,6
GRC,2021,S,N117N,53.817,6
GRC,2021,S,N11ON,557.845,6
GRC,2021,S94,N112N,1035.48,6
GRC,2021,S94,N1131N,3.936,6
GRC,2021,S94,N1132N,28.189,6
GRC,2021,S94,N115N,0,6
GRC,2021,S94,N117N,42.546,6
GRC,2021,S94,N11ON,222.549,6
GRC,2021,S95,N112N,104.162,6
GRC,2021,S95,N1131N,1.052,6
GRC,2021,S95,N1132N,0.607,6
GRC,2021,S95,N115N,0,6
GRC,2021,S95,N117N,11.1,6
GRC,2021,S95,N11ON,36.767,6
GRC,2021,S96,N112N,141.411,6
GRC,2021,S96,N1131N,5.151,6
GRC,2021,S96,N1132N,26.343,6
GRC,2021,S96,N115N,0,6
GRC,2021,S96,N117N,0.17,6
GRC,2021,S96,N11ON,298.529,6
GRC,2021,T,N112N,0,6
GRC,2021,T,N1131N,0,6
GRC,2021,T,N1132N,0,6
GRC,2021,T,N115N,0,6
GRC,2021,T,N117N,0,6
GRC,2021,T,N11ON,0,6
GRC,2021,U,N112N,0,6
GRC,2021,U,N1131N,0,6
GRC,2021,U,N1132N,0,6
GRC,2021,U,N115N,0,6
GRC,2021,U,N117N,0,6
GRC,2021,U,N11ON,0,6
GRC,2021,_T,N112N,158884.009,6
GRC,2021,_T,N1131N,21456.421,6
GRC,2021,_T,N1132N,4270.45,6
GRC,2021,_T,N115N,585.047,6
GRC,2021,_T,N117N,11384.745,6
GRC,2021,_T,N11ON,47550.568,6
GRC,2022,A,N112N,5431.443,6
GRC,2022,A,N1131N,2096.537,6
GRC,2022,A,N1132N,424.089,6
GRC,2022,A,N115N,648.312,6
GRC,2022,A,N117N,24.626,6
GRC,2022,A,N11ON,5810.61,6
GRC,2022,A01,N112N,4660.934,6
GRC,2022,A01,N1131N,1148.414,6
GRC,2022,A01,N1132N,151.747,6
GRC,2022,A01,N115N,627.463,6
GRC,2022,A01,N117N,11.552,6
GRC,2022,A01,N11ON,5544.412,6
GRC,2022,A02,N112N,307.811,6
GRC,2022,A02,N1131N,0.021,6
GRC,2022,A02,N1132N,0,6
GRC,2022,A02,N115N,20.849,6
GRC,2022,A02,N117N,0,6
GRC,2022,A02,N11ON,1.224,6
GRC,2022,A03,N112N,462.699,6
GRC,2022,A03,N1131N,948.102,6
GRC,2022,A03,N1132N,272.342,6
GRC,2022,A03,N115N,0,6
GRC,2022,A03,N117N,13.073,6
GRC,2022,A03,N11ON,264.973,6
GRC,2022,B,N112N,2323.927,6
GRC,2022,B,N1131N,5.477,6
GRC,2022,B,N1132N,4.693,6
GRC,2022,B,N115N,0,6
GRC,2022,B,N117N,26.261,6
GRC,2022,B,N11ON,423.619,6
GRC,2022,C,N112N,6532.387,6
GRC,2022,C,N1131N,153.405,6
GRC,2022,C,N1132N,138.759,6
GRC,2022,C,N115N,0,6
GRC,2022,C,N117N,1394.606,6
GRC,2022,C,N11ON,9533.419,6
GRC,2022,C10T12,N112N,1884.636,6
GRC,2022,C10T12,N1131N,63.218,6
GRC,2022,C10T12,N1132N,56.319,6
GRC,2022,C10T12,N115N,0,6
GRC,2022,C10T12,N117N,155.37,6
GRC,2022,C10T12,N11ON,2767.93,6
GRC,2022,C13T15,N112N,470.758,6
GRC,2022,C13T15,N1131N,1.291,6
GRC,2022,C13T15,N1132N,1.588,6
GRC,2022,C13T15,N115N,0,6
GRC,2022,C13T15,N117N,20.654,6
GRC,2022,C13T15,N11ON,319.544,6
GRC,2022,C16,N112N,81.831,6
GRC,2022,C16,N1131N,0,6
GRC,2022,C16,N1132N,0.445,6
GRC,2022,C16,N115N,0,6
GRC,2022,C16,N117N,2.848,6
GRC,2022,C16,N11ON,116.765,6
GRC,2022,C16T18,N112N,341.11,6
GRC,2022,C16T18,N1131N,5.788,6
GRC,2022,C16T18,N1132N,14.264,6
GRC,2022,C16T18,N115N,0,6
GRC,2022,C16T18,N117N,64.769,6
GRC,2022,C16T18,N11ON,610.87,6
GRC,2022,C17,N112N,162.009,6
GRC,2022,C17,N1131N,4.697,6
GRC,2022,C17,N1132N,4.401,6
GRC,2022,C17,N115N,0,6
GRC,2022,C17,N117N,15.258,6
GRC,2022,C17,N11ON,369.638,6
GRC,2022,C18,N112N,97.27,6
GRC,2022,C18,N1131N,1.091,6
GRC,2022,C18,N1132N,9.418,6
GRC,2022,C18,N115N,0,6
GRC,2022,C18,N117N,46.663,6
GRC,2022,C18,N11ON,124.467,6
GRC,2022,C19,N112N,734.761,6
GRC,2022,C19,N1131N,11.289,6
GRC,2022,C19,N1132N,2.142,6
GRC,2022,C19,N115N,0,6
GRC,2022,C19,N117N,185.485,6
GRC,2022,C19,N11ON,1847.454,6
GRC,2022,C20,N112N,315.669,6
GRC,2022,C20,N1131N,7.176,6
GRC,2022,C20,N1132N,9.435,6
GRC,2022,C20,N115N,0,6
GRC,2022,C20,N117N,103.105,6
GRC,2022,C20,N11ON,395.854,6
GRC,2022,C21,N112N,284.357,6
GRC,2022,C21,N1131N,0,6
GRC,2022,C21,N1132N,18.936,6
GRC,2022,C21,N115N,0,6
GRC,2022,C21,N117N,333.409,6
GRC,2022,C21,N11ON,385.868,6
GRC,2022,C22,N112N,247.255,6
GRC,2022,C22,N1131N,7.635,6
GRC,2022,C22,N1132N,3.291,6
