iso3,year,what,group,share
AND,2018,wealth,p50p90,0.3789
AND,2018,wealth,p90p100,0.5717
AND,2018,wealth,p99.9p100,0.0885
AND,2018,wealth,p99p100,0.2268
AND,2019,income,p0p50,0.186
AND,2019,income,p50p90,0.4635
AND,2019,income,p90p100,0.3505
AND,2019,income,p99.9p100,0.0345
AND,2019,income,p99p100,0.105
AND,2019,wealth,p0p50,0.0495
AND,2019,wealth,p50p90,0.3798
AND,2019,wealth,p90p100,0.5707
AND,2019,wealth,p99.9p100,0.0879
AND,2019,wealth,p99p100,0.2259
AND,2020,income,p0p50,0.1852
AND,2020,income,p50p90,0.4659
AND,2020,income,p90p100,0.3489
AND,2020,income,p99.9p100,0.0358
AND,2020,income,p99p100,0.1059
AND,2020,wealth,p0p50,0.0496
AND,2020,wealth,p50p90,0.3802
AND,2020,wealth,p90p100,0.5702
AND,2020,wealth,p99.9p100,0.0877
AND,2020,wealth,p99p100,0.2255
AND,2021,income,p0p50,0.1834
AND,2021,income,p50p90,0.4609
AND,2021,income,p90p100,0.3557
AND,2021,income,p99.9p100,0.0413
AND,2021,income,p99p100,0.1141
AND,2021,wealth,p0p50,0.0492
AND,2021,wealth,p50p90,0.378
AND,2021,wealth,p90p100,0.5728
AND,2021,wealth,p99.9p100,0.0891
AND,2021,wealth,p99p100,0.2278
AND,2022,income,p0p50,0.184
AND,2022,income,p50p90,0.4589
AND,2022,income,p90p100,0.3571
AND,2022,income,p99.9p100,0.0421
AND,2022,income,p99p100,0.1151
AND,2022,wealth,p0p50,0.0491
AND,2022,wealth,p50p90,0.3774
AND,2022,wealth,p90p100,0.5735
AND,2022,wealth,p99.9p100,0.0895
AND,2022,wealth,p99p100,0.2285
AND,2023,income,p0p50,0.184
AND,2023,income,p50p90,0.4589
AND,2023,income,p90p100,0.3571
AND,2023,income,p99.9p100,0.0421
AND,2023,income,p99p100,0.1151
AND,2023,wealth,p0p50,0.0491
AND,2023,wealth,p50p90,0.3775
AND,2023,wealth,p90p100,0.5734
AND,2023,wealth,p99.9p100,0.0894
AND,2023,wealth,p99p100,0.2283
AND,2024,income,p0p50,0.184
AND,2024,income,p50p90,0.4589
AND,2024,income,p90p100,0.3571
AND,2024,income,p99.9p100,0.0421
AND,2024,income,p99p100,0.1151
AND,2024,wealth,p0p50,0.0491
AND,2024,wealth,p50p90,0.3775
AND,2024,wealth,p90p100,0.5734
AND,2024,wealth,p99.9p100,0.0895
AND,2024,wealth,p99p100,0.2284
ARE,2010,income,p0p50,0.0952
ARE,2010,income,p50p90,0.3499
ARE,2010,income,p90p100,0.5549000000000001
ARE,2010,income,p99.9p100,0.0459
ARE,2010,income,p99p100,0.1768
ARE,2010,wealth,p0p50,0.0308
ARE,2010,wealth,p50p90,0.2968
ARE,2010,wealth,p90p100,0.6723
ARE,2010,wealth,p99.9p100,0.1687
ARE,2010,wealth,p99p100,0.3369
ARE,2011,income,p0p50,0.101
ARE,2011,income,p50p90,0.3638
ARE,2011,income,p90p100,0.5352
ARE,2011,income,p99.9p100,0.0462
ARE,2011,income,p99p100,0.1736
ARE,2011,wealth,p0p50,0.0351
ARE,2011,wealth,p50p90,0.313
ARE,2011,wealth,p90p100,0.6519
ARE,2011,wealth,p99.9p100,0.1506
ARE,2011,wealth,p99p100,0.3129
ARE,2012,income,p0p50,0.1067
ARE,2012,income,p50p90,0.3776
ARE,2012,income,p90p100,0.5157
ARE,2012,income,p99.9p100,0.0465
ARE,2012,income,p99p100,0.1705
ARE,2012,wealth,p0p50,0.0374
ARE,2012,wealth,p50p90,0.3227
ARE,2012,wealth,p90p100,0.6398
ARE,2012,wealth,p99.9p100,0.14
ARE,2012,wealth,p99p100,0.2989
ARE,2013,income,p0p50,0.1123
ARE,2013,income,p50p90,0.3913
ARE,2013,income,p90p100,0.4963
ARE,2013,income,p99.9p100,0.0468
ARE,2013,income,p99p100,0.1673
ARE,2013,wealth,p0p50,0.04
ARE,2013,wealth,p50p90,0.3335
ARE,2013,wealth,p90p100,0.6266
ARE,2013,wealth,p99.9p100,0.1287
ARE,2013,wealth,p99p100,0.2837
ARE,2014,income,p0p50,0.1106
ARE,2014,income,p50p90,0.3896
ARE,2014,income,p90p100,0.4998
ARE,2014,income,p99.9p100,0.0496
ARE,2014,income,p99p100,0.1716
ARE,2014,wealth,p0p50,0.0395
ARE,2014,wealth,p50p90,0.3312
ARE,2014,wealth,p90p100,0.6293000000000001
ARE,2014,wealth,p99.9p100,0.1325
ARE,2014,wealth,p99p100,0.2876
ARE,2015,income,p0p50,0.1151
ARE,2015,income,p50p90,0.3869
ARE,2015,income,p90p100,0.498
ARE,2015,income,p99.9p100,0.0488
ARE,2015,income,p99p100,0.1693
ARE,2015,wealth,p0p50,0.0396
ARE,2015,wealth,p50p90,0.3312
ARE,2015,wealth,p90p100,0.6291
ARE,2015,wealth,p99.9p100,0.134
ARE,2015,wealth,p99p100,0.2883
ARE,2016,income,p0p50,0.1197
ARE,2016,income,p50p90,0.3843
ARE,2016,income,p90p100,0.496
ARE,2016,income,p99.9p100,0.048
ARE,2016,income,p99p100,0.1669
ARE,2016,wealth,p0p50,0.04
ARE,2016,wealth,p50p90,0.3333
ARE,2016,wealth,p90p100,0.6266
ARE,2016,wealth,p99.9p100,0.1307
ARE,2016,wealth,p99p100,0.2849
ARE,2017,income,p0p50,0.1244
ARE,2017,income,p50p90,0.3816
ARE,2017,income,p90p100,0.4941
ARE,2017,income,p99.9p100,0.0472
ARE,2017,income,p99p100,0.1644
ARE,2017,wealth,p0p50,0.04
ARE,2017,wealth,p50p90,0.3316
ARE,2017,wealth,p90p100,0.6284000000000001
ARE,2017,wealth,p99.9p100,0.1376
ARE,2017,wealth,p99p100,0.2897
ARE,2018,income,p0p50,0.1291
ARE,2018,income,p50p90,0.3788
ARE,2018,income,p90p100,0.4921
ARE,2018,income,p99.9p100,0.0464
ARE,2018,income,p99p100,0.1619
ARE,2018,wealth,p0p50,0.0405
ARE,2018,wealth,p50p90,0.3343
ARE,2018,wealth,p90p100,0.6252
ARE,2018,wealth,p99.9p100,0.1335
ARE,2018,wealth,p99p100,0.2854
ARE,2019,income,p0p50,0.1291
ARE,2019,income,p50p90,0.3788
ARE,2019,income,p90p100,0.4921
ARE,2019,income,p99.9p100,0.0464
ARE,2019,income,p99p100,0.1619
ARE,2019,wealth,p0p50,0.0407
ARE,2019,wealth,p50p90,0.3362
ARE,2019,wealth,p90p100,0.6231
ARE,2019,wealth,p99.9p100,0.1284
ARE,2019,wealth,p99p100,0.2812
ARE,2020,income,p0p50,0.1291
ARE,2020,income,p50p90,0.3788
ARE,2020,income,p90p100,0.4921
ARE,2020,income,p99.9p100,0.0464
ARE,2020,income,p99p100,0.1619
ARE,2020,wealth,p0p50,0.0409
ARE,2020,wealth,p50p90,0.3378
ARE,2020,wealth,p90p100,0.6213000000000001
ARE,2020,wealth,p99.9p100,0.1242
ARE,2020,wealth,p99p100,0.2778
ARE,2021,income,p0p50,0.1291
ARE,2021,income,p50p90,0.3788
ARE,2021,income,p90p100,0.4921
ARE,2021,income,p99.9p100,0.0464
ARE,2021,income,p99p100,0.1619
ARE,2021,wealth,p0p50,0.0409
ARE,2021,wealth,p50p90,0.3378
ARE,2021,wealth,p90p100,0.6212
ARE,2021,wealth,p99.9p100,0.1242
ARE,2021,wealth,p99p100,0.2778
ARE,2022,income,p0p50,0.1291
ARE,2022,income,p50p90,0.3788
ARE,2022,income,p90p100,0.4921
ARE,2022,income,p99.9p100,0.0464
ARE,2022,income,p99p100,0.1619
ARE,2022,wealth,p0p50,0.0409
ARE,2022,wealth,p50p90,0.3373
ARE,2022,wealth,p90p100,0.6218
ARE,2022,wealth,p99.9p100,0.1254
ARE,2022,wealth,p99p100,0.2788
ARE,2023,income,p0p50,0.1291
ARE,2023,income,p50p90,0.3788
ARE,2023,income,p90p100,0.4921
ARE,2023,income,p99.9p100,0.0464
ARE,2023,income,p99p100,0.1619
ARE,2023,wealth,p0p50,0.0409
ARE,2023,wealth,p50p90,0.3377
ARE,2023,wealth,p90p100,0.6213000000000001
ARE,2023,wealth,p99.9p100,0.1243
ARE,2023,wealth,p99p100,0.2779
ARE,2024,income,p0p50,0.1291
ARE,2024,income,p50p90,0.3788
ARE,2024,income,p90p100,0.4921
ARE,2024,income,p99.9p100,0.0464
ARE,2024,income,p99p100,0.1619
ARE,2024,wealth,p0p50,0.0408
ARE,2024,wealth,p50p90,0.3365
ARE,2024,wealth,p90p100,0.6228
ARE,2024,wealth,p99.9p100,0.1277
ARE,2024,wealth,p99p100,0.2807
ARG,2010,income,p0p50,0.1282
ARG,2010,income,p50p90,0.4459
ARG,2010,income,p90p100,0.4258
ARG,2010,income,p99.9p100,0.0496
ARG,2010,income,p99p100,0.1317
ARG,2010,wealth,p0p50,0.0467
ARG,2010,wealth,p50p90,0.3652
ARG,2010,wealth,p90p100,0.5881000000000001
ARG,2010,wealth,p99.9p100,0.0988
ARG,2010,wealth,p99p100,0.2425
ARG,2011,income,p0p50,0.1366
ARG,2011,income,p50p90,0.463
ARG,2011,income,p90p100,0.4003
ARG,2011,income,p99.9p100,0.0541
ARG,2011,income,p99p100,0.1252
ARG,2011,wealth,p0p50,0.0478
ARG,2011,wealth,p50p90,0.3705
ARG,2011,wealth,p90p100,0.5818
ARG,2011,wealth,p99.9p100,0.0946
ARG,2011,wealth,p99p100,0.2363
ARG,2012,income,p0p50,0.1404
ARG,2012,income,p50p90,0.4715
ARG,2012,income,p90p100,0.3881
ARG,2012,income,p99.9p100,0.0253
ARG,2012,income,p99p100,0.0916
ARG,2012,wealth,p0p50,0.048
ARG,2012,wealth,p50p90,0.3719
ARG,2012,wealth,p90p100,0.5801000000000001
ARG,2012,wealth,p99.9p100,0.0935
ARG,2012,wealth,p99p100,0.2347
ARG,2013,income,p0p50,0.1397
ARG,2013,income,p50p90,0.4618
ARG,2013,income,p90p100,0.3985
ARG,2013,income,p99.9p100,0.0331
ARG,2013,income,p99p100,0.1116
ARG,2013,wealth,p0p50,0.0478
ARG,2013,wealth,p50p90,0.3707
ARG,2013,wealth,p90p100,0.5815
ARG,2013,wealth,p99.9p100,0.0944
ARG,2013,wealth,p99p100,0.2361
ARG,2014,income,p0p50,0.1294
ARG,2014,income,p50p90,0.4546
ARG,2014,income,p90p100,0.416
ARG,2014,income,p99.9p100,0.0535
ARG,2014,income,p99p100,0.1237
ARG,2014,wealth,p0p50,0.0473
ARG,2014,wealth,p50p90,0.3679
ARG,2014,wealth,p90p100,0.5848
ARG,2014,wealth,p99.9p100,0.0966
ARG,2014,wealth,p99p100,0.2393
ARG,2015,income,p0p50,0.1312
ARG,2015,income,p50p90,0.4522
ARG,2015,income,p90p100,0.4165
ARG,2015,income,p99.9p100,0.0608
ARG,2015,income,p99p100,0.1325
ARG,2015,wealth,p0p50,0.0472
ARG,2015,wealth,p50p90,0.3678
ARG,2015,wealth,p90p100,0.5849
ARG,2015,wealth,p99.9p100,0.0967
ARG,2015,wealth,p99p100,0.2394
ARG,2016,income,p0p50,0.1331
ARG,2016,income,p50p90,0.4497
ARG,2016,income,p90p100,0.4172
ARG,2016,income,p99.9p100,0.0682
ARG,2016,income,p99p100,0.1415
ARG,2016,wealth,p0p50,0.0472
ARG,2016,wealth,p50p90,0.3676
ARG,2016,wealth,p90p100,0.5852
ARG,2016,wealth,p99.9p100,0.0968
ARG,2016,wealth,p99p100,0.2396
ARG,2017,income,p0p50,0.1346
ARG,2017,income,p50p90,0.4475
ARG,2017,income,p90p100,0.4179
ARG,2017,income,p99.9p100,0.0429
ARG,2017,income,p99p100,0.1192
ARG,2017,wealth,p0p50,0.0472
ARG,2017,wealth,p50p90,0.3675
ARG,2017,wealth,p90p100,0.5854
ARG,2017,wealth,p99.9p100,0.097
ARG,2017,wealth,p99p100,0.2398
ARG,2018,income,p0p50,0.1347
ARG,2018,income,p50p90,0.4477
ARG,2018,income,p90p100,0.4176
ARG,2018,income,p99.9p100,0.0433
ARG,2018,income,p99p100,0.1238
ARG,2018,wealth,p0p50,0.0472
ARG,2018,wealth,p50p90,0.3675
ARG,2018,wealth,p90p100,0.5853
ARG,2018,wealth,p99.9p100,0.0969
ARG,2018,wealth,p99p100,0.2398
ARG,2019,income,p0p50,0.1266
ARG,2019,income,p50p90,0.4364
ARG,2019,income,p90p100,0.437
ARG,2019,income,p99.9p100,0.0698
ARG,2019,income,p99p100,0.1482
ARG,2019,wealth,p0p50,0.0462
ARG,2019,wealth,p50p90,0.3625
ARG,2019,wealth,p90p100,0.5913
ARG,2019,wealth,p99.9p100,0.101
ARG,2019,wealth,p99p100,0.2457
ARG,2020,income,p0p50,0.1063
ARG,2020,income,p50p90,0.4426
ARG,2020,income,p90p100,0.4511
ARG,2020,income,p99.9p100,0.0611
ARG,2020,income,p99p100,0.1472
ARG,2020,wealth,p0p50,0.0452
ARG,2020,wealth,p50p90,0.3576
ARG,2020,wealth,p90p100,0.5972000000000001
ARG,2020,wealth,p99.9p100,0.1053
ARG,2020,wealth,p99p100,0.2518
ARG,2021,income,p0p50,0.1322
ARG,2021,income,p50p90,0.4411
ARG,2021,income,p90p100,0.4267
ARG,2021,income,p99.9p100,0.0648
ARG,2021,income,p99p100,0.1438
ARG,2021,wealth,p0p50,0.0467
ARG,2021,wealth,p50p90,0.3649
ARG,2021,wealth,p90p100,0.5885
ARG,2021,wealth,p99.9p100,0.099
ARG,2021,wealth,p99p100,0.2429
ARG,2022,income,p0p50,0.1326
ARG,2022,income,p50p90,0.4351
ARG,2022,income,p90p100,0.4323
ARG,2022,income,p99.9p100,0.0325
ARG,2022,income,p99p100,0.1252
ARG,2022,wealth,p0p50,0.0463
ARG,2022,wealth,p50p90,0.3634
ARG,2022,wealth,p90p100,0.5903
ARG,2022,wealth,p99.9p100,0.1003
ARG,2022,wealth,p99p100,0.2447
ARG,2023,income,p0p50,0.1221
ARG,2023,income,p50p90,0.4268
ARG,2023,income,p90p100,0.4511
ARG,2023,income,p99.9p100,0.0745
ARG,2023,income,p99p100,0.181
ARG,2023,wealth,p0p50,0.0452
ARG,2023,wealth,p50p90,0.3576
ARG,2023,wealth,p90p100,0.5972000000000001
ARG,2023,wealth,p99.9p100,0.1053
ARG,2023,wealth,p99p100,0.2518
ARG,2024,income,p0p50,0.1221
ARG,2024,income,p50p90,0.4268
ARG,2024,income,p90p100,0.4511
ARG,2024,income,p99.9p100,0.0745
ARG,2024,income,p99p100,0.181
ARG,2024,wealth,p0p50,0.0448
ARG,2024,wealth,p50p90,0.3547
ARG,2024,wealth,p90p100,0.6004
ARG,2024,wealth,p99.9p100,0.1124
ARG,2024,wealth,p99p100,0.2578
ARM,2010,income,p0p50,0.1878
ARM,2010,income,p50p90,0.4211
ARM,2010,income,p90p100,0.3912
ARM,2010,income,p99.9p100,0.0562
ARM,2010,income,p99p100,0.1476
ARM,2010,wealth,p0p50,0.0483
ARM,2010,wealth,p50p90,0.3732
ARM,2010,wealth,p90p100,0.5785
ARM,2010,wealth,p99.9p100,0.0925
ARM,2010,wealth,p99p100,0.2332
ARM,2011,income,p0p50,0.1948
ARM,2011,income,p50p90,0.4323
ARM,2011,income,p90p100,0.3729
ARM,2011,income,p99.9p100,0.0464
ARM,2011,income,p99p100,0.1326
ARM,2011,wealth,p0p50,0.0488
ARM,2011,wealth,p50p90,0.376
ARM,2011,wealth,p90p100,0.5752
ARM,2011,wealth,p99.9p100,0.0905
ARM,2011,wealth,p99p100,0.23
ARM,2012,income,p0p50,0.1963
ARM,2012,income,p50p90,0.4267
ARM,2012,income,p90p100,0.377
ARM,2012,income,p99.9p100,0.0461
ARM,2012,income,p99p100,0.1358
ARM,2012,wealth,p0p50,0.0487
ARM,2012,wealth,p50p90,0.3754
ARM,2012,wealth,p90p100,0.5759000000000001
ARM,2012,wealth,p99.9p100,0.0909
ARM,2012,wealth,p99p100,0.2307
ARM,2013,income,p0p50,0.1906
ARM,2013,income,p50p90,0.4296
ARM,2013,income,p90p100,0.3799
ARM,2013,income,p99.9p100,0.0513
ARM,2013,income,p99p100,0.1387
ARM,2013,wealth,p0p50,0.0486
ARM,2013,wealth,p50p90,0.3749
ARM,2013,wealth,p90p100,0.5765
ARM,2013,wealth,p99.9p100,0.0913
ARM,2013,wealth,p99p100,0.2313
ARM,2014,income,p0p50,0.1857
ARM,2014,income,p50p90,0.4226
ARM,2014,income,p90p100,0.3916
ARM,2014,income,p99.9p100,0.0461
ARM,2014,income,p99p100,0.1424
ARM,2014,wealth,p0p50,0.0483
ARM,2014,wealth,p50p90,0.3731
ARM,2014,wealth,p90p100,0.5787
ARM,2014,wealth,p99.9p100,0.0926
ARM,2014,wealth,p99p100,0.2333
ARM,2015,income,p0p50,0.1803
ARM,2015,income,p50p90,0.4141
ARM,2015,income,p90p100,0.4056
ARM,2015,income,p99.9p100,0.05
ARM,2015,income,p99p100,0.1504
ARM,2015,wealth,p0p50,0.0479
ARM,2015,wealth,p50p90,0.3711
ARM,2015,wealth,p90p100,0.5810000000000001
ARM,2015,wealth,p99.9p100,0.0941
ARM,2015,wealth,p99p100,0.2356
ARM,2016,income,p0p50,0.1736
ARM,2016,income,p50p90,0.4281
ARM,2016,income,p90p100,0.3983
ARM,2016,income,p99.9p100,0.0716
ARM,2016,income,p99p100,0.1653
ARM,2016,wealth,p0p50,0.048
ARM,2016,wealth,p50p90,0.3718
ARM,2016,wealth,p90p100,0.5802
ARM,2016,wealth,p99.9p100,0.0936
ARM,2016,wealth,p99p100,0.2348
ARM,2017,income,p0p50,0.1683
ARM,2017,income,p50p90,0.3968
ARM,2017,income,p90p100,0.435
ARM,2017,income,p99.9p100,0.0773
ARM,2017,income,p99p100,0.1872
ARM,2017,wealth,p0p50,0.0468
ARM,2017,wealth,p50p90,0.3656
ARM,2017,wealth,p90p100,0.5876
ARM,2017,wealth,p99.9p100,0.0984
ARM,2017,wealth,p99p100,0.242
ARM,2018,income,p0p50,0.1674
ARM,2018,income,p50p90,0.3952
ARM,2018,income,p90p100,0.4374
ARM,2018,income,p99.9p100,0.0599
ARM,2018,income,p99p100,0.1746
ARM,2018,wealth,p0p50,0.0466
ARM,2018,wealth,p50p90,0.3649
ARM,2018,wealth,p90p100,0.5885
ARM,2018,wealth,p99.9p100,0.0991
ARM,2018,wealth,p99p100,0.2429
ARM,2019,income,p0p50,0.1859
ARM,2019,income,p50p90,0.4181
ARM,2019,income,p90p100,0.396
ARM,2019,income,p99.9p100,0.0539
ARM,2019,income,p99p100,0.15
ARM,2019,wealth,p0p50,0.0481
ARM,2019,wealth,p50p90,0.3723
ARM,2019,wealth,p90p100,0.5795
ARM,2019,wealth,p99.9p100,0.0932
ARM,2019,wealth,p99p100,0.2341
ARM,2020,income,p0p50,0.1859
ARM,2020,income,p50p90,0.4181
ARM,2020,income,p90p100,0.396
ARM,2020,income,p99.9p100,0.0539
ARM,2020,income,p99p100,0.15
ARM,2020,wealth,p0p50,0.0481
ARM,2020,wealth,p50p90,0.3724
ARM,2020,wealth,p90p100,0.5795
ARM,2020,wealth,p99.9p100,0.0931
ARM,2020,wealth,p99p100,0.2341
ARM,2021,income,p0p50,0.1859
ARM,2021,income,p50p90,0.4181
ARM,2021,income,p90p100,0.396
ARM,2021,income,p99.9p100,0.0539
ARM,2021,income,p99p100,0.15
ARM,2021,wealth,p0p50,0.0481
ARM,2021,wealth,p50p90,0.3724
ARM,2021,wealth,p90p100,0.5795
ARM,2021,wealth,p99.9p100,0.0932
ARM,2021,wealth,p99p100,0.2341
ARM,2022,income,p0p50,0.1859
ARM,2022,income,p50p90,0.4181
ARM,2022,income,p90p100,0.396
ARM,2022,income,p99.9p100,0.0539
ARM,2022,income,p99p100,0.15
ARM,2022,wealth,p0p50,0.0481
ARM,2022,wealth,p50p90,0.3724
ARM,2022,wealth,p90p100,0.5795
ARM,2022,wealth,p99.9p100,0.0931
ARM,2022,wealth,p99p100,0.2341
ARM,2023,income,p0p50,0.1859
ARM,2023,income,p50p90,0.4181
ARM,2023,income,p90p100,0.396
ARM,2023,income,p99.9p100,0.0539
ARM,2023,income,p99p100,0.15
ARM,2023,wealth,p0p50,0.0472
ARM,2023,wealth,p50p90,0.3651
ARM,2023,wealth,p90p100,0.5877
ARM,2023,wealth,p99.9p100,0.1109
ARM,2023,wealth,p99p100,0.2491
ARM,2024,income,p0p50,0.1859
ARM,2024,income,p50p90,0.4181
ARM,2024,income,p90p100,0.396
ARM,2024,income,p99.9p100,0.0539
ARM,2024,income,p99p100,0.15
ARM,2024,wealth,p0p50,0.0474
ARM,2024,wealth,p50p90,0.3664
ARM,2024,wealth,p90p100,0.5862
ARM,2024,wealth,p99.9p100,0.1076
ARM,2024,wealth,p99p100,0.2463
ATG,2010,income,p0p50,0.086
ATG,2010,income,p50p90,0.3785
ATG,2010,income,p90p100,0.5355
ATG,2010,income,p99.9p100,0.0783
ATG,2010,income,p99p100,0.2121
ATG,2010,wealth,p0p50,0.0341
ATG,2010,wealth,p50p90,0.3093
ATG,2010,wealth,p90p100,0.6566000000000001
ATG,2010,wealth,p99.9p100,0.1547
ATG,2010,wealth,p99p100,0.3183
ATG,2011,income,p0p50,0.0917
ATG,2011,income,p50p90,0.378
ATG,2011,income,p90p100,0.5303
ATG,2011,income,p99.9p100,0.0788
ATG,2011,income,p99p100,0.212
ATG,2011,wealth,p0p50,0.0348
ATG,2011,wealth,p50p90,0.3119
ATG,2011,wealth,p90p100,0.6534
ATG,2011,wealth,p99.9p100,0.1519
ATG,2011,wealth,p99p100,0.3146
ATG,2012,income,p0p50,0.0974
ATG,2012,income,p50p90,0.3775
ATG,2012,income,p90p100,0.5252
ATG,2012,income,p99.9p100,0.0793
ATG,2012,income,p99p100,0.212
ATG,2012,wealth,p0p50,0.0356
ATG,2012,wealth,p50p90,0.3152
ATG,2012,wealth,p90p100,0.6492
ATG,2012,wealth,p99.9p100,0.1482
ATG,2012,wealth,p99p100,0.3097
ATG,2013,income,p0p50,0.103
ATG,2013,income,p50p90,0.377
ATG,2013,income,p90p100,0.52
ATG,2013,income,p99.9p100,0.0798
ATG,2013,income,p99p100,0.212
ATG,2013,wealth,p0p50,0.0364
ATG,2013,wealth,p50p90,0.3183
ATG,2013,wealth,p90p100,0.6454000000000001
ATG,2013,wealth,p99.9p100,0.1448
ATG,2013,wealth,p99p100,0.3053
ATG,2014,income,p0p50,0.1086
ATG,2014,income,p50p90,0.3764
ATG,2014,income,p90p100,0.515
ATG,2014,income,p99.9p100,0.0804
ATG,2014,income,p99p100,0.212
ATG,2014,wealth,p0p50,0.0368
ATG,2014,wealth,p50p90,0.3201
ATG,2014,wealth,p90p100,0.6431
ATG,2014,wealth,p99.9p100,0.1429
ATG,2014,wealth,p99p100,0.3027
ATG,2015,income,p0p50,0.1141
ATG,2015,income,p50p90,0.3759
ATG,2015,income,p90p100,0.5099
ATG,2015,income,p99.9p100,0.0809
ATG,2015,income,p99p100,0.2119
ATG,2015,wealth,p0p50,0.0375
ATG,2015,wealth,p50p90,0.323
ATG,2015,wealth,p90p100,0.6394000000000001
ATG,2015,wealth,p99.9p100,0.1397
ATG,2015,wealth,p99p100,0.2984
ATG,2016,income,p0p50,0.1197
ATG,2016,income,p50p90,0.3754
ATG,2016,income,p90p100,0.5049
ATG,2016,income,p99.9p100,0.0814
ATG,2016,income,p99p100,0.2119
ATG,2016,wealth,p0p50,0.0384
ATG,2016,wealth,p50p90,0.3269
ATG,2016,wealth,p90p100,0.6346
ATG,2016,wealth,p99.9p100,0.1355
ATG,2016,wealth,p99p100,0.2929
ATG,2017,income,p0p50,0.1251
ATG,2017,income,p50p90,0.3749
ATG,2017,income,p90p100,0.4999
ATG,2017,income,p99.9p100,0.0819
ATG,2017,income,p99p100,0.2119
ATG,2017,wealth,p0p50,0.0391
ATG,2017,wealth,p50p90,0.3299
ATG,2017,wealth,p90p100,0.6309
ATG,2017,wealth,p99.9p100,0.1324
ATG,2017,wealth,p99p100,0.2887
ATG,2018,income,p0p50,0.1306
ATG,2018,income,p50p90,0.3744
ATG,2018,income,p90p100,0.4950000000000001
ATG,2018,income,p99.9p100,0.0824
ATG,2018,income,p99p100,0.2118
ATG,2018,wealth,p0p50,0.0397
ATG,2018,wealth,p50p90,0.3325
ATG,2018,wealth,p90p100,0.6277
ATG,2018,wealth,p99.9p100,0.1296
ATG,2018,wealth,p99p100,0.285
ATG,2019,income,p0p50,0.136
ATG,2019,income,p50p90,0.3739
ATG,2019,income,p90p100,0.4901
ATG,2019,income,p99.9p100,0.0829
ATG,2019,income,p99p100,0.2118
ATG,2019,wealth,p0p50,0.0404
ATG,2019,wealth,p50p90,0.3355
ATG,2019,wealth,p90p100,0.6241
ATG,2019,wealth,p99.9p100,0.1266
ATG,2019,wealth,p99p100,0.281
ATG,2020,income,p0p50,0.1413
ATG,2020,income,p50p90,0.3734
ATG,2020,income,p90p100,0.4852
ATG,2020,income,p99.9p100,0.0834
ATG,2020,income,p99p100,0.2118
ATG,2020,wealth,p0p50,0.0412
ATG,2020,wealth,p50p90,0.3388
ATG,2020,wealth,p90p100,0.6201
ATG,2020,wealth,p99.9p100,0.1233
ATG,2020,wealth,p99p100,0.2765
ATG,2021,income,p0p50,0.1413
ATG,2021,income,p50p90,0.3734
ATG,2021,income,p90p100,0.4852
ATG,2021,income,p99.9p100,0.0834
ATG,2021,income,p99p100,0.2118
ATG,2021,wealth,p0p50,0.0413
ATG,2021,wealth,p50p90,0.3394
ATG,2021,wealth,p90p100,0.6193000000000001
ATG,2021,wealth,p99.9p100,0.1226
ATG,2021,wealth,p99p100,0.2756
ATG,2022,income,p0p50,0.1413
ATG,2022,income,p50p90,0.3734
ATG,2022,income,p90p100,0.4852
ATG,2022,income,p99.9p100,0.0834
ATG,2022,income,p99p100,0.2118
ATG,2022,wealth,p0p50,0.0412
ATG,2022,wealth,p50p90,0.3391
ATG,2022,wealth,p90p100,0.6196
ATG,2022,wealth,p99.9p100,0.1229
ATG,2022,wealth,p99p100,0.276
ATG,2023,income,p0p50,0.1413
ATG,2023,income,p50p90,0.3734
ATG,2023,income,p90p100,0.4852
ATG,2023,income,p99.9p100,0.0834
ATG,2023,income,p99p100,0.2118
ATG,2023,wealth,p0p50,0.0414
ATG,2023,wealth,p50p90,0.3397
ATG,2023,wealth,p90p100,0.6189
ATG,2023,wealth,p99.9p100,0.1223
ATG,2023,wealth,p99p100,0.2752
ATG,2024,income,p0p50,0.1413
ATG,2024,income,p50p90,0.3734
ATG,2024,income,p90p100,0.4852
ATG,2024,income,p99.9p100,0.0834
ATG,2024,income,p99p100,0.2118
ATG,2024,wealth,p0p50,0.0412
ATG,2024,wealth,p50p90,0.3392
ATG,2024,wealth,p90p100,0.6195
ATG,2024,wealth,p99.9p100,0.1228
ATG,2024,wealth,p99p100,0.2759
AUS,2010,income,p0p50,0.1765
AUS,2010,income,p50p90,0.4748
AUS,2010,income,p90p100,0.3487
AUS,2010,income,p99.9p100,0.0349
AUS,2010,income,p99p100,0.1073
AUS,2010,wealth,p0p50,0.0496
AUS,2010,wealth,p50p90,0.3801
AUS,2010,wealth,p90p100,0.5703
AUS,2010,wealth,p99.9p100,0.0877
AUS,2010,wealth,p99p100,0.2256
AUS,2011,income,p0p50,0.1776
AUS,2011,income,p50p90,0.4709
AUS,2011,income,p90p100,0.3515
AUS,2011,income,p99.9p100,0.0396
AUS,2011,income,p99p100,0.1088
AUS,2011,wealth,p0p50,0.0494
AUS,2011,wealth,p50p90,0.3792
AUS,2011,wealth,p90p100,0.5714
AUS,2011,wealth,p99.9p100,0.0883
AUS,2011,wealth,p99p100,0.2266
AUS,2012,income,p0p50,0.1765
AUS,2012,income,p50p90,0.4727
AUS,2012,income,p90p100,0.3508
AUS,2012,income,p99.9p100,0.0363
