iso3,sex,age,level,percent
PYF,M,95,7,0.00
PYF,M,100,0,50.11
PYF,M,100,1,20.85
PYF,M,100,2,17.33
PYF,M,100,3,5.54
PYF,M,100,4,3.03
PYF,M,100,5,0.00
PYF,M,100,6,0.00
PYF,M,100,7,0.00
QAT,F,15,0,1.09
QAT,F,15,1,6.66
QAT,F,15,2,5.04
QAT,F,15,3,31.31
QAT,F,15,4,40.64
QAT,F,15,5,0.00
QAT,F,15,6,0.00
QAT,F,15,7,0.00
QAT,F,20,0,1.30
QAT,F,20,1,8.10
QAT,F,20,2,4.93
QAT,F,20,3,20.90
QAT,F,20,4,40.11
QAT,F,20,5,0.00
QAT,F,20,6,0.00
QAT,F,20,7,0.00
QAT,F,25,0,1.55
QAT,F,25,1,9.78
QAT,F,25,2,6.83
QAT,F,25,3,10.99
QAT,F,25,4,35.98
QAT,F,25,5,0.00
QAT,F,25,6,0.00
QAT,F,25,7,0.00
QAT,F,30,0,1.86
QAT,F,30,1,11.86
QAT,F,30,2,9.32
QAT,F,30,3,13.43
QAT,F,30,4,23.90
QAT,F,30,5,0.00
QAT,F,30,6,0.00
QAT,F,30,7,0.00
QAT,F,35,0,2.23
QAT,F,35,1,14.27
QAT,F,35,2,10.46
QAT,F,35,3,16.32
QAT,F,35,4,22.47
QAT,F,35,5,0.00
QAT,F,35,6,0.00
QAT,F,35,7,0.00
QAT,F,40,0,2.68
QAT,F,40,1,17.19
QAT,F,40,2,11.73
QAT,F,40,3,10.85
QAT,F,40,4,24.10
QAT,F,40,5,0.00
QAT,F,40,6,0.00
QAT,F,40,7,0.00
QAT,F,45,0,3.11
QAT,F,45,1,19.88
QAT,F,45,2,12.52
QAT,F,45,3,7.20
QAT,F,45,4,18.35
QAT,F,45,5,0.00
QAT,F,45,6,0.00
QAT,F,45,7,0.00
QAT,F,50,0,3.81
QAT,F,50,1,20.62
QAT,F,50,2,11.30
QAT,F,50,3,6.41
QAT,F,50,4,17.97
QAT,F,50,5,0.00
QAT,F,50,6,0.00
QAT,F,50,7,0.00
QAT,F,55,0,6.72
QAT,F,55,1,24.32
QAT,F,55,2,11.45
QAT,F,55,3,6.45
QAT,F,55,4,17.07
QAT,F,55,5,0.00
QAT,F,55,6,0.00
QAT,F,55,7,0.00
QAT,F,60,0,12.04
QAT,F,60,1,28.35
QAT,F,60,2,11.51
QAT,F,60,3,6.17
QAT,F,60,4,15.06
QAT,F,60,5,0.00
QAT,F,60,6,0.00
QAT,F,60,7,0.00
QAT,F,65,0,20.69
QAT,F,65,1,30.95
QAT,F,65,2,10.77
QAT,F,65,3,5.42
QAT,F,65,4,12.29
QAT,F,65,5,0.00
QAT,F,65,6,0.00
QAT,F,65,7,0.00
QAT,F,70,0,32.43
QAT,F,70,1,30.78
QAT,F,70,2,9.14
QAT,F,70,3,4.56
QAT,F,70,4,9.49
QAT,F,70,5,0.00
QAT,F,70,6,0.00
QAT,F,70,7,0.00
QAT,F,75,0,43.07
QAT,F,75,1,26.17
QAT,F,75,2,6.55
QAT,F,75,3,4.80
QAT,F,75,4,9.26
QAT,F,75,5,0.00
QAT,F,75,6,0.00
QAT,F,75,7,0.00
QAT,F,80,0,54.21
QAT,F,80,1,19.59
QAT,F,80,2,4.08
QAT,F,80,3,4.65
QAT,F,80,4,9.31
QAT,F,80,5,0.00
QAT,F,80,6,0.00
QAT,F,80,7,0.00
QAT,F,85,0,66.66
QAT,F,85,1,14.25
QAT,F,85,2,2.81
QAT,F,85,3,3.00
QAT,F,85,4,7.19
QAT,F,85,5,0.00
QAT,F,85,6,0.00
QAT,F,85,7,0.00
QAT,F,90,0,74.46
QAT,F,90,1,11.41
QAT,F,90,2,2.53
QAT,F,90,3,2.35
QAT,F,90,4,4.83
QAT,F,90,5,0.00
QAT,F,90,6,0.00
QAT,F,90,7,0.00
QAT,F,95,0,81.40
QAT,F,95,1,9.64
QAT,F,95,2,1.88
QAT,F,95,3,1.70
QAT,F,95,4,2.85
QAT,F,95,5,0.00
QAT,F,95,6,0.00
QAT,F,95,7,0.00
QAT,F,100,0,86.94
QAT,F,100,1,7.99
QAT,F,100,2,1.06
QAT,F,100,3,1.29
QAT,F,100,4,1.63
QAT,F,100,5,0.00
QAT,F,100,6,0.00
QAT,F,100,7,0.00
QAT,M,15,0,3.04
QAT,M,15,1,21.53
QAT,M,15,2,23.30
QAT,M,15,3,16.82
QAT,M,15,4,27.84
QAT,M,15,5,0.00
QAT,M,15,6,0.00
QAT,M,15,7,0.00
QAT,M,20,0,3.28
QAT,M,20,1,23.61
QAT,M,20,2,21.29
QAT,M,20,3,14.77
QAT,M,20,4,27.64
QAT,M,20,5,0.00
QAT,M,20,6,0.00
QAT,M,20,7,0.00
QAT,M,25,0,3.54
QAT,M,25,1,25.81
QAT,M,25,2,22.95
QAT,M,25,3,11.86
QAT,M,25,4,25.26
QAT,M,25,5,0.00
QAT,M,25,6,0.00
QAT,M,25,7,0.00
QAT,M,30,0,3.47
QAT,M,30,1,25.70
QAT,M,30,2,25.53
QAT,M,30,3,12.28
QAT,M,30,4,21.86
QAT,M,30,5,0.00
QAT,M,30,6,0.00
QAT,M,30,7,0.00
QAT,M,35,0,3.40
QAT,M,35,1,25.58
QAT,M,35,2,24.94
QAT,M,35,3,13.59
QAT,M,35,4,21.29
QAT,M,35,5,0.00
QAT,M,35,6,0.00
QAT,M,35,7,0.00
QAT,M,40,0,3.33
QAT,M,40,1,25.47
QAT,M,40,2,24.36
QAT,M,40,3,12.45
QAT,M,40,4,22.26
QAT,M,40,5,0.00
QAT,M,40,6,0.00
QAT,M,40,7,0.00
QAT,M,45,0,3.27
QAT,M,45,1,25.36
QAT,M,45,2,23.78
QAT,M,45,3,11.37
QAT,M,45,4,21.69
QAT,M,45,5,0.00
QAT,M,45,6,0.00
QAT,M,45,7,0.00
QAT,M,50,0,3.18
QAT,M,50,1,25.17
QAT,M,50,2,23.26
QAT,M,50,3,10.36
QAT,M,50,4,20.84
QAT,M,50,5,0.00
QAT,M,50,6,0.00
QAT,M,50,7,0.00
QAT,M,55,0,3.12
QAT,M,55,1,25.31
QAT,M,55,2,22.55
QAT,M,55,3,9.29
QAT,M,55,4,19.72
QAT,M,55,5,0.00
QAT,M,55,6,0.00
QAT,M,55,7,0.00
QAT,M,60,0,4.01
QAT,M,60,1,27.13
QAT,M,60,2,20.36
QAT,M,60,3,7.83
QAT,M,60,4,18.01
QAT,M,60,5,0.00
QAT,M,60,6,0.00
QAT,M,60,7,0.00
QAT,M,65,0,7.13
QAT,M,65,1,28.30
QAT,M,65,2,17.35
QAT,M,65,3,6.95
QAT,M,65,4,15.35
QAT,M,65,5,0.00
QAT,M,65,6,0.00
QAT,M,65,7,0.00
QAT,M,70,0,12.95
QAT,M,70,1,28.46
QAT,M,70,2,14.24
QAT,M,70,3,6.32
QAT,M,70,4,12.57
QAT,M,70,5,0.00
QAT,M,70,6,0.00
QAT,M,70,7,0.00
QAT,M,75,0,22.68
QAT,M,75,1,27.65
QAT,M,75,2,10.96
QAT,M,75,3,6.90
QAT,M,75,4,10.96
QAT,M,75,5,0.00
QAT,M,75,6,0.00
QAT,M,75,7,0.00
QAT,M,80,0,33.36
QAT,M,80,1,26.47
QAT,M,80,2,8.12
QAT,M,80,3,7.22
QAT,M,80,4,9.75
QAT,M,80,5,0.00
QAT,M,80,6,0.00
QAT,M,80,7,0.00
QAT,M,85,0,41.60
QAT,M,85,1,25.52
QAT,M,85,2,6.41
QAT,M,85,3,5.81
QAT,M,85,4,8.17
QAT,M,85,5,0.00
QAT,M,85,6,0.00
QAT,M,85,7,0.00
QAT,M,90,0,48.22
QAT,M,90,1,24.64
QAT,M,90,2,5.47
QAT,M,90,3,3.99
QAT,M,90,4,6.80
QAT,M,90,5,0.00
QAT,M,90,6,0.00
QAT,M,90,7,0.00
QAT,M,95,0,56.90
QAT,M,95,1,24.08
QAT,M,95,2,3.69
QAT,M,95,3,2.48
QAT,M,95,4,4.70
QAT,M,95,5,0.00
QAT,M,95,6,0.00
QAT,M,95,7,0.00
QAT,M,100,0,63.11
QAT,M,100,1,24.83
QAT,M,100,2,2.64
QAT,M,100,3,1.26
QAT,M,100,4,3.22
QAT,M,100,5,0.00
QAT,M,100,6,0.00
QAT,M,100,7,0.00
ROU,F,15,0,0.63
ROU,F,15,1,0.01
ROU,F,15,2,5.06
ROU,F,15,3,75.88
ROU,F,15,4,18.42
ROU,F,15,5,0.00
ROU,F,15,6,0.00
ROU,F,15,7,0.00
ROU,F,20,0,0.78
ROU,F,20,1,0.01
ROU,F,20,2,0.61
ROU,F,20,3,13.14
ROU,F,20,4,58.81
ROU,F,20,5,1.59
ROU,F,20,6,23.15
ROU,F,20,7,1.92
ROU,F,25,0,1.05
ROU,F,25,1,0.01
ROU,F,25,2,1.03
ROU,F,25,3,11.73
ROU,F,25,4,41.62
ROU,F,25,5,3.26
ROU,F,25,6,32.74
ROU,F,25,7,8.57
ROU,F,30,0,1.73
ROU,F,30,1,0.01
ROU,F,30,2,3.23
ROU,F,30,3,15.72
ROU,F,30,4,38.07
ROU,F,30,5,5.94
ROU,F,30,6,29.11
ROU,F,30,7,6.19
ROU,F,35,0,2.06
ROU,F,35,1,0.01
ROU,F,35,2,3.79
ROU,F,35,3,20.81
ROU,F,35,4,35.00
ROU,F,35,5,6.69
ROU,F,35,6,26.43
ROU,F,35,7,5.21
ROU,F,40,0,1.73
ROU,F,40,1,0.01
ROU,F,40,2,3.82
ROU,F,40,3,23.34
ROU,F,40,4,36.27
ROU,F,40,5,4.90
ROU,F,40,6,25.41
ROU,F,40,7,4.51
ROU,F,45,0,1.23
ROU,F,45,1,0.01
ROU,F,45,2,2.43
ROU,F,45,3,22.67
ROU,F,45,4,46.02
ROU,F,45,5,3.47
ROU,F,45,6,21.02
ROU,F,45,7,3.16
ROU,F,50,0,0.97
ROU,F,50,1,0.01
ROU,F,50,2,2.06
ROU,F,50,3,20.43
ROU,F,50,4,53.95
ROU,F,50,5,3.41
ROU,F,50,6,17.28
ROU,F,50,7,1.87
ROU,F,55,0,1.22
ROU,F,55,1,0.01
ROU,F,55,2,2.77
ROU,F,55,3,22.23
ROU,F,55,4,55.21
ROU,F,55,5,6.32
ROU,F,55,6,11.45
ROU,F,55,7,0.79
ROU,F,60,0,1.16
ROU,F,60,1,0.01
ROU,F,60,2,4.65
ROU,F,60,3,30.00
ROU,F,60,4,48.78
ROU,F,60,5,6.04
ROU,F,60,6,9.05
ROU,F,60,7,0.32
ROU,F,65,0,1.14
ROU,F,65,1,0.01
ROU,F,65,2,7.35
ROU,F,65,3,39.11
ROU,F,65,4,37.07
ROU,F,65,5,5.44
ROU,F,65,6,9.62
ROU,F,65,7,0.26
ROU,F,70,0,1.49
ROU,F,70,1,0.01
ROU,F,70,2,16.51
ROU,F,70,3,40.35
ROU,F,70,4,26.83
ROU,F,70,5,6.39
ROU,F,70,6,8.16
ROU,F,70,7,0.26
ROU,F,75,0,2.60
ROU,F,75,1,0.01
ROU,F,75,2,34.54
ROU,F,75,3,35.30
ROU,F,75,4,16.87
ROU,F,75,5,3.82
ROU,F,75,6,6.65
ROU,F,75,7,0.22
ROU,F,80,0,5.53
ROU,F,80,1,0.01
ROU,F,80,2,41.67
ROU,F,80,3,30.56
ROU,F,80,4,14.76
ROU,F,80,5,1.71
ROU,F,80,6,5.56
ROU,F,80,7,0.20
ROU,F,85,0,9.18
ROU,F,85,1,0.01
ROU,F,85,2,44.81
ROU,F,85,3,28.38
ROU,F,85,4,12.26
ROU,F,85,5,0.88
ROU,F,85,6,4.32
ROU,F,85,7,0.17
ROU,F,90,0,10.62
ROU,F,90,1,0.01
ROU,F,90,2,45.71
ROU,F,90,3,30.01
ROU,F,90,4,9.69
ROU,F,90,5,0.43
ROU,F,90,6,3.39
ROU,F,90,7,0.14
ROU,F,95,0,20.96
ROU,F,95,1,0.01
ROU,F,95,2,54.83
ROU,F,95,3,17.27
ROU,F,95,4,4.99
ROU,F,95,5,0.14
ROU,F,95,6,1.73
ROU,F,95,7,0.08
ROU,F,100,0,30.69
ROU,F,100,1,0.01
ROU,F,100,2,53.23
ROU,F,100,3,12.09
ROU,F,100,4,2.94
ROU,F,100,5,0.05
ROU,F,100,6,0.95
ROU,F,100,7,0.04
ROU,M,15,0,0.64
ROU,M,15,1,0.01
ROU,M,15,2,6.27
ROU,M,15,3,76.17
ROU,M,15,4,16.91
ROU,M,15,5,0.00
ROU,M,15,6,0.00
ROU,M,15,7,0.00
ROU,M,20,0,0.78
ROU,M,20,1,0.01
ROU,M,20,2,0.88
ROU,M,20,3,17.23
ROU,M,20,4,67.14
ROU,M,20,5,0.76
ROU,M,20,6,12.55
ROU,M,20,7,0.66
ROU,M,25,0,1.06
ROU,M,25,1,0.01
ROU,M,25,2,1.45
ROU,M,25,3,13.55
ROU,M,25,4,50.52
ROU,M,25,5,1.56
ROU,M,25,6,26.93
ROU,M,25,7,4.92
ROU,M,30,0,1.68
ROU,M,30,1,0.01
ROU,M,30,2,4.22
ROU,M,30,3,16.95
ROU,M,30,4,46.99
ROU,M,30,5,2.41
ROU,M,30,6,23.54
ROU,M,30,7,4.20
ROU,M,35,0,1.85
ROU,M,35,1,0.01
ROU,M,35,2,4.77
ROU,M,35,3,20.99
ROU,M,35,4,44.66
ROU,M,35,5,2.83
ROU,M,35,6,21.25
ROU,M,35,7,3.64
ROU,M,40,0,1.52
ROU,M,40,1,0.01
ROU,M,40,2,4.61
ROU,M,40,3,23.19
ROU,M,40,4,45.78
ROU,M,40,5,3.15
ROU,M,40,6,18.87
ROU,M,40,7,2.87
ROU,M,45,0,1.03
ROU,M,45,1,0.01
ROU,M,45,2,2.61
ROU,M,45,3,21.39
ROU,M,45,4,55.64
ROU,M,45,5,2.79
ROU,M,45,6,14.57
ROU,M,45,7,1.96
ROU,M,50,0,0.78
ROU,M,50,1,0.01
ROU,M,50,2,2.05
ROU,M,50,3,16.59
ROU,M,50,4,63.71
ROU,M,50,5,3.25
ROU,M,50,6,12.32
ROU,M,50,7,1.29
ROU,M,55,0,0.90
ROU,M,55,1,0.01
ROU,M,55,2,2.60
ROU,M,55,3,17.93
ROU,M,55,4,61.63
ROU,M,55,5,5.22
ROU,M,55,6,10.78
ROU,M,55,7,0.93
ROU,M,60,0,0.87
ROU,M,60,1,0.01
ROU,M,60,2,3.67
ROU,M,60,3,18.77
ROU,M,60,4,59.18
ROU,M,60,5,7.42
ROU,M,60,6,9.44
ROU,M,60,7,0.64
ROU,M,65,0,0.79
ROU,M,65,1,0.01
ROU,M,65,2,4.48
ROU,M,65,3,20.11
ROU,M,65,4,53.19
ROU,M,65,5,8.96
ROU,M,65,6,11.81
ROU,M,65,7,0.64
ROU,M,70,0,0.89
ROU,M,70,1,0.01
ROU,M,70,2,8.12
ROU,M,70,3,25.30
ROU,M,70,4,42.73
ROU,M,70,5,9.88
ROU,M,70,6,12.30
ROU,M,70,7,0.77
ROU,M,75,0,1.40
ROU,M,75,1,0.01
ROU,M,75,2,19.76
ROU,M,75,3,32.70
ROU,M,75,4,27.58
ROU,M,75,5,6.83
ROU,M,75,6,11.07
ROU,M,75,7,0.65
ROU,M,80,0,2.30
ROU,M,80,1,0.01
ROU,M,80,2,27.27
ROU,M,80,3,32.45
ROU,M,80,4,22.26
ROU,M,80,5,3.38
ROU,M,80,6,11.57
ROU,M,80,7,0.76
ROU,M,85,0,3.28
ROU,M,85,1,0.01
ROU,M,85,2,32.86
ROU,M,85,3,32.56
ROU,M,85,4,18.12
ROU,M,85,5,2.00
ROU,M,85,6,10.48
ROU,M,85,7,0.68
ROU,M,90,0,3.95
ROU,M,90,1,0.01
ROU,M,90,2,37.28
ROU,M,90,3,33.07
ROU,M,90,4,14.03
ROU,M,90,5,1.14
ROU,M,90,6,9.87
ROU,M,90,7,0.66
ROU,M,95,0,6.56
ROU,M,95,1,0.01
ROU,M,95,2,54.37
ROU,M,95,3,25.73
ROU,M,95,4,6.91
ROU,M,95,5,0.39
ROU,M,95,6,5.65
ROU,M,95,7,0.38
ROU,M,100,0,9.24
ROU,M,100,1,0.01
ROU,M,100,2,62.33
ROU,M,100,3,20.42
ROU,M,100,4,3.94
ROU,M,100,5,0.15
ROU,M,100,6,3.65
ROU,M,100,7,0.25
RUS,F,15,0,0.19
RUS,F,15,1,0.14
RUS,F,15,2,7.21
RUS,F,15,3,37.05
RUS,F,15,4,55.41
RUS,F,15,5,0.00
RUS,F,15,6,0.00
RUS,F,15,7,0.00
RUS,F,20,0,0.21
RUS,F,20,1,0.16
RUS,F,20,2,0.63
RUS,F,20,3,5.52
RUS,F,20,4,67.47
RUS,F,20,5,0.00
RUS,F,20,6,2.36
RUS,F,20,7,16.26
RUS,F,25,0,0.24
RUS,F,25,1,0.18
RUS,F,25,2,0.68
RUS,F,25,3,2.36
RUS,F,25,4,50.44
RUS,F,25,5,0.00
RUS,F,25,6,2.89
RUS,F,25,7,32.52
RUS,F,30,0,0.24
RUS,F,30,1,0.14
RUS,F,30,2,1.04
RUS,F,30,3,3.00
RUS,F,30,4,51.11
RUS,F,30,5,0.00
RUS,F,30,6,2.28
RUS,F,30,7,32.97
RUS,F,35,0,0.23
RUS,F,35,1,0.13
RUS,F,35,2,0.48
RUS,F,35,3,3.85
RUS,F,35,4,52.40
RUS,F,35,5,0.00
RUS,F,35,6,1.31
RUS,F,35,7,31.02
RUS,F,40,0,0.22
RUS,F,40,1,0.12
RUS,F,40,2,0.69
RUS,F,40,3,5.51
RUS,F,40,4,53.24
RUS,F,40,5,0.00
RUS,F,40,6,0.53
RUS,F,40,7,28.80
RUS,F,45,0,0.20
RUS,F,45,1,0.10
RUS,F,45,2,0.62
RUS,F,45,3,4.67
RUS,F,45,4,60.11
RUS,F,45,5,0.00
RUS,F,45,6,0.30
RUS,F,45,7,25.57
RUS,F,50,0,0.19
RUS,F,50,1,0.09
RUS,F,50,2,0.56
RUS,F,50,3,3.50
RUS,F,50,4,64.66
RUS,F,50,5,0.00
RUS,F,50,6,0.19
RUS,F,50,7,23.61
RUS,F,55,0,0.17
RUS,F,55,1,0.08
RUS,F,55,2,0.59
RUS,F,55,3,3.51
RUS,F,55,4,68.03
RUS,F,55,5,0.00
RUS,F,55,6,0.14
RUS,F,55,7,22.83
RUS,F,60,0,0.15
RUS,F,60,1,0.08
RUS,F,60,2,0.87
RUS,F,60,3,4.90
RUS,F,60,4,69.81
RUS,F,60,5,0.00
RUS,F,60,6,0.10
RUS,F,60,7,21.58
RUS,F,65,0,0.13
RUS,F,65,1,0.08
RUS,F,65,2,1.50
RUS,F,65,3,7.78
RUS,F,65,4,68.42
RUS,F,65,5,0.00
RUS,F,65,6,0.10
RUS,F,65,7,22.22
RUS,F,70,0,0.16
RUS,F,70,1,0.12
RUS,F,70,2,3.56
RUS,F,70,3,11.45
RUS,F,70,4,63.16
RUS,F,70,5,0.00
RUS,F,70,6,0.09
RUS,F,70,7,23.95
RUS,F,75,0,0.27
RUS,F,75,1,0.27
RUS,F,75,2,11.07
RUS,F,75,3,17.89
RUS,F,75,4,51.14
RUS,F,75,5,0.00
RUS,F,75,6,0.08
RUS,F,75,7,23.83
RUS,F,80,0,0.37
RUS,F,80,1,0.46
RUS,F,80,2,24.63
RUS,F,80,3,22.14
RUS,F,80,4,37.15
RUS,F,80,5,0.00
RUS,F,80,6,0.07
RUS,F,80,7,22.29
RUS,F,85,0,0.53
RUS,F,85,1,0.85
RUS,F,85,2,46.49
RUS,F,85,3,21.49
RUS,F,85,4,21.22
RUS,F,85,5,0.00
RUS,F,85,6,0.05
RUS,F,85,7,18.11
RUS,F,90,0,0.74
RUS,F,90,1,1.47
RUS,F,90,2,68.78
RUS,F,90,3,15.62
RUS,F,90,4,9.04
RUS,F,90,5,0.00
RUS,F,90,6,0.03
RUS,F,90,7,12.48
RUS,F,95,0,1.03
RUS,F,95,1,2.56
RUS,F,95,2,83.24
RUS,F,95,3,8.69
RUS,F,95,4,2.94
RUS,F,95,5,0.00
RUS,F,95,6,0.01
RUS,F,95,7,7.11
RUS,F,100,0,1.43
RUS,F,100,1,4.43
RUS,F,100,2,88.87
RUS,F,100,3,4.02
RUS,F,100,4,0.80
RUS,F,100,5,0.00
RUS,F,100,6,0.01
RUS,F,100,7,3.45
RUS,M,15,0,0.25
RUS,M,15,1,0.17
RUS,M,15,2,7.88
RUS,M,15,3,38.57
RUS,M,15,4,53.13
RUS,M,15,5,0.00
RUS,M,15,6,0.00
RUS,M,15,7,0.00
RUS,M,20,0,0.29
RUS,M,20,1,0.19
RUS,M,20,2,1.24
RUS,M,20,3,7.78
RUS,M,20,4,73.25
RUS,M,20,5,0.00
RUS,M,20,6,3.59
RUS,M,20,7,22.29
RUS,M,25,0,0.34
RUS,M,25,1,0.21
RUS,M,25,2,1.31
RUS,M,25,3,4.06
RUS,M,25,4,61.30
RUS,M,25,5,0.00
RUS,M,25,6,3.96
RUS,M,25,7,42.17
RUS,M,30,0,0.34
RUS,M,30,1,0.18
RUS,M,30,2,1.66
RUS,M,30,3,5.46
RUS,M,30,4,59.73
RUS,M,30,5,0.00
RUS,M,30,6,2.93
RUS,M,30,7,41.61
RUS,M,35,0,0.32
RUS,M,35,1,0.17
RUS,M,35,2,1.13
RUS,M,35,3,7.38
RUS,M,35,4,59.94
RUS,M,35,5,0.00
RUS,M,35,6,1.69
RUS,M,35,7,41.35
RUS,M,40,0,0.28
RUS,M,40,1,0.15
RUS,M,40,2,1.35
RUS,M,40,3,9.21
RUS,M,40,4,59.67
RUS,M,40,5,0.00
RUS,M,40,6,0.73
RUS,M,40,7,39.50
RUS,M,45,0,0.25
RUS,M,45,1,0.13
RUS,M,45,2,1.08
RUS,M,45,3,7.77
RUS,M,45,4,64.91
RUS,M,45,5,0.00
RUS,M,45,6,0.36
RUS,M,45,7,33.93
RUS,M,50,0,0.23
RUS,M,50,1,0.11
RUS,M,50,2,0.86
RUS,M,50,3,5.66
RUS,M,50,4,69.34
RUS,M,50,5,0.00
RUS,M,50,6,0.24
RUS,M,50,7,30.76
RUS,M,55,0,0.21
RUS,M,55,1,0.09
RUS,M,55,2,0.89
RUS,M,55,3,5.62
RUS,M,55,4,70.22
RUS,M,55,5,0.00
RUS,M,55,6,0.17
RUS,M,55,7,27.44
RUS,M,60,0,0.18
RUS,M,60,1,0.09
RUS,M,60,2,1.25
RUS,M,60,3,7.42
RUS,M,60,4,69.37
RUS,M,60,5,0.00
RUS,M,60,6,0.13
RUS,M,60,7,24.08
RUS,M,65,0,0.16
RUS,M,65,1,0.08
RUS,M,65,2,2.01
RUS,M,65,3,10.55
RUS,M,65,4,64.88
RUS,M,65,5,0.00
RUS,M,65,6,0.11
RUS,M,65,7,21.98
RUS,M,70,0,0.15
RUS,M,70,1,0.10
RUS,M,70,2,3.86
RUS,M,70,3,13.47
RUS,M,70,4,58.37
RUS,M,70,5,0.00
RUS,M,70,6,0.09
RUS,M,70,7,21.47
RUS,M,75,0,0.21
RUS,M,75,1,0.19
RUS,M,75,2,10.03
RUS,M,75,3,17.39
RUS,M,75,4,48.26
RUS,M,75,5,0.00
RUS,M,75,6,0.07
RUS,M,75,7,19.28
RUS,M,80,0,0.23
RUS,M,80,1,0.28
RUS,M,80,2,19.46
RUS,M,80,3,20.10
RUS,M,80,4,37.58
RUS,M,80,5,0.00
RUS,M,80,6,0.05
RUS,M,80,7,15.19
RUS,M,85,0,0.26
RUS,M,85,1,0.42
RUS,M,85,2,35.26
RUS,M,85,3,20.34
RUS,M,85,4,25.57
RUS,M,85,5,0.00
RUS,M,85,6,0.03
RUS,M,85,7,9.39
RUS,M,90,0,0.28
RUS,M,90,1,0.62
RUS,M,90,2,54.30
RUS,M,90,3,17.60
RUS,M,90,4,14.70
RUS,M,90,5,0.00
RUS,M,90,6,0.01
RUS,M,90,7,4.33
RUS,M,95,0,0.31
RUS,M,95,1,0.91
RUS,M,95,2,71.98
RUS,M,95,3,12.68
RUS,M,95,4,6.99
RUS,M,95,5,0.00
RUS,M,95,6,0.00
RUS,M,95,7,1.53
RUS,M,100,0,0.35
RUS,M,100,1,1.34
RUS,M,100,2,84.18
RUS,M,100,3,7.85
RUS,M,100,4,2.83
RUS,M,100,5,0.00
RUS,M,100,6,0.00
RUS,M,100,7,0.45
RWA,F,15,0,3.22
RWA,F,15,1,53.35
RWA,F,15,2,19.79
RWA,F,15,3,13.60
RWA,F,15,4,10.05
RWA,F,15,5,0.00
RWA,F,15,6,0.00
RWA,F,15,7,0.00
RWA,F,20,0,4.46
RWA,F,20,1,57.76
RWA,F,20,2,12.95
RWA,F,20,3,11.91
RWA,F,20,4,9.94
RWA,F,20,5,0.00
RWA,F,20,6,0.00
RWA,F,20,7,0.00
RWA,F,25,0,7.77
RWA,F,25,1,54.81
RWA,F,25,2,14.61
RWA,F,25,3,7.21
RWA,F,25,4,12.71
RWA,F,25,5,0.00
RWA,F,25,6,0.00
RWA,F,25,7,0.00
RWA,F,30,0,15.29
RWA,F,30,1,59.06
RWA,F,30,2,9.01
RWA,F,30,3,5.54
RWA,F,30,4,7.87
RWA,F,30,5,0.00
RWA,F,30,6,0.00
RWA,F,30,7,0.00
RWA,F,35,0,20.74
RWA,F,35,1,63.53
RWA,F,35,2,5.96
RWA,F,35,3,3.53
RWA,F,35,4,3.78
RWA,F,35,5,0.00
RWA,F,35,6,0.00
RWA,F,35,7,0.00
RWA,F,40,0,22.99
RWA,F,40,1,58.33
RWA,F,40,2,11.15
RWA,F,40,3,2.21
RWA,F,40,4,4.24
RWA,F,40,5,0.00
RWA,F,40,6,0.00
RWA,F,40,7,0.00
RWA,F,45,0,27.33
RWA,F,45,1,53.00
RWA,F,45,2,14.26
RWA,F,45,3,1.14
RWA,F,45,4,3.05
RWA,F,45,5,0.00
RWA,F,45,6,0.00
RWA,F,45,7,0.00
RWA,F,50,0,36.36
RWA,F,50,1,51.50
RWA,F,50,2,8.31
RWA,F,50,3,0.87
RWA,F,50,4,1.92
RWA,F,50,5,0.00
RWA,F,50,6,0.00
RWA,F,50,7,0.00
RWA,F,55,0,48.38
RWA,F,55,1,45.63
RWA,F,55,2,3.79
RWA,F,55,3,0.79
RWA,F,55,4,0.84
RWA,F,55,5,0.00
RWA,F,55,6,0.00
RWA,F,55,7,0.00
RWA,F,60,0,54.78
RWA,F,60,1,41.95
RWA,F,60,2,1.95
RWA,F,60,3,0.58
RWA,F,60,4,0.42
RWA,F,60,5,0.00
RWA,F,60,6,0.00
RWA,F,60,7,0.00
RWA,F,65,0,63.87
RWA,F,65,1,33.16
RWA,F,65,2,1.77
RWA,F,65,3,0.62
RWA,F,65,4,0.32
RWA,F,65,5,0.00
RWA,F,65,6,0.00
RWA,F,65,7,0.00
RWA,F,70,0,73.04
RWA,F,70,1,24.61
RWA,F,70,2,1.48
RWA,F,70,3,0.50
RWA,F,70,4,0.26
RWA,F,70,5,0.00
RWA,F,70,6,0.00
RWA,F,70,7,0.00
RWA,F,75,0,78.20
RWA,F,75,1,20.25
RWA,F,75,2,0.95
RWA,F,75,3,0.38
RWA,F,75,4,0.13
RWA,F,75,5,0.00
RWA,F,75,6,0.00
RWA,F,75,7,0.00
RWA,F,80,0,82.75
RWA,F,80,1,16.34
RWA,F,80,2,0.52
RWA,F,80,3,0.26
RWA,F,80,4,0.04
RWA,F,80,5,0.00
RWA,F,80,6,0.00
RWA,F,80,7,0.00
RWA,F,85,0,87.00
RWA,F,85,1,12.45
RWA,F,85,2,0.32
RWA,F,85,3,0.13
RWA,F,85,4,0.06
RWA,F,85,5,0.00
RWA,F,85,6,0.00
RWA,F,85,7,0.00
RWA,F,90,0,90.64
RWA,F,90,1,9.06
RWA,F,90,2,0.16
RWA,F,90,3,0.09
RWA,F,90,4,0.03
RWA,F,90,5,0.00
