iso3,row,product,value
LTU,CPA_G47,CPA_C16,51.855
LTU,CPA_G47,CPA_C17,20.287
LTU,CPA_G47,CPA_C18,8.006
LTU,CPA_G47,CPA_C19,19.312
LTU,CPA_G47,CPA_C20,78.226
LTU,CPA_G47,CPA_C21,3.260
LTU,CPA_G47,CPA_C22,49.803
LTU,CPA_G47,CPA_C23,32.626
LTU,CPA_G47,CPA_C24,9.980
LTU,CPA_G47,CPA_C25,59.872
LTU,CPA_G47,CPA_C26,41.907
LTU,CPA_G47,CPA_C27,17.937
LTU,CPA_G47,CPA_C28,30.286
LTU,CPA_G47,CPA_C29,44.305
LTU,CPA_G47,CPA_C30,17.087
LTU,CPA_G47,CPA_C31_32,93.871
LTU,CPA_G47,CPA_C33,40.619
LTU,CPA_G47,CPA_D35,18.345
LTU,CPA_G47,CPA_E36,5.741
LTU,CPA_G47,CPA_E37-39,16.865
LTU,CPA_G47,CPA_F,196.757
LTU,CPA_G47,CPA_G45,79.490
LTU,CPA_G47,CPA_G46,43.790
LTU,CPA_G47,CPA_G47,24.844
LTU,CPA_G47,CPA_H49,123.889
LTU,CPA_G47,CPA_H50,8.994
LTU,CPA_G47,CPA_H51,9.216
LTU,CPA_G47,CPA_H52,27.046
LTU,CPA_G47,CPA_H53,5.450
LTU,CPA_G47,CPA_I,14.101
LTU,CPA_G47,CPA_J58,6.212
LTU,CPA_G47,CPA_J59_60,9.918
LTU,CPA_G47,CPA_J61,5.875
LTU,CPA_G47,CPA_J62_63,24.389
LTU,CPA_G47,CPA_K64,6.430
LTU,CPA_G47,CPA_K65,6.229
LTU,CPA_G47,CPA_K66,7.713
LTU,CPA_G47,CPA_L,34.535
LTU,CPA_G47,CPA_M69_70,12.082
LTU,CPA_G47,CPA_M71,7.308
LTU,CPA_G47,CPA_M72,12.952
LTU,CPA_G47,CPA_M73,9.949
LTU,CPA_G47,CPA_M74_75,12.228
LTU,CPA_G47,CPA_N77,27.953
LTU,CPA_G47,CPA_N78,8.547
LTU,CPA_G47,CPA_N79,4.898
LTU,CPA_G47,CPA_N80-82,20.175
LTU,CPA_G47,CPA_O84,16.989
LTU,CPA_G47,CPA_P85,16.683
LTU,CPA_G47,CPA_Q86,133.835
LTU,CPA_G47,CPA_Q87_88,9.314
LTU,CPA_G47,CPA_R90-92,10.484
LTU,CPA_G47,CPA_R93,4.464
LTU,CPA_G47,CPA_S94,6.405
LTU,CPA_G47,CPA_S95,11.177
LTU,CPA_G47,CPA_S96,13.631
LTU,CPA_G47,CPA_T,0.000
LTU,CPA_G47,CPA_U,0.000
LTU,CPA_H49,CPA_A01,180.184
LTU,CPA_H49,CPA_A02,11.824
LTU,CPA_H49,CPA_A03,1.518
LTU,CPA_H49,CPA_B,28.420
LTU,CPA_H49,CPA_C10-12,270.214
LTU,CPA_H49,CPA_C13-15,29.050
LTU,CPA_H49,CPA_C16,79.136
LTU,CPA_H49,CPA_C17,54.310
LTU,CPA_H49,CPA_C18,10.702
LTU,CPA_H49,CPA_C19,469.964
LTU,CPA_H49,CPA_C20,141.153
LTU,CPA_H49,CPA_C21,3.884
LTU,CPA_H49,CPA_C22,58.890
LTU,CPA_H49,CPA_C23,72.055
LTU,CPA_H49,CPA_C24,5.703
LTU,CPA_H49,CPA_C25,70.182
LTU,CPA_H49,CPA_C26,13.073
LTU,CPA_H49,CPA_C27,24.577
LTU,CPA_H49,CPA_C28,22.719
LTU,CPA_H49,CPA_C29,27.000
LTU,CPA_H49,CPA_C30,10.184
LTU,CPA_H49,CPA_C31_32,128.835
LTU,CPA_H49,CPA_C33,13.781
LTU,CPA_H49,CPA_D35,87.871
LTU,CPA_H49,CPA_E36,0.336
LTU,CPA_H49,CPA_E37-39,30.484
LTU,CPA_H49,CPA_F,182.667
LTU,CPA_H49,CPA_G45,57.526
LTU,CPA_H49,CPA_G46,498.255
LTU,CPA_H49,CPA_G47,109.641
LTU,CPA_H49,CPA_H49,1039.093
LTU,CPA_H49,CPA_H50,20.453
LTU,CPA_H49,CPA_H51,1.642
LTU,CPA_H49,CPA_H52,734.916
LTU,CPA_H49,CPA_H53,1.620
LTU,CPA_H49,CPA_I,53.977
LTU,CPA_H49,CPA_J58,4.584
LTU,CPA_H49,CPA_J59_60,1.426
LTU,CPA_H49,CPA_J61,4.161
LTU,CPA_H49,CPA_J62_63,14.108
LTU,CPA_H49,CPA_K64,2.008
LTU,CPA_H49,CPA_K65,0.495
LTU,CPA_H49,CPA_K66,1.041
LTU,CPA_H49,CPA_L,14.233
LTU,CPA_H49,CPA_M69_70,8.128
LTU,CPA_H49,CPA_M71,1.094
LTU,CPA_H49,CPA_M72,7.597
LTU,CPA_H49,CPA_M73,5.724
LTU,CPA_H49,CPA_M74_75,7.260
LTU,CPA_H49,CPA_N77,20.602
LTU,CPA_H49,CPA_N78,2.561
LTU,CPA_H49,CPA_N79,21.188
LTU,CPA_H49,CPA_N80-82,24.148
LTU,CPA_H49,CPA_O84,25.830
LTU,CPA_H49,CPA_P85,5.901
LTU,CPA_H49,CPA_Q86,8.184
LTU,CPA_H49,CPA_Q87_88,2.601
LTU,CPA_H49,CPA_R90-92,3.922
LTU,CPA_H49,CPA_R93,0.686
LTU,CPA_H49,CPA_S94,5.089
LTU,CPA_H49,CPA_S95,3.843
LTU,CPA_H49,CPA_S96,10.511
LTU,CPA_H49,CPA_T,0.000
LTU,CPA_H49,CPA_U,0.000
LTU,CPA_H50,CPA_A01,5.849
LTU,CPA_H50,CPA_A02,1.079
LTU,CPA_H50,CPA_A03,0.357
LTU,CPA_H50,CPA_B,0.844
LTU,CPA_H50,CPA_C10-12,22.840
LTU,CPA_H50,CPA_C13-15,2.538
LTU,CPA_H50,CPA_C16,18.155
LTU,CPA_H50,CPA_C17,1.883
LTU,CPA_H50,CPA_C18,0.421
LTU,CPA_H50,CPA_C19,38.748
LTU,CPA_H50,CPA_C20,82.603
LTU,CPA_H50,CPA_C21,0.937
LTU,CPA_H50,CPA_C22,5.183
LTU,CPA_H50,CPA_C23,2.200
LTU,CPA_H50,CPA_C24,0.278
LTU,CPA_H50,CPA_C25,3.309
LTU,CPA_H50,CPA_C26,6.321
LTU,CPA_H50,CPA_C27,1.671
LTU,CPA_H50,CPA_C28,1.959
LTU,CPA_H50,CPA_C29,1.212
LTU,CPA_H50,CPA_C30,4.598
LTU,CPA_H50,CPA_C31_32,6.845
LTU,CPA_H50,CPA_C33,1.637
LTU,CPA_H50,CPA_D35,6.557
LTU,CPA_H50,CPA_E36,0.040
LTU,CPA_H50,CPA_E37-39,1.164
LTU,CPA_H50,CPA_F,12.689
LTU,CPA_H50,CPA_G45,2.210
LTU,CPA_H50,CPA_G46,37.157
LTU,CPA_H50,CPA_G47,2.803
LTU,CPA_H50,CPA_H49,598.350
LTU,CPA_H50,CPA_H50,2.549
LTU,CPA_H50,CPA_H51,0.060
LTU,CPA_H50,CPA_H52,18.645
LTU,CPA_H50,CPA_H53,0.039
LTU,CPA_H50,CPA_I,1.345
LTU,CPA_H50,CPA_J58,0.034
LTU,CPA_H50,CPA_J59_60,0.175
LTU,CPA_H50,CPA_J61,0.139
LTU,CPA_H50,CPA_J62_63,0.652
LTU,CPA_H50,CPA_K64,0.091
LTU,CPA_H50,CPA_K65,0.035
LTU,CPA_H50,CPA_K66,0.029
LTU,CPA_H50,CPA_L,2.080
LTU,CPA_H50,CPA_M69_70,0.267
LTU,CPA_H50,CPA_M71,0.065
LTU,CPA_H50,CPA_M72,1.446
LTU,CPA_H50,CPA_M73,0.299
LTU,CPA_H50,CPA_M74_75,0.420
LTU,CPA_H50,CPA_N77,1.511
LTU,CPA_H50,CPA_N78,0.980
LTU,CPA_H50,CPA_N79,0.004
LTU,CPA_H50,CPA_N80-82,0.457
LTU,CPA_H50,CPA_O84,1.111
LTU,CPA_H50,CPA_P85,0.254
LTU,CPA_H50,CPA_Q86,1.269
LTU,CPA_H50,CPA_Q87_88,0.109
LTU,CPA_H50,CPA_R90-92,0.269
LTU,CPA_H50,CPA_R93,0.024
LTU,CPA_H50,CPA_S94,0.416
LTU,CPA_H50,CPA_S95,0.282
LTU,CPA_H50,CPA_S96,1.185
LTU,CPA_H50,CPA_T,0.000
LTU,CPA_H50,CPA_U,0.000
LTU,CPA_H51,CPA_A01,2.404
LTU,CPA_H51,CPA_A02,0.063
LTU,CPA_H51,CPA_A03,1.210
LTU,CPA_H51,CPA_B,0.418
LTU,CPA_H51,CPA_C10-12,4.228
LTU,CPA_H51,CPA_C13-15,2.537
LTU,CPA_H51,CPA_C16,1.438
LTU,CPA_H51,CPA_C17,1.045
LTU,CPA_H51,CPA_C18,0.611
LTU,CPA_H51,CPA_C19,1.520
LTU,CPA_H51,CPA_C20,3.315
LTU,CPA_H51,CPA_C21,0.226
LTU,CPA_H51,CPA_C22,5.376
LTU,CPA_H51,CPA_C23,1.588
LTU,CPA_H51,CPA_C24,0.419
LTU,CPA_H51,CPA_C25,4.211
LTU,CPA_H51,CPA_C26,8.684
LTU,CPA_H51,CPA_C27,1.320
LTU,CPA_H51,CPA_C28,1.798
LTU,CPA_H51,CPA_C29,2.240
LTU,CPA_H51,CPA_C30,2.705
LTU,CPA_H51,CPA_C31_32,3.364
LTU,CPA_H51,CPA_C33,0.992
LTU,CPA_H51,CPA_D35,3.906
LTU,CPA_H51,CPA_E36,0.003
LTU,CPA_H51,CPA_E37-39,0.582
LTU,CPA_H51,CPA_F,8.829
LTU,CPA_H51,CPA_G45,0.829
LTU,CPA_H51,CPA_G46,4.011
LTU,CPA_H51,CPA_G47,3.262
LTU,CPA_H51,CPA_H49,2.731
LTU,CPA_H51,CPA_H50,0.064
LTU,CPA_H51,CPA_H51,11.097
LTU,CPA_H51,CPA_H52,6.163
LTU,CPA_H51,CPA_H53,3.013
LTU,CPA_H51,CPA_I,0.248
LTU,CPA_H51,CPA_J58,1.065
LTU,CPA_H51,CPA_J59_60,1.238
LTU,CPA_H51,CPA_J61,0.892
LTU,CPA_H51,CPA_J62_63,14.716
LTU,CPA_H51,CPA_K64,2.659
LTU,CPA_H51,CPA_K65,0.368
LTU,CPA_H51,CPA_K66,2.333
LTU,CPA_H51,CPA_L,0.356
LTU,CPA_H51,CPA_M69_70,5.335
LTU,CPA_H51,CPA_M71,0.609
LTU,CPA_H51,CPA_M72,1.617
LTU,CPA_H51,CPA_M73,1.046
LTU,CPA_H51,CPA_M74_75,0.926
LTU,CPA_H51,CPA_N77,0.806
LTU,CPA_H51,CPA_N78,5.267
LTU,CPA_H51,CPA_N79,4.126
LTU,CPA_H51,CPA_N80-82,16.439
LTU,CPA_H51,CPA_O84,13.734
LTU,CPA_H51,CPA_P85,10.888
LTU,CPA_H51,CPA_Q86,1.841
LTU,CPA_H51,CPA_Q87_88,0.274
LTU,CPA_H51,CPA_R90-92,1.056
LTU,CPA_H51,CPA_R93,1.598
LTU,CPA_H51,CPA_S94,0.591
LTU,CPA_H51,CPA_S95,0.405
LTU,CPA_H51,CPA_S96,0.549
LTU,CPA_H51,CPA_T,0.000
LTU,CPA_H51,CPA_U,0.000
LTU,CPA_H52,CPA_A01,24.774
LTU,CPA_H52,CPA_A02,3.638
LTU,CPA_H52,CPA_A03,0.397
LTU,CPA_H52,CPA_B,1.686
LTU,CPA_H52,CPA_C10-12,74.331
LTU,CPA_H52,CPA_C13-15,5.666
LTU,CPA_H52,CPA_C16,11.932
LTU,CPA_H52,CPA_C17,4.862
LTU,CPA_H52,CPA_C18,0.786
LTU,CPA_H52,CPA_C19,20.561
LTU,CPA_H52,CPA_C20,21.481
LTU,CPA_H52,CPA_C21,0.989
LTU,CPA_H52,CPA_C22,14.150
LTU,CPA_H52,CPA_C23,8.291
LTU,CPA_H52,CPA_C24,0.901
LTU,CPA_H52,CPA_C25,9.580
LTU,CPA_H52,CPA_C26,4.470
LTU,CPA_H52,CPA_C27,3.314
LTU,CPA_H52,CPA_C28,5.258
LTU,CPA_H52,CPA_C29,3.631
LTU,CPA_H52,CPA_C30,2.230
LTU,CPA_H52,CPA_C31_32,17.589
LTU,CPA_H52,CPA_C33,4.086
LTU,CPA_H52,CPA_D35,7.118
LTU,CPA_H52,CPA_E36,0.087
LTU,CPA_H52,CPA_E37-39,12.191
LTU,CPA_H52,CPA_F,42.791
LTU,CPA_H52,CPA_G45,14.184
LTU,CPA_H52,CPA_G46,95.177
LTU,CPA_H52,CPA_G47,24.313
LTU,CPA_H52,CPA_H49,698.265
LTU,CPA_H52,CPA_H50,11.693
LTU,CPA_H52,CPA_H51,1.824
LTU,CPA_H52,CPA_H52,132.366
LTU,CPA_H52,CPA_H53,1.646
LTU,CPA_H52,CPA_I,3.756
LTU,CPA_H52,CPA_J58,0.452
LTU,CPA_H52,CPA_J59_60,0.880
LTU,CPA_H52,CPA_J61,1.678
LTU,CPA_H52,CPA_J62_63,5.435
LTU,CPA_H52,CPA_K64,1.959
LTU,CPA_H52,CPA_K65,0.154
LTU,CPA_H52,CPA_K66,0.403
LTU,CPA_H52,CPA_L,5.687
LTU,CPA_H52,CPA_M69_70,4.115
LTU,CPA_H52,CPA_M71,0.201
LTU,CPA_H52,CPA_M72,2.196
LTU,CPA_H52,CPA_M73,0.616
LTU,CPA_H52,CPA_M74_75,0.965
LTU,CPA_H52,CPA_N77,7.139
LTU,CPA_H52,CPA_N78,0.406
LTU,CPA_H52,CPA_N79,0.299
LTU,CPA_H52,CPA_N80-82,3.291
LTU,CPA_H52,CPA_O84,2.982
LTU,CPA_H52,CPA_P85,1.067
LTU,CPA_H52,CPA_Q86,4.280
LTU,CPA_H52,CPA_Q87_88,0.353
LTU,CPA_H52,CPA_R90-92,1.751
LTU,CPA_H52,CPA_R93,0.180
LTU,CPA_H52,CPA_S94,0.448
LTU,CPA_H52,CPA_S95,0.833
LTU,CPA_H52,CPA_S96,2.408
LTU,CPA_H52,CPA_T,0.000
LTU,CPA_H52,CPA_U,0.000
LTU,CPA_H53,CPA_A01,1.328
LTU,CPA_H53,CPA_A02,0.336
LTU,CPA_H53,CPA_A03,0.080
LTU,CPA_H53,CPA_B,0.280
LTU,CPA_H53,CPA_C10-12,4.939
LTU,CPA_H53,CPA_C13-15,2.759
LTU,CPA_H53,CPA_C16,0.975
LTU,CPA_H53,CPA_C17,0.854
LTU,CPA_H53,CPA_C18,4.403
LTU,CPA_H53,CPA_C19,0.860
LTU,CPA_H53,CPA_C20,1.583
LTU,CPA_H53,CPA_C21,0.447
LTU,CPA_H53,CPA_C22,2.351
LTU,CPA_H53,CPA_C23,0.738
LTU,CPA_H53,CPA_C24,0.191
LTU,CPA_H53,CPA_C25,2.273
LTU,CPA_H53,CPA_C26,1.718
LTU,CPA_H53,CPA_C27,0.497
LTU,CPA_H53,CPA_C28,1.188
LTU,CPA_H53,CPA_C29,0.542
LTU,CPA_H53,CPA_C30,0.602
LTU,CPA_H53,CPA_C31_32,1.798
LTU,CPA_H53,CPA_C33,0.569
LTU,CPA_H53,CPA_D35,2.401
LTU,CPA_H53,CPA_E36,0.144
LTU,CPA_H53,CPA_E37-39,1.204
LTU,CPA_H53,CPA_F,2.874
LTU,CPA_H53,CPA_G45,3.050
LTU,CPA_H53,CPA_G46,14.915
LTU,CPA_H53,CPA_G47,35.818
LTU,CPA_H53,CPA_H49,4.692
LTU,CPA_H53,CPA_H50,1.091
LTU,CPA_H53,CPA_H51,0.480
LTU,CPA_H53,CPA_H52,47.927
LTU,CPA_H53,CPA_H53,81.844
LTU,CPA_H53,CPA_I,0.962
LTU,CPA_H53,CPA_J58,18.259
LTU,CPA_H53,CPA_J59_60,0.292
LTU,CPA_H53,CPA_J61,2.316
LTU,CPA_H53,CPA_J62_63,7.854
LTU,CPA_H53,CPA_K64,7.288
LTU,CPA_H53,CPA_K65,8.327
LTU,CPA_H53,CPA_K66,12.148
LTU,CPA_H53,CPA_L,1.639
LTU,CPA_H53,CPA_M69_70,15.286
LTU,CPA_H53,CPA_M71,2.150
LTU,CPA_H53,CPA_M72,0.933
LTU,CPA_H53,CPA_M73,4.533
LTU,CPA_H53,CPA_M74_75,1.547
LTU,CPA_H53,CPA_N77,2.491
LTU,CPA_H53,CPA_N78,0.144
LTU,CPA_H53,CPA_N79,0.217
LTU,CPA_H53,CPA_N80-82,10.902
LTU,CPA_H53,CPA_O84,27.442
LTU,CPA_H53,CPA_P85,1.541
LTU,CPA_H53,CPA_Q86,4.342
LTU,CPA_H53,CPA_Q87_88,0.258
LTU,CPA_H53,CPA_R90-92,1.115
LTU,CPA_H53,CPA_R93,0.279
LTU,CPA_H53,CPA_S94,3.246
LTU,CPA_H53,CPA_S95,0.704
LTU,CPA_H53,CPA_S96,0.903
LTU,CPA_H53,CPA_T,0.000
LTU,CPA_H53,CPA_U,0.000
LTU,CPA_I,CPA_A01,6.270
LTU,CPA_I,CPA_A02,0.036
LTU,CPA_I,CPA_A03,0.002
LTU,CPA_I,CPA_B,0.270
LTU,CPA_I,CPA_C10-12,3.384
LTU,CPA_I,CPA_C13-15,1.105
LTU,CPA_I,CPA_C16,3.445
LTU,CPA_I,CPA_C17,0.322
LTU,CPA_I,CPA_C18,0.365
LTU,CPA_I,CPA_C19,0.004
LTU,CPA_I,CPA_C20,1.504
LTU,CPA_I,CPA_C21,0.258
LTU,CPA_I,CPA_C22,1.086
LTU,CPA_I,CPA_C23,1.530
LTU,CPA_I,CPA_C24,0.148
LTU,CPA_I,CPA_C25,2.277
LTU,CPA_I,CPA_C26,2.000
LTU,CPA_I,CPA_C27,0.562
LTU,CPA_I,CPA_C28,1.230
LTU,CPA_I,CPA_C29,2.089
LTU,CPA_I,CPA_C30,1.155
LTU,CPA_I,CPA_C31_32,6.174
LTU,CPA_I,CPA_C33,1.893
LTU,CPA_I,CPA_D35,0.370
LTU,CPA_I,CPA_E36,0.002
LTU,CPA_I,CPA_E37-39,0.247
LTU,CPA_I,CPA_F,25.609
LTU,CPA_I,CPA_G45,2.016
LTU,CPA_I,CPA_G46,9.470
LTU,CPA_I,CPA_G47,6.166
LTU,CPA_I,CPA_H49,0.518
LTU,CPA_I,CPA_H50,0.097
LTU,CPA_I,CPA_H51,3.511
LTU,CPA_I,CPA_H52,2.239
LTU,CPA_I,CPA_H53,0.305
LTU,CPA_I,CPA_I,10.103
LTU,CPA_I,CPA_J58,0.747
LTU,CPA_I,CPA_J59_60,0.786
LTU,CPA_I,CPA_J61,1.790
LTU,CPA_I,CPA_J62_63,22.371
LTU,CPA_I,CPA_K64,3.350
LTU,CPA_I,CPA_K65,1.285
LTU,CPA_I,CPA_K66,5.642
LTU,CPA_I,CPA_L,2.476
LTU,CPA_I,CPA_M69_70,12.475
LTU,CPA_I,CPA_M71,0.586
LTU,CPA_I,CPA_M72,1.561
LTU,CPA_I,CPA_M73,2.901
LTU,CPA_I,CPA_M74_75,0.528
LTU,CPA_I,CPA_N77,2.062
LTU,CPA_I,CPA_N78,2.905
LTU,CPA_I,CPA_N79,29.543
LTU,CPA_I,CPA_N80-82,26.123
LTU,CPA_I,CPA_O84,12.625
LTU,CPA_I,CPA_P85,17.996
LTU,CPA_I,CPA_Q86,8.091
LTU,CPA_I,CPA_Q87_88,12.246
LTU,CPA_I,CPA_R90-92,2.714
LTU,CPA_I,CPA_R93,1.936
LTU,CPA_I,CPA_S94,0.975
LTU,CPA_I,CPA_S95,0.221
LTU,CPA_I,CPA_S96,1.703
LTU,CPA_I,CPA_T,0.000
LTU,CPA_I,CPA_U,0.000
LTU,CPA_J58,CPA_A01,1.079
LTU,CPA_J58,CPA_A02,3.147
LTU,CPA_J58,CPA_A03,0.420
LTU,CPA_J58,CPA_B,1.806
LTU,CPA_J58,CPA_C10-12,10.621
LTU,CPA_J58,CPA_C13-15,3.017
LTU,CPA_J58,CPA_C16,2.263
LTU,CPA_J58,CPA_C17,1.558
LTU,CPA_J58,CPA_C18,0.961
LTU,CPA_J58,CPA_C19,0.027
LTU,CPA_J58,CPA_C20,0.624
LTU,CPA_J58,CPA_C21,0.720
LTU,CPA_J58,CPA_C22,0.582
LTU,CPA_J58,CPA_C23,1.031
LTU,CPA_J58,CPA_C24,0.095
LTU,CPA_J58,CPA_C25,1.444
LTU,CPA_J58,CPA_C26,1.546
LTU,CPA_J58,CPA_C27,1.323
LTU,CPA_J58,CPA_C28,0.900
LTU,CPA_J58,CPA_C29,0.056
LTU,CPA_J58,CPA_C30,0.018
LTU,CPA_J58,CPA_C31_32,4.941
LTU,CPA_J58,CPA_C33,0.721
LTU,CPA_J58,CPA_D35,6.842
LTU,CPA_J58,CPA_E36,0.296
LTU,CPA_J58,CPA_E37-39,1.791
LTU,CPA_J58,CPA_F,4.455
LTU,CPA_J58,CPA_G45,1.957
LTU,CPA_J58,CPA_G46,7.692
LTU,CPA_J58,CPA_G47,29.492
LTU,CPA_J58,CPA_H49,3.047
LTU,CPA_J58,CPA_H50,0.048
LTU,CPA_J58,CPA_H51,0.011
LTU,CPA_J58,CPA_H52,1.957
LTU,CPA_J58,CPA_H53,0.896
LTU,CPA_J58,CPA_I,1.568
LTU,CPA_J58,CPA_J58,13.683
LTU,CPA_J58,CPA_J59_60,8.212
LTU,CPA_J58,CPA_J61,2.765
LTU,CPA_J58,CPA_J62_63,18.295
LTU,CPA_J58,CPA_K64,22.847
LTU,CPA_J58,CPA_K65,9.416
LTU,CPA_J58,CPA_K66,3.516
LTU,CPA_J58,CPA_L,5.713
LTU,CPA_J58,CPA_M69_70,4.562
LTU,CPA_J58,CPA_M71,1.627
LTU,CPA_J58,CPA_M72,7.276
LTU,CPA_J58,CPA_M73,7.120
LTU,CPA_J58,CPA_M74_75,5.926
LTU,CPA_J58,CPA_N77,8.508
LTU,CPA_J58,CPA_N78,0.017
LTU,CPA_J58,CPA_N79,2.305
LTU,CPA_J58,CPA_N80-82,31.953
LTU,CPA_J58,CPA_O84,26.383
LTU,CPA_J58,CPA_P85,53.023
LTU,CPA_J58,CPA_Q86,8.366
LTU,CPA_J58,CPA_Q87_88,0.847
LTU,CPA_J58,CPA_R90-92,12.654
LTU,CPA_J58,CPA_R93,0.614
LTU,CPA_J58,CPA_S94,1.821
LTU,CPA_J58,CPA_S95,0.263
LTU,CPA_J58,CPA_S96,1.076
LTU,CPA_J58,CPA_T,0.000
LTU,CPA_J58,CPA_U,0.000
LTU,CPA_J59_60,CPA_A01,0.016
LTU,CPA_J59_60,CPA_A02,0.620
LTU,CPA_J59_60,CPA_A03,0.000
LTU,CPA_J59_60,CPA_B,0.015
LTU,CPA_J59_60,CPA_C10-12,4.359
LTU,CPA_J59_60,CPA_C13-15,0.008
LTU,CPA_J59_60,CPA_C16,0.016
LTU,CPA_J59_60,CPA_C17,0.010
LTU,CPA_J59_60,CPA_C18,0.120
LTU,CPA_J59_60,CPA_C19,0.001
LTU,CPA_J59_60,CPA_C20,0.057
LTU,CPA_J59_60,CPA_C21,0.096
LTU,CPA_J59_60,CPA_C22,0.492
LTU,CPA_J59_60,CPA_C23,0.780
LTU,CPA_J59_60,CPA_C24,0.003
LTU,CPA_J59_60,CPA_C25,0.052
LTU,CPA_J59_60,CPA_C26,0.270
LTU,CPA_J59_60,CPA_C27,0.157
LTU,CPA_J59_60,CPA_C28,0.301
LTU,CPA_J59_60,CPA_C29,0.009
LTU,CPA_J59_60,CPA_C30,0.002
LTU,CPA_J59_60,CPA_C31_32,0.337
LTU,CPA_J59_60,CPA_C33,0.156
LTU,CPA_J59_60,CPA_D35,0.015
LTU,CPA_J59_60,CPA_E36,0.071
LTU,CPA_J59_60,CPA_E37-39,0.027
LTU,CPA_J59_60,CPA_F,0.339
LTU,CPA_J59_60,CPA_G45,0.016
LTU,CPA_J59_60,CPA_G46,13.278
LTU,CPA_J59_60,CPA_G47,7.667
LTU,CPA_J59_60,CPA_H49,1.473
LTU,CPA_J59_60,CPA_H50,0.059
LTU,CPA_J59_60,CPA_H51,0.001
LTU,CPA_J59_60,CPA_H52,3.187
LTU,CPA_J59_60,CPA_H53,0.090
LTU,CPA_J59_60,CPA_I,1.320
LTU,CPA_J59_60,CPA_J58,2.966
LTU,CPA_J59_60,CPA_J59_60,61.022
LTU,CPA_J59_60,CPA_J61,11.167
LTU,CPA_J59_60,CPA_J62_63,69.366
LTU,CPA_J59_60,CPA_K64,3.860
LTU,CPA_J59_60,CPA_K65,0.807
LTU,CPA_J59_60,CPA_K66,0.929
LTU,CPA_J59_60,CPA_L,1.706
LTU,CPA_J59_60,CPA_M69_70,4.649
LTU,CPA_J59_60,CPA_M71,0.113
LTU,CPA_J59_60,CPA_M72,0.726
LTU,CPA_J59_60,CPA_M73,0.201
LTU,CPA_J59_60,CPA_M74_75,12.170
LTU,CPA_J59_60,CPA_N77,0.422
LTU,CPA_J59_60,CPA_N78,0.002
LTU,CPA_J59_60,CPA_N79,0.003
LTU,CPA_J59_60,CPA_N80-82,4.485
LTU,CPA_J59_60,CPA_O84,7.793
LTU,CPA_J59_60,CPA_P85,4.322
LTU,CPA_J59_60,CPA_Q86,0.303
LTU,CPA_J59_60,CPA_Q87_88,0.105
LTU,CPA_J59_60,CPA_R90-92,0.446
LTU,CPA_J59_60,CPA_R93,1.003
LTU,CPA_J59_60,CPA_S94,1.232
LTU,CPA_J59_60,CPA_S95,0.312
LTU,CPA_J59_60,CPA_S96,0.083
LTU,CPA_J59_60,CPA_T,0.000
LTU,CPA_J59_60,CPA_U,0.000
LTU,CPA_J61,CPA_A01,1.353
LTU,CPA_J61,CPA_A02,1.276
LTU,CPA_J61,CPA_A03,0.979
LTU,CPA_J61,CPA_B,0.859
LTU,CPA_J61,CPA_C10-12,6.346
LTU,CPA_J61,CPA_C13-15,3.343
LTU,CPA_J61,CPA_C16,1.142
LTU,CPA_J61,CPA_C17,0.776
LTU,CPA_J61,CPA_C18,0.700
LTU,CPA_J61,CPA_C19,1.429
LTU,CPA_J61,CPA_C20,1.182
LTU,CPA_J61,CPA_C21,1.127
LTU,CPA_J61,CPA_C22,1.782
LTU,CPA_J61,CPA_C23,0.977
LTU,CPA_J61,CPA_C24,0.294
LTU,CPA_J61,CPA_C25,1.950
LTU,CPA_J61,CPA_C26,2.122
LTU,CPA_J61,CPA_C27,0.871
LTU,CPA_J61,CPA_C28,1.537
LTU,CPA_J61,CPA_C29,3.521
LTU,CPA_J61,CPA_C30,2.848
LTU,CPA_J61,CPA_C31_32,3.519
LTU,CPA_J61,CPA_C33,0.734
LTU,CPA_J61,CPA_D35,11.081
LTU,CPA_J61,CPA_E36,1.810
LTU,CPA_J61,CPA_E37-39,1.582
LTU,CPA_J61,CPA_F,6.631
LTU,CPA_J61,CPA_G45,7.726
LTU,CPA_J61,CPA_G46,23.071
LTU,CPA_J61,CPA_G47,34.567
LTU,CPA_J61,CPA_H49,20.019
LTU,CPA_J61,CPA_H50,0.357
LTU,CPA_J61,CPA_H51,1.072
LTU,CPA_J61,CPA_H52,3.666
LTU,CPA_J61,CPA_H53,5.098
LTU,CPA_J61,CPA_I,2.306
LTU,CPA_J61,CPA_J58,2.417
LTU,CPA_J61,CPA_J59_60,4.898
LTU,CPA_J61,CPA_J61,33.066
LTU,CPA_J61,CPA_J62_63,60.708
LTU,CPA_J61,CPA_K64,6.418
LTU,CPA_J61,CPA_K65,4.667
LTU,CPA_J61,CPA_K66,5.851
LTU,CPA_J61,CPA_L,3.512
LTU,CPA_J61,CPA_M69_70,11.232
LTU,CPA_J61,CPA_M71,2.578
LTU,CPA_J61,CPA_M72,7.935
LTU,CPA_J61,CPA_M73,5.975
LTU,CPA_J61,CPA_M74_75,4.898
LTU,CPA_J61,CPA_N77,2.745
LTU,CPA_J61,CPA_N78,0.744
LTU,CPA_J61,CPA_N79,1.075
LTU,CPA_J61,CPA_N80-82,19.474
LTU,CPA_J61,CPA_O84,7.437
LTU,CPA_J61,CPA_P85,4.122
