iso3,sex,age,qx,lx
BRN,male,75,0.05630986,54648.253
BRN,male,76,0.06182762,51571.018
BRN,male,77,0.06789677,48382.504
BRN,male,78,0.07456574,45097.489
BRN,male,79,0.08188062,41734.761
BRN,male,80,0.08988573,38317.493
BRN,male,81,0.09862109,34873.297
BRN,male,82,0.10812563,31434.055
BRN,male,83,0.11843953,28035.228
BRN,male,84,0.12960295,24714.749
BRN,male,85,0.14165849,21511.644
BRN,male,86,0.1546394,18464.337
BRN,male,87,0.16855606,15609.023
BRN,male,88,0.18338905,12978.028
BRN,male,89,0.19906322,10597.999
BRN,male,90,0.2154653,8488.328
BRN,male,91,0.23244456,6659.387
BRN,male,92,0.24984027,5111.449
BRN,male,93,0.26753576,3834.403
BRN,male,94,0.28543624,2808.563
BRN,male,95,0.30350566,2006.898
BRN,male,96,0.32172229,1397.793
BRN,male,97,0.34005592,948.092
BRN,male,98,0.35846566,625.687
BRN,male,99,0.37686702,401.4
BRN,male,100,1,250.126
BTN,female,0,0.01718445,100000
BTN,female,1,0.00118363,98281.555
BTN,female,2,0.00091018,98165.227
BTN,female,3,0.00070395,98075.878
BTN,female,4,0.00055117,98006.838
BTN,female,5,0.00044008,97952.82
BTN,female,6,0.00036128,97909.712
BTN,female,7,0.00030721,97874.339
BTN,female,8,0.00027187,97844.271
BTN,female,9,0.00025124,97817.671
BTN,female,10,0.00024263,97793.095
BTN,female,11,0.00024468,97769.367
BTN,female,12,0.00025664,97745.445
BTN,female,13,0.00027844,97720.359
BTN,female,14,0.00030959,97693.15
BTN,female,15,0.00034911,97662.905
BTN,female,16,0.00039469,97628.81
BTN,female,17,0.0004426,97590.277
BTN,female,18,0.0004893,97547.083
BTN,female,19,0.00053133,97499.354
BTN,female,20,0.00056789,97447.55
BTN,female,21,0.00059963,97392.211
BTN,female,22,0.00062833,97333.811
BTN,female,23,0.00065616,97272.654
BTN,female,24,0.00068433,97208.827
BTN,female,25,0.00071358,97142.304
BTN,female,26,0.00074387,97072.986
BTN,female,27,0.00077493,97000.776
BTN,female,28,0.00080692,96925.607
BTN,female,29,0.00084032,96847.396
BTN,female,30,0.00087632,96766.013
BTN,female,31,0.00091646,96681.215
BTN,female,32,0.00096219,96592.61
BTN,female,33,0.00101491,96499.67
BTN,female,34,0.00107521,96401.732
BTN,female,35,0.0011433,96298.079
BTN,female,36,0.00121896,96187.982
BTN,female,37,0.00130181,96070.733
BTN,female,38,0.00139245,95945.667
BTN,female,39,0.00149225,95812.068
BTN,female,40,0.00160412,95669.092
BTN,female,41,0.00173219,95515.628
BTN,female,42,0.00188044,95350.176
BTN,female,43,0.00205277,95170.876
BTN,female,44,0.00225085,94975.511
BTN,female,45,0.00247414,94761.736
BTN,female,46,0.00272004,94527.282
BTN,female,47,0.00298377,94270.164
BTN,female,48,0.00326214,93988.883
BTN,female,49,0.00355383,93682.278
BTN,female,50,0.00386169,93349.348
BTN,female,51,0.00419301,92988.861
BTN,female,52,0.00455613,92598.957
BTN,female,53,0.0049604,92177.064
BTN,female,54,0.0054128,91719.829
BTN,female,55,0.00591739,91223.368
BTN,female,56,0.00647667,90683.563
BTN,female,57,0.00709141,90096.236
BTN,female,58,0.00776583,89457.327
BTN,female,59,0.00850918,88762.616
BTN,female,60,0.00933748,88007.319
BTN,female,61,0.01027564,87185.553
BTN,female,62,0.01135186,86289.665
BTN,female,63,0.01259701,85310.117
BTN,female,64,0.01403994,84235.465
BTN,female,65,0.0157033,83052.804
BTN,female,66,0.01760579,81748.602
BTN,female,67,0.01975867,80309.353
BTN,female,68,0.02217201,78722.547
BTN,female,69,0.02485687,76977.11
BTN,female,70,0.02782732,75063.699
BTN,female,71,0.03110555,72974.878
BTN,female,72,0.03472257,70704.954
BTN,female,73,0.03872489,68249.896
BTN,female,74,0.04317705,65606.926
BTN,female,75,0.04817082,62774.212
BTN,female,76,0.05381206,59750.327
BTN,female,77,0.06021285,56535.039
BTN,female,78,0.06746992,53130.903
BTN,female,79,0.07562358,49546.165
BTN,female,80,0.08466407,45799.307
BTN,female,81,0.09449689,41921.751
BTN,female,82,0.10500076,37960.276
BTN,female,83,0.11608856,33974.418
BTN,female,84,0.12771762,30030.377
BTN,female,85,0.13998017,26194.969
BTN,female,86,0.15301616,22528.192
BTN,female,87,0.1669888,19081.015
BTN,female,88,0.18203122,15894.699
BTN,female,89,0.19812919,13001.368
BTN,female,90,0.21518751,10425.417
BTN,female,91,0.23298453,8181.998
BTN,female,92,0.25126787,6275.719
BTN,female,93,0.26986147,4698.832
BTN,female,94,0.28863003,3430.798
BTN,female,95,0.30755531,2440.567
BTN,female,96,0.32664361,1689.958
BTN,female,97,0.3458729,1137.944
BTN,female,98,0.36519024,744.36
BTN,female,99,0.38444,472.527
BTN,female,100,1,290.869
BTN,male,0,0.0213992,100000
BTN,male,1,0.00108381,97860.08
BTN,male,2,0.00091999,97754.018
BTN,male,3,0.00078199,97664.085
BTN,male,4,0.00066667,97587.713
BTN,male,5,0.00057132,97522.654
BTN,male,6,0.00049398,97466.937
BTN,male,7,0.00043297,97418.79
BTN,male,8,0.00038748,97376.611
BTN,male,9,0.00035694,97338.879
BTN,male,10,0.00034165,97304.134
BTN,male,11,0.00034252,97270.891
BTN,male,12,0.00036076,97237.573
BTN,male,13,0.00039886,97202.494
BTN,male,14,0.00045815,97163.724
BTN,male,15,0.00053931,97119.208
BTN,male,16,0.00063836,97066.831
BTN,male,17,0.00074585,97004.868
BTN,male,18,0.00084977,96932.516
BTN,male,19,0.0009361,96850.146
BTN,male,20,0.00099771,96759.485
BTN,male,21,0.00103273,96662.947
BTN,male,22,0.00104526,96563.121
BTN,male,23,0.0010423,96462.187
BTN,male,24,0.00103091,96361.644
BTN,male,25,0.00101772,96262.304
BTN,male,26,0.00100772,96164.336
BTN,male,27,0.00100493,96067.428
BTN,male,28,0.0010113,95970.887
BTN,male,29,0.00102799,95873.831
BTN,male,30,0.00105461,95775.274
BTN,male,31,0.00109026,95674.268
BTN,male,32,0.00113412,95569.958
BTN,male,33,0.00118552,95461.57
BTN,male,34,0.00124484,95348.399
BTN,male,35,0.00131315,95229.706
BTN,male,36,0.00139248,95104.655
BTN,male,37,0.00148558,94972.223
BTN,male,38,0.00159563,94831.134
BTN,male,39,0.00172635,94679.819
BTN,male,40,0.00188184,94516.368
BTN,male,41,0.0020667,94338.504
BTN,male,42,0.00228526,94143.535
BTN,male,43,0.00254157,93928.392
BTN,male,44,0.00283782,93689.666
BTN,male,45,0.00317396,93423.791
BTN,male,46,0.0035481,93127.268
BTN,male,47,0.00395621,92796.843
BTN,male,48,0.00439686,92429.718
BTN,male,49,0.00487185,92023.317
BTN,male,50,0.00538964,91574.993
BTN,male,51,0.00596627,91081.437
BTN,male,52,0.0066191,90538.021
BTN,male,53,0.0073666,89938.741
BTN,male,54,0.0082202,89276.198
BTN,male,55,0.00918144,88542.33
BTN,male,56,0.01024378,87729.385
BTN,male,57,0.01139063,86830.704
BTN,male,58,0.01260919,85841.648
BTN,male,59,0.01389501,84759.254
BTN,male,60,0.01525813,83581.523
BTN,male,61,0.01672868,82306.226
BTN,male,62,0.01834315,80929.352
BTN,male,63,0.02014324,79444.852
BTN,male,64,0.02216594,77844.576
BTN,male,65,0.02443731,76119.078
BTN,male,66,0.02697718,74258.932
BTN,male,67,0.02979494,72255.636
BTN,male,68,0.03290004,70102.783
BTN,male,69,0.03630503,67796.399
BTN,male,70,0.04002727,65335.049
BTN,male,71,0.04409372,62719.865
BTN,male,72,0.04853781,59954.313
BTN,male,73,0.05340227,57044.262
BTN,male,74,0.05873863,53997.969
BTN,male,75,0.06460979,50826.202
BTN,male,76,0.07108693,47542.332
BTN,male,77,0.07824798,44162.693
BTN,male,78,0.08617363,40707.052
BTN,male,79,0.09493913,37199.178
BTN,male,80,0.10461448,33667.52
BTN,male,81,0.11525362,30145.41
BTN,male,82,0.12689629,26671.042
BTN,male,83,0.13955847,23286.586
BTN,male,84,0.15323132,20036.746
BTN,male,85,0.1678724,16966.489
BTN,male,86,0.18341348,14118.283
BTN,male,87,0.19976942,11528.8
BTN,male,88,0.21684099,9225.698
BTN,male,89,0.23453731,7225.189
BTN,male,90,0.25276428,5530.612
BTN,male,91,0.27143933,4132.671
BTN,male,92,0.29047901,3010.902
BTN,male,93,0.30980124,2136.298
BTN,male,94,0.32932199,1474.47
BTN,male,95,0.34895368,988.895
BTN,male,96,0.36859822,643.816
BTN,male,97,0.38812676,406.507
BTN,male,98,0.407391,248.731
BTN,male,99,0.42620647,147.4
BTN,male,100,1,84.577
BWA,female,0,0.02582985,100000
BWA,female,1,0.00398197,97417.015
BWA,female,2,0.00241308,97029.104
BWA,female,3,0.0016653,96794.964
BWA,female,4,0.00121907,96633.771
BWA,female,5,0.00093871,96515.968
BWA,female,6,0.00077524,96425.367
BWA,female,7,0.00066488,96350.614
BWA,female,8,0.00058391,96286.552
BWA,female,9,0.00053294,96230.33
BWA,female,10,0.00050672,96179.044
BWA,female,11,0.00049959,96130.308
BWA,female,12,0.00051356,96082.282
BWA,female,13,0.00054849,96032.938
BWA,female,14,0.00060022,95980.265
BWA,female,15,0.0006737,95922.656
BWA,female,16,0.00075513,95858.033
BWA,female,17,0.00082715,95785.647
BWA,female,18,0.00089908,95706.418
BWA,female,19,0.00095874,95620.37
BWA,female,20,0.00101251,95528.695
BWA,female,21,0.0010533,95431.971
BWA,female,22,0.00110058,95331.453
BWA,female,23,0.0011496,95226.533
BWA,female,24,0.00120191,95117.06
BWA,female,25,0.0012505,95002.738
BWA,female,26,0.00130898,94883.937
BWA,female,27,0.00137189,94759.736
BWA,female,28,0.00144022,94629.737
BWA,female,29,0.00151031,94493.449
BWA,female,30,0.00160048,94350.735
BWA,female,31,0.00165843,94199.728
BWA,female,32,0.00177527,94043.505
BWA,female,33,0.00187874,93876.552
BWA,female,34,0.00199364,93700.182
BWA,female,35,0.00213107,93513.377
BWA,female,36,0.00226722,93314.093
BWA,female,37,0.00240449,93102.53
BWA,female,38,0.0025889,92878.666
BWA,female,39,0.00275264,92638.213
BWA,female,40,0.00297179,92383.213
BWA,female,41,0.00311907,92108.669
BWA,female,42,0.00338833,91821.376
BWA,female,43,0.00358943,91510.254
BWA,female,44,0.00382627,91181.785
BWA,female,45,0.00411932,90832.898
BWA,female,46,0.00438631,90458.729
BWA,female,47,0.00471448,90061.949
BWA,female,48,0.00511896,89637.353
BWA,female,49,0.00551374,89178.503
BWA,female,50,0.0060524,88686.796
BWA,female,51,0.00639366,88150.028
BWA,female,52,0.00702317,87586.427
BWA,female,53,0.00750072,86971.292
BWA,female,54,0.00808872,86318.945
BWA,female,55,0.00867671,85620.735
BWA,female,56,0.00938051,84877.829
BWA,female,57,0.01008749,84081.632
BWA,female,58,0.01102698,83233.459
BWA,female,59,0.01194381,82315.645
BWA,female,60,0.01332989,81332.483
BWA,female,61,0.01425295,80248.33
BWA,female,62,0.01587273,79104.554
BWA,female,63,0.0173265,77848.949
BWA,female,64,0.01898142,76500.099
BWA,female,65,0.02088219,75048.019
BWA,female,66,0.02237813,73480.852
BWA,female,67,0.0243363,71836.488
BWA,female,68,0.02659431,70088.253
BWA,female,69,0.02877883,68224.305
BWA,female,70,0.03199965,66260.889
BWA,female,71,0.03428358,64140.563
BWA,female,72,0.03806071,61941.595
BWA,female,73,0.04143975,59584.054
BWA,female,74,0.04545894,57114.906
BWA,female,75,0.04975279,54518.523
BWA,female,76,0.05455772,51806.074
BWA,female,77,0.05940358,48979.653
BWA,female,78,0.06571524,46070.086
BWA,female,79,0.07177474,43042.579
BWA,female,80,0.07233409,39953.209
BWA,female,81,0.07891659,37063.23
BWA,female,82,0.08601375,34138.326
BWA,female,83,0.09365007,31201.961
BWA,female,84,0.10184832,28279.895
BWA,female,85,0.11062874,25399.635
BWA,female,86,0.12000845,22589.706
BWA,female,87,0.13000073,19878.75
BWA,female,88,0.14061433,17294.498
BWA,female,89,0.15185264,14862.644
BWA,female,90,0.16371284,12605.712
BWA,female,91,0.17618535,10541.995
BWA,female,92,0.18925322,8684.65
BWA,female,93,0.20289173,7041.052
BWA,female,94,0.21706811,5612.481
BWA,female,95,0.23174137,4394.19
BWA,female,96,0.24686249,3375.875
BWA,female,97,0.26237489,2542.498
BWA,female,98,0.27821517,1875.41
BWA,female,99,0.29431389,1353.643
BWA,female,100,1,955.247
BWA,male,0,0.03088702,100000
BWA,male,1,0.0041065,96911.298
BWA,male,2,0.00255914,96513.331
BWA,male,3,0.00180168,96266.34
BWA,male,4,0.00132639,96092.9
BWA,male,5,0.00103712,95965.443
BWA,male,6,0.00088598,95865.915
BWA,male,7,0.00078742,95780.98
BWA,male,8,0.00070873,95705.56
BWA,male,9,0.00065801,95637.731
BWA,male,10,0.00063303,95574.8
BWA,male,11,0.00063323,95514.298
BWA,male,12,0.00065615,95453.816
BWA,male,13,0.00070837,95391.184
BWA,male,14,0.00080142,95323.612
BWA,male,15,0.00093039,95247.217
BWA,male,16,0.00110835,95158.6
BWA,male,17,0.00129703,95053.131
BWA,male,18,0.00150437,94929.844
BWA,male,19,0.00164577,94787.034
BWA,male,20,0.00176501,94631.036
BWA,male,21,0.0018642,94464.011
BWA,male,22,0.00194677,94287.911
BWA,male,23,0.00201118,94104.355
BWA,male,24,0.00206371,93915.094
BWA,male,25,0.00211301,93721.281
BWA,male,26,0.00216534,93523.246
BWA,male,27,0.00222767,93320.737
BWA,male,28,0.0023036,93112.849
BWA,male,29,0.00238976,92898.354
BWA,male,30,0.00250175,92676.35
BWA,male,31,0.00259165,92444.497
BWA,male,32,0.0027419,92204.913
BWA,male,33,0.00288271,91952.097
BWA,male,34,0.00304612,91687.026
BWA,male,35,0.00323589,91407.736
BWA,male,36,0.00342364,91111.951
BWA,male,37,0.00363711,90800.016
BWA,male,38,0.00388582,90469.767
BWA,male,39,0.00413229,90118.217
BWA,male,40,0.00444536,89745.823
BWA,male,41,0.00469021,89346.871
BWA,male,42,0.00507008,88927.815
BWA,male,43,0.00539895,88476.944
BWA,male,44,0.00578737,87999.261
BWA,male,45,0.00625708,87489.977
BWA,male,46,0.00669531,86942.545
BWA,male,47,0.00722388,86360.438
BWA,male,48,0.00782663,85736.58
BWA,male,49,0.00846681,85065.552
BWA,male,50,0.00924308,84345.318
BWA,male,51,0.00986158,83565.707
BWA,male,52,0.01074581,82741.617
BWA,male,53,0.01154806,81852.492
BWA,male,54,0.01244361,80907.254
BWA,male,55,0.01336489,79900.476
BWA,male,56,0.01440499,78832.614
BWA,male,57,0.01550852,77697.031
BWA,male,58,0.01684619,76492.065
BWA,male,59,0.018232,75203.465
BWA,male,60,0.02002061,73832.355
BWA,male,61,0.02146363,72354.187
BWA,male,62,0.02356431,70801.203
BWA,male,63,0.02555288,69132.822
BWA,male,64,0.02772863,67366.28
BWA,male,65,0.03015838,65498.305
BWA,male,66,0.03241227,63522.983
BWA,male,67,0.03519627,61464.059
BWA,male,68,0.03824869,59300.753
BWA,male,69,0.04140499,57032.577
BWA,male,70,0.04521841,54671.144
BWA,male,71,0.0486097,52199.002
BWA,male,72,0.05314076,49661.624
BWA,male,73,0.05746029,47022.567
BWA,male,74,0.0621359,44320.637
BWA,male,75,0.06710273,41566.734
BWA,male,76,0.07239805,38777.493
BWA,male,77,0.07791572,35970.078
BWA,male,78,0.08440467,33167.444
BWA,male,79,0.09077597,30367.956
BWA,male,80,0.10363315,27611.276
BWA,male,81,0.11250318,24749.832
BWA,male,82,0.12196864,21965.397
BWA,male,83,0.13204146,19286.308
BWA,male,84,0.14272905,16739.716
BWA,male,85,0.1540333,14350.472
BWA,male,86,0.16595,12140.021
BWA,male,87,0.1784683,10125.385
BWA,male,88,0.19157017,8318.325
BWA,male,89,0.20522996,6724.782
BWA,male,90,0.21941405,5344.655
BWA,male,91,0.23408094,4171.963
BWA,male,92,0.24918148,3195.386
BWA,male,93,0.26465935,2399.155
BWA,male,94,0.2804517,1764.196
BWA,male,95,0.29649005,1269.424
BWA,male,96,0.31270135,893.053
BWA,male,97,0.32900934,613.794
BWA,male,98,0.34533604,411.85
BWA,male,99,0.36160306,269.623
BWA,male,100,1,172.127
CAF,female,0,0.06271364,100000
CAF,female,1,0.01158324,93728.636
CAF,female,2,0.00712929,92642.954
CAF,female,3,0.00482643,91982.476
CAF,female,4,0.00341129,91538.528
CAF,female,5,0.00257071,91226.264
CAF,female,6,0.0021261,90991.747
CAF,female,7,0.00183613,90798.29
CAF,female,8,0.00162902,90631.572
CAF,female,9,0.00150314,90483.931
CAF,female,10,0.00143635,90347.921
CAF,female,11,0.00140977,90218.15
CAF,female,12,0.00144805,90090.963
CAF,female,13,0.00154437,89960.507
CAF,female,14,0.0016936,89821.574
CAF,female,15,0.00189797,89669.453
CAF,female,16,0.00211001,89499.263
CAF,female,17,0.00233544,89310.419
CAF,female,18,0.00258562,89101.839
CAF,female,19,0.00281267,88871.456
CAF,female,20,0.00305188,88621.489
CAF,female,21,0.00325052,88351.027
CAF,female,22,0.00349793,88063.84
CAF,female,23,0.00373688,87755.799
CAF,female,24,0.00397995,87427.866
CAF,female,25,0.00423261,87079.907
CAF,female,26,0.0044895,86711.331
CAF,female,27,0.00473996,86322.041
CAF,female,28,0.00497959,85912.878
CAF,female,29,0.00522372,85485.067
CAF,female,30,0.00548755,85038.518
CAF,female,31,0.00567838,84571.865
CAF,female,32,0.00599092,84091.634
CAF,female,33,0.00626477,83587.848
CAF,female,34,0.0065681,83064.189
CAF,female,35,0.00691566,82518.615
CAF,female,36,0.00722433,81947.945
CAF,female,37,0.00753003,81355.926
CAF,female,38,0.00789,80743.313
CAF,female,39,0.00820056,80106.249
CAF,female,40,0.0085823,79449.333
CAF,female,41,0.008839,78767.475
CAF,female,42,0.00922342,78071.249
CAF,female,43,0.00952822,77351.165
CAF,female,44,0.00989185,76614.146
CAF,female,45,0.01033415,75856.29
CAF,female,46,0.01074833,75072.38
CAF,female,47,0.01123938,74265.477
CAF,female,48,0.01186135,73430.779
CAF,female,49,0.01248778,72559.791
CAF,female,50,0.01328594,71653.68
CAF,female,51,0.01384232,70701.693
CAF,female,52,0.01470615,69723.018
CAF,female,53,0.01540148,68697.661
CAF,female,54,0.01623026,67639.615
CAF,female,55,0.01708939,66541.806
CAF,female,56,0.01806537,65404.647
CAF,female,57,0.01908804,64223.089
CAF,female,58,0.02041187,62997.196
CAF,female,59,0.02179895,61711.305
CAF,female,60,0.02368073,60366.064
CAF,female,61,0.02518303,58936.551
CAF,female,62,0.02740648,57452.35
CAF,female,63,0.02957877,55877.783
CAF,female,64,0.03200458,54224.987
CAF,female,65,0.03474923,52489.539
CAF,female,66,0.03650748,50665.568
CAF,female,67,0.03864299,48815.896
CAF,female,68,0.04111172,46929.504
CAF,female,69,0.04358691,45000.151
CAF,female,70,0.04714168,43038.734
CAF,female,71,0.0494321,41009.815
CAF,female,72,0.05341431,38982.614
CAF,female,73,0.0567895,36900.385
CAF,female,74,0.06058619,34804.83
CAF,female,75,0.06472249,32696.138
CAF,female,76,0.06854868,30579.963
CAF,female,77,0.07262389,28483.747
CAF,female,78,0.07785962,26415.146
CAF,female,79,0.08228656,24358.473
CAF,female,80,0.08821708,22354.098
CAF,female,81,0.09433766,20382.085
CAF,female,82,0.10524491,18459.287
CAF,female,83,0.1150915,16516.541
CAF,female,84,0.12642913,14615.627
CAF,female,85,0.13728528,12767.786
CAF,female,86,0.14882,11014.957
CAF,female,87,0.16044241,9375.711
CAF,female,88,0.17334817,7871.449
CAF,female,89,0.18561405,6506.948
CAF,female,90,0.20218763,5299.167
CAF,female,91,0.2126978,4227.741
CAF,female,92,0.22978043,3328.51
CAF,female,93,0.24510766,2563.683
CAF,female,94,0.26168208,1935.305
CAF,female,95,0.27981079,1428.87
CAF,female,96,0.29623652,1029.057
CAF,female,97,0.31217793,724.213
CAF,female,98,0.32773542,498.13
CAF,female,99,0.34729732,334.875
CAF,female,100,1,218.574
CAF,male,0,0.07436758,100000
CAF,male,1,0.0123492,92563.242
CAF,male,2,0.0078272,91420.16
CAF,male,3,0.00539021,90704.597
CAF,male,4,0.00385012,90215.68
CAF,male,5,0.00290073,89868.339
CAF,male,6,0.00243092,89607.655
CAF,male,7,0.00210854,89389.825
CAF,male,8,0.00186582,89201.343
CAF,male,9,0.00170146,89034.91
CAF,male,10,0.00161242,88883.421
CAF,male,11,0.00158473,88740.104
CAF,male,12,0.00161667,88599.474
CAF,male,13,0.00171334,88456.239
CAF,male,14,0.00190121,88304.683
CAF,male,15,0.00216156,88136.798
CAF,male,16,0.00248832,87946.285
CAF,male,17,0.0028771,87727.446
CAF,male,18,0.00329626,87475.046
CAF,male,19,0.00369525,87186.705
CAF,male,20,0.00409983,86864.529
CAF,male,21,0.00445824,86508.399
CAF,male,22,0.0047562,86122.724
CAF,male,23,0.00498728,85713.107
CAF,male,24,0.00519212,85285.632
CAF,male,25,0.00539054,84842.818
CAF,male,26,0.00557352,84385.47
CAF,male,27,0.00578611,83915.146
CAF,male,28,0.0060072,83429.604
CAF,male,29,0.00623028,82928.426
CAF,male,30,0.00652803,82411.758
CAF,male,31,0.00674132,81873.772
CAF,male,32,0.00709448,81321.834
CAF,male,33,0.00742233,80744.898
CAF,male,34,0.00778861,80145.583
CAF,male,35,0.00820931,79521.36
CAF,male,36,0.00859666,78868.544
