iso3,age,male,female
LVA,61,12.124,15.174
LVA,62,12.057,15.425
LVA,63,11.642,15.38
LVA,64,11.401,15.094
LVA,65,11.034,14.675
LVA,66,10.156,14.241
LVA,67,9.495,13.966
LVA,68,8.966,13.656
LVA,69,8.196,12.857
LVA,70,7.683,12.453
LVA,71,7.424,12.549
LVA,72,7.091,12.274
LVA,73,6.867,12.459
LVA,74,6.519,12.227
LVA,75,5.838,11.106
LVA,76,4.933,9.951
LVA,77,4.175,8.955
LVA,78,3.905,8.788
LVA,79,3.908,9.069
LVA,80,3.852,9.496
LVA,81,3.837,9.871
LVA,82,3.661,9.638
LVA,83,3.284,9.056
LVA,84,2.921,8.36
LVA,85,2.526,7.558
LVA,86,2.088,6.482
LVA,87,1.653,5.303
LVA,88,1.257,4.285
LVA,89,1.02,3.584
LVA,90,0.865,3.163
LVA,91,0.687,2.635
LVA,92,0.55,2.094
LVA,93,0.423,1.587
LVA,94,0.304,1.181
LVA,95,0.213,0.861
LVA,96,0.134,0.584
LVA,97,0.08,0.387
LVA,98,0.049,0.242
LVA,99,0.03,0.144
LVA,100,0.038,0.16
MAC,0,2.43,2.259
MAC,1,2.683,2.498
MAC,2,3.038,2.92
MAC,3,3.333,3.276
MAC,4,3.541,3.407
MAC,5,3.701,3.482
MAC,6,3.844,3.715
MAC,7,3.987,3.88
MAC,8,4.051,3.892
MAC,9,4.09,3.765
MAC,10,4.098,3.634
MAC,11,3.715,3.458
MAC,12,3.237,3.083
MAC,13,2.965,2.886
MAC,14,2.815,2.945
MAC,15,2.807,2.954
MAC,16,2.909,2.899
MAC,17,2.912,2.9
MAC,18,2.709,2.804
MAC,19,2.587,2.879
MAC,20,2.945,3.652
MAC,21,3.626,4.634
MAC,22,4.037,5.088
MAC,23,4.059,5.048
MAC,24,3.962,5.032
MAC,25,4.285,5.247
MAC,26,4.83,5.367
MAC,27,4.986,5.424
MAC,28,5.168,5.828
MAC,29,5.461,6.52
MAC,30,5.861,7
MAC,31,6.301,7.352
MAC,32,6.434,7.7
MAC,33,6.841,7.902
MAC,34,7.278,8.007
MAC,35,7.056,8.036
MAC,36,6.701,7.969
MAC,37,6.482,7.763
MAC,38,6.334,7.54
MAC,39,6.088,7.299
MAC,40,5.622,6.875
MAC,41,5.169,6.302
MAC,42,4.802,5.956
MAC,43,4.515,6.065
MAC,44,4.289,5.907
MAC,45,4.069,5.261
MAC,46,3.986,4.974
MAC,47,4.051,5.245
MAC,48,4.103,5.724
MAC,49,6.131,6.714
MAC,50,6.112,6.668
MAC,51,3.97,5.814
MAC,52,3.833,5.678
MAC,53,3.744,5.662
MAC,54,3.656,5.76
MAC,55,3.474,5.622
MAC,56,3.261,5.227
MAC,57,3.598,5.252
MAC,58,4.112,5.709
MAC,59,4.428,6.078
MAC,60,4.612,6.104
MAC,61,4.385,5.559
MAC,62,4.224,5.021
MAC,63,4.33,4.755
MAC,64,4.445,4.705
MAC,65,4.423,4.853
MAC,66,4.21,4.622
MAC,67,4.128,4.216
MAC,68,3.946,4.021
MAC,69,3.418,3.729
MAC,70,3.056,3.32
MAC,71,2.834,2.95
MAC,72,2.576,2.644
MAC,73,2.505,2.498
MAC,74,2.386,2.298
MAC,75,2.035,1.94
MAC,76,1.672,1.611
MAC,77,1.395,1.363
MAC,78,1.175,1.177
MAC,79,0.965,1.006
MAC,80,0.779,0.853
MAC,81,0.653,0.764
MAC,82,0.571,0.685
MAC,83,0.519,0.623
MAC,84,0.46,0.618
MAC,85,0.408,0.586
MAC,86,0.398,0.54
MAC,87,0.354,0.514
MAC,88,0.259,0.457
MAC,89,0.208,0.41
MAC,90,0.18,0.358
MAC,91,0.162,0.279
MAC,92,0.148,0.233
MAC,93,0.121,0.218
MAC,94,0.098,0.181
MAC,95,0.07,0.142
MAC,96,0.043,0.111
MAC,97,0.028,0.077
MAC,98,0.017,0.051
MAC,99,0.009,0.034
MAC,100,0.008,0.039
MAF,0,0.202,0.196
MAF,1,0.179,0.174
MAF,2,0.184,0.179
MAF,3,0.191,0.182
MAF,4,0.19,0.183
MAF,5,0.185,0.184
MAF,6,0.188,0.188
MAF,7,0.192,0.189
MAF,8,0.197,0.193
MAF,9,0.198,0.197
MAF,10,0.201,0.201
MAF,11,0.203,0.206
MAF,12,0.204,0.204
MAF,13,0.208,0.207
MAF,14,0.21,0.207
MAF,15,0.213,0.207
MAF,16,0.213,0.201
MAF,17,0.209,0.197
MAF,18,0.2,0.191
MAF,19,0.187,0.178
MAF,20,0.172,0.169
MAF,21,0.16,0.159
MAF,22,0.15,0.152
MAF,23,0.137,0.144
MAF,24,0.127,0.132
MAF,25,0.12,0.136
MAF,26,0.114,0.138
MAF,27,0.108,0.134
MAF,28,0.11,0.137
MAF,29,0.119,0.146
MAF,30,0.125,0.156
MAF,31,0.128,0.163
MAF,32,0.136,0.168
MAF,33,0.139,0.176
MAF,34,0.138,0.179
MAF,35,0.136,0.172
MAF,36,0.135,0.17
MAF,37,0.137,0.183
MAF,38,0.137,0.186
MAF,39,0.138,0.18
MAF,40,0.142,0.184
MAF,41,0.147,0.188
MAF,42,0.148,0.187
MAF,43,0.144,0.179
MAF,44,0.14,0.173
MAF,45,0.139,0.171
MAF,46,0.137,0.174
MAF,47,0.147,0.186
MAF,48,0.157,0.191
MAF,49,0.153,0.197
MAF,50,0.166,0.206
MAF,51,0.179,0.213
MAF,52,0.174,0.214
MAF,53,0.18,0.204
MAF,54,0.185,0.208
MAF,55,0.18,0.217
MAF,56,0.185,0.22
MAF,57,0.192,0.227
MAF,58,0.199,0.223
MAF,59,0.196,0.218
MAF,60,0.193,0.217
MAF,61,0.194,0.202
MAF,62,0.186,0.195
MAF,63,0.17,0.19
MAF,64,0.157,0.178
MAF,65,0.154,0.171
MAF,66,0.154,0.169
MAF,67,0.146,0.167
MAF,68,0.138,0.161
MAF,69,0.134,0.156
MAF,70,0.13,0.149
MAF,71,0.12,0.139
MAF,72,0.109,0.131
MAF,73,0.102,0.126
MAF,74,0.091,0.12
MAF,75,0.087,0.108
MAF,76,0.084,0.099
MAF,77,0.075,0.092
MAF,78,0.068,0.088
MAF,79,0.058,0.085
MAF,80,0.052,0.082
MAF,81,0.05,0.077
MAF,82,0.048,0.066
MAF,83,0.046,0.061
MAF,84,0.037,0.061
MAF,85,0.03,0.055
MAF,86,0.029,0.049
MAF,87,0.026,0.043
MAF,88,0.021,0.039
MAF,89,0.018,0.035
MAF,90,0.015,0.028
MAF,91,0.013,0.023
MAF,92,0.01,0.02
MAF,93,0.007,0.018
MAF,94,0.005,0.016
MAF,95,0.004,0.013
MAF,96,0.003,0.009
MAF,97,0.002,0.007
MAF,98,0.002,0.007
MAF,99,0.002,0.004
MAF,100,0.001,0.007
MAR,0,318.613,305.228
MAR,1,321.4,308.025
MAR,2,324.95,311.538
MAR,3,328.262,314.464
MAR,4,330.779,316.324
MAR,5,332.81,317.449
MAR,6,334.82,318.184
MAR,7,335.736,318.149
MAR,8,336.053,318.151
MAR,9,338.61,320.414
MAR,10,343.769,325.126
MAR,11,348.227,329.405
MAR,12,349.894,331.202
MAR,13,347.211,329.077
MAR,14,340.924,323.735
MAR,15,334.543,318.432
MAR,16,327.836,312.904
MAR,17,320.196,306.562
MAR,18,311.882,299.632
MAR,19,304.899,292.764
MAR,20,301.653,287.703
MAR,21,302.337,286.192
MAR,22,302.086,285.167
MAR,23,297.839,281.731
MAR,24,296.084,281.204
MAR,25,296.481,282.519
MAR,26,293.349,280.519
MAR,27,290.488,278.873
MAR,28,291.918,280.784
MAR,29,294.851,283.688
MAR,30,297.998,286.001
MAR,31,300.88,287.331
MAR,32,301.628,287.231
MAR,33,298.068,284.859
MAR,34,292.937,281.962
MAR,35,291.211,282.634
MAR,36,290.313,284.446
MAR,37,286.401,282.666
MAR,38,281.445,278.543
MAR,39,276.823,273.914
MAR,40,272.25,269.673
MAR,41,267.083,265.06
MAR,42,260.569,258.486
MAR,43,253.722,251.612
MAR,44,247.302,246.109
MAR,45,241.647,242.376
MAR,46,236.065,238.667
MAR,47,229.916,232.734
MAR,48,223.84,225.543
MAR,49,218.256,218.99
MAR,50,213.323,213.71
MAR,51,207.94,208.019
MAR,52,201.458,200.904
MAR,53,194.858,194.46
MAR,54,188.787,189.92
MAR,55,184.064,187.863
MAR,56,180.185,186.856
MAR,57,175.448,183.245
MAR,58,170.499,177.728
MAR,59,166.815,173.428
MAR,60,164.493,171.077
MAR,61,161.406,167.286
MAR,62,155.98,159.409
MAR,63,150.176,151.112
MAR,64,145.126,144.813
MAR,65,140.136,139.328
MAR,66,134.356,133.173
MAR,67,126.546,124.969
MAR,68,117.523,115.907
MAR,69,108.407,107.703
MAR,70,99.508,100.902
MAR,71,90.346,93.931
MAR,72,80.523,85.204
MAR,73,71.04,76.525
MAR,74,62.396,69.133
MAR,75,54.962,63.986
MAR,76,48.346,60.105
MAR,77,42.1,54.775
MAR,78,36.508,48.635
MAR,79,31.81,43.663
MAR,80,28.056,40.393
MAR,81,24.331,36.459
MAR,82,20.282,30.674
MAR,83,16.733,25.453
MAR,84,14.079,21.872
MAR,85,11.761,18.704
MAR,86,9.399,15.209
MAR,87,7.29,11.973
MAR,88,5.61,9.511
MAR,89,4.244,7.548
MAR,90,3.121,5.843
MAR,91,2.233,4.398
MAR,92,1.549,3.21
MAR,93,1.036,2.259
MAR,94,0.669,1.542
MAR,95,0.413,1.016
MAR,96,0.241,0.635
MAR,97,0.133,0.377
MAR,98,0.071,0.215
MAR,99,0.036,0.118
MAR,100,0.032,0.115
MCO,0,0.185,0.177
MCO,1,0.18,0.172
MCO,2,0.184,0.176
MCO,3,0.187,0.18
MCO,4,0.19,0.184
MCO,5,0.189,0.182
MCO,6,0.19,0.183
MCO,7,0.179,0.177
MCO,8,0.162,0.164
MCO,9,0.161,0.162
MCO,10,0.161,0.16
MCO,11,0.161,0.158
MCO,12,0.159,0.156
MCO,13,0.159,0.154
MCO,14,0.159,0.152
MCO,15,0.158,0.149
MCO,16,0.159,0.148
MCO,17,0.161,0.149
MCO,18,0.162,0.153
MCO,19,0.167,0.162
MCO,20,0.174,0.169
MCO,21,0.181,0.174
MCO,22,0.187,0.179
MCO,23,0.195,0.183
MCO,24,0.198,0.186
MCO,25,0.192,0.185
MCO,26,0.189,0.183
MCO,27,0.185,0.179
MCO,28,0.184,0.177
MCO,29,0.182,0.174
MCO,30,0.177,0.17
MCO,31,0.179,0.171
MCO,32,0.18,0.173
MCO,33,0.177,0.176
MCO,34,0.181,0.173
MCO,35,0.18,0.168
MCO,36,0.178,0.174
MCO,37,0.178,0.181
MCO,38,0.173,0.176
MCO,39,0.168,0.175
MCO,40,0.165,0.179
MCO,41,0.161,0.184
MCO,42,0.156,0.183
MCO,43,0.155,0.181
MCO,44,0.158,0.184
MCO,45,0.154,0.178
MCO,46,0.145,0.174
MCO,47,0.15,0.175
MCO,48,0.176,0.189
MCO,49,0.176,0.197
MCO,50,0.17,0.189
MCO,51,0.181,0.199
MCO,52,0.193,0.214
MCO,53,0.209,0.226
MCO,54,0.22,0.238
MCO,55,0.252,0.264
MCO,56,0.265,0.267
MCO,57,0.253,0.259
MCO,58,0.257,0.269
MCO,59,0.264,0.269
MCO,60,0.273,0.273
MCO,61,0.293,0.29
MCO,62,0.295,0.294
MCO,63,0.288,0.29
MCO,64,0.292,0.29
MCO,65,0.288,0.284
MCO,66,0.275,0.268
MCO,67,0.276,0.272
MCO,68,0.269,0.264
MCO,69,0.248,0.238
MCO,70,0.242,0.231
MCO,71,0.243,0.229
MCO,72,0.253,0.233
MCO,73,0.253,0.237
MCO,74,0.252,0.241
MCO,75,0.252,0.245
MCO,76,0.249,0.251
MCO,77,0.246,0.253
MCO,78,0.239,0.25
MCO,79,0.234,0.245
MCO,80,0.228,0.237
MCO,81,0.221,0.232
MCO,82,0.22,0.232
MCO,83,0.214,0.228
MCO,84,0.206,0.223
MCO,85,0.196,0.213
MCO,86,0.183,0.209
MCO,87,0.172,0.205
MCO,88,0.159,0.196
MCO,89,0.147,0.188
MCO,90,0.135,0.178
MCO,91,0.123,0.168
MCO,92,0.111,0.157
MCO,93,0.1,0.144
MCO,94,0.088,0.131
MCO,95,0.079,0.119
MCO,96,0.069,0.109
MCO,97,0.06,0.098
MCO,98,0.051,0.087
MCO,99,0.043,0.077
MCO,100,0.119,0.264
MDA,0,16.768,15.824
MDA,1,17.337,16.355
MDA,2,18.368,17.314
MDA,3,19.283,18.16
MDA,4,20.301,19.104
MDA,5,21.303,20.038
MDA,6,22.694,21.34
MDA,7,23.982,22.546
MDA,8,24.421,22.951
MDA,9,23.994,22.558
MDA,10,22.86,21.607
MDA,11,21.669,20.855
MDA,12,20.688,20.503
MDA,13,20.095,20.408
MDA,14,19.662,20.189
MDA,15,19.119,19.662
MDA,16,18.479,18.986
MDA,17,17.816,18.354
MDA,18,17.134,17.674
MDA,19,16.395,16.789
MDA,20,15.697,15.876
MDA,21,15.164,15.201
MDA,22,14.746,14.811
MDA,23,14.409,14.618
MDA,24,14.281,14.601
MDA,25,14.536,15.011
MDA,26,15.239,16.014
MDA,27,16.314,17.321
MDA,28,17.725,18.875
MDA,29,19.363,20.591
MDA,30,20.519,21.666
MDA,31,20.949,21.979
MDA,32,21.75,22.56
MDA,33,23.145,23.667
MDA,34,24.384,24.866
MDA,35,25.389,25.855
MDA,36,26.113,26.495
MDA,37,25.84,26.343
MDA,38,24.688,25.521
MDA,39,23.498,24.729
MDA,40,22.07,23.654
MDA,41,20.73,22.569
MDA,42,20.119,22.108
MDA,43,19.719,21.955
MDA,44,19.049,21.522
MDA,45,18.563,21.09
MDA,46,18.456,21.119
MDA,47,18.392,21.242
MDA,48,18.085,21.118
MDA,49,17.649,20.981
MDA,50,17.365,20.909
MDA,51,17.016,20.452
MDA,52,16.506,19.77
MDA,53,16.087,19.431
MDA,54,15.957,19.552
MDA,55,15.996,19.92
MDA,56,15.97,20.18
MDA,57,15.807,20.341
MDA,58,15.981,20.889
MDA,59,16.735,22.169
MDA,60,17.511,23.524
MDA,61,18.189,24.57
MDA,62,18.685,25.609
MDA,63,18.657,26.287
MDA,64,18.101,25.869
MDA,65,17.084,24.663
MDA,66,15.81,23.513
MDA,67,14.621,22.489
MDA,68,13.749,21.796
MDA,69,12.822,20.959
MDA,70,12.018,20.061
MDA,71,11.813,20.009
MDA,72,11.61,20.175
MDA,73,11.056,19.664
MDA,74,9.409,16.992
MDA,75,6.346,11.906
MDA,76,4.248,8.492
MDA,77,3.244,6.832
MDA,78,2.753,6.127
MDA,79,2.931,6.837
MDA,80,3.143,7.636
MDA,81,3.124,7.983
MDA,82,2.541,6.986
MDA,83,1.98,5.925
MDA,84,1.675,5.43
MDA,85,1.403,4.895
MDA,86,1.159,4.305
MDA,87,0.925,3.627
MDA,88,0.711,2.959
MDA,89,0.523,2.34
MDA,90,0.396,1.899
MDA,91,0.313,1.584
MDA,92,0.236,1.28
MDA,93,0.163,0.97
MDA,94,0.109,0.694
MDA,95,0.073,0.513
MDA,96,0.047,0.388
MDA,97,0.028,0.284
MDA,98,0.017,0.206
MDA,99,0.011,0.145
MDA,100,0.015,0.251
MDG,0,486.776,471.625
MDG,1,474.529,461.117
MDG,2,465.363,452.683
MDG,3,455.904,443.461
MDG,4,444.326,432.35
MDG,5,431.046,419.53
MDG,6,418.148,407.088
MDG,7,407.079,396.466
MDG,8,398.608,388.418
MDG,9,392.164,382.313
MDG,10,385.488,376.042
MDG,11,379.667,370.663
MDG,12,376.687,368.067
MDG,13,372.894,364.846
MDG,14,364.449,357.1
MDG,15,353.846,347.204
MDG,16,343.907,337.8
MDG,17,335.019,329.279
MDG,18,327.207,321.893
MDG,19,319.666,314.817
MDG,20,312.632,308.233
MDG,21,306.906,302.803
MDG,22,301.598,297.703
MDG,23,296.654,292.994
MDG,24,291.481,288.053
MDG,25,283.385,280.314
MDG,26,272.858,270.235
MDG,27,261.522,259.298
MDG,28,249.744,247.734
MDG,29,238.381,236.436
MDG,30,227.746,225.946
MDG,31,218.31,216.667
MDG,32,209.596,208.185
MDG,33,200.2,199.157
MDG,34,191.144,190.3
MDG,35,183.087,182.235
MDG,36,175.995,175.123
MDG,37,170.869,170.171
MDG,38,166.148,165.777
MDG,39,160.693,160.653
MDG,40,155.666,155.998
MDG,41,150.889,151.59
MDG,42,146.632,147.604
MDG,43,142.704,143.841
MDG,44,138.162,139.429
MDG,45,133.137,134.514
MDG,46,128.037,129.513
MDG,47,123.074,124.674
MDG,48,118.171,119.933
MDG,49,113.326,115.261
MDG,50,108.496,110.612
MDG,51,103.528,105.822
MDG,52,98.278,100.722
MDG,53,92.956,95.531
MDG,54,87.921,90.612
MDG,55,83.178,85.984
MDG,56,78.747,81.68
MDG,57,74.692,77.765
MDG,58,71.025,74.23
MDG,59,67.746,71.091
MDG,60,64.8,68.296
MDG,61,62.018,65.653
MDG,62,59.24,63.02
MDG,63,56.328,60.255
MDG,64,53.282,57.334
MDG,65,50.161,54.31
MDG,66,47.06,51.282
MDG,67,44.027,48.285
MDG,68,41.072,45.34
MDG,69,38.193,42.447
MDG,70,35.327,39.526
MDG,71,32.538,36.654
MDG,72,29.851,33.864
MDG,73,26.922,30.763
MDG,74,21.902,25.621
MDG,75,17.272,20.821
MDG,76,14.985,18.345
MDG,77,13.145,16.383
MDG,78,11.496,14.569
MDG,79,10.025,12.89
MDG,80,8.714,11.334
MDG,81,7.547,9.896
MDG,82,6.502,8.579
MDG,83,5.566,7.372
MDG,84,4.723,6.266
MDG,85,3.93,5.23
MDG,86,3.18,4.266
MDG,87,2.499,3.404
MDG,88,1.921,2.676
MDG,89,1.447,2.073
MDG,90,1.058,1.567
MDG,91,0.746,1.147
MDG,92,0.507,0.814
MDG,93,0.335,0.562
MDG,94,0.214,0.376
MDG,95,0.133,0.242
MDG,96,0.08,0.152
MDG,97,0.047,0.092
MDG,98,0.026,0.054
MDG,99,0.014,0.03
MDG,100,0.014,0.032
MDV,0,2.986,2.845
MDV,1,3.066,2.865
MDV,2,3.18,2.886
MDV,3,3.32,2.974
MDV,4,3.447,3.073
MDV,5,3.563,3.163
MDV,6,3.676,3.248
MDV,7,3.797,3.335
MDV,8,3.934,3.417
MDV,9,4.081,3.496
MDV,10,4.225,3.583
MDV,11,4.329,3.65
MDV,12,4.343,3.659
MDV,13,4.247,3.59
MDV,14,4.035,3.445
MDV,15,3.724,3.232
MDV,16,3.395,2.994
MDV,17,3.159,2.783
MDV,18,3.063,2.625
MDV,19,3.115,2.531
MDV,20,3.321,2.498
MDV,21,3.688,2.526
MDV,22,4.231,2.608
MDV,23,4.955,2.745
MDV,24,5.857,2.934
MDV,25,6.91,3.167
MDV,26,7.98,3.418
MDV,27,8.886,3.648
MDV,28,9.546,3.837
MDV,29,9.947,3.985
MDV,30,10.1,4.097
MDV,31,10.084,4.181
MDV,32,9.994,4.244
MDV,33,9.872,4.295
MDV,34,9.724,4.332
MDV,35,9.541,4.346
MDV,36,9.297,4.325
MDV,37,8.966,4.246
MDV,38,8.54,4.097
MDV,39,8.018,3.882
MDV,40,7.417,3.612
MDV,41,6.786,3.32
MDV,42,6.184,3.051
MDV,43,5.627,2.821
MDV,44,5.118,2.635
MDV,45,4.663,2.502
MDV,46,4.261,2.406
MDV,47,3.91,2.325
MDV,48,3.612,2.248
MDV,49,3.357,2.176
MDV,50,3.142,2.113
MDV,51,2.955,2.051
MDV,52,2.785,1.984
MDV,53,2.611,1.91
MDV,54,2.43,1.831
MDV,55,2.25,1.748
MDV,56,2.08,1.661
MDV,57,1.936,1.585
MDV,58,1.821,1.529
MDV,59,1.736,1.484
MDV,60,1.675,1.447
MDV,61,1.628,1.416
MDV,62,1.576,1.371
MDV,63,1.502,1.3
MDV,64,1.397,1.213
MDV,65,1.27,1.109
MDV,66,1.138,0.991
MDV,67,1.007,0.877
MDV,68,0.887,0.775
MDV,69,0.777,0.684
MDV,70,0.677,0.607
MDV,71,0.591,0.543
MDV,72,0.526,0.494
MDV,73,0.485,0.456
MDV,74,0.46,0.431
MDV,75,0.445,0.406
MDV,76,0.44,0.386
MDV,77,0.433,0.371
MDV,78,0.418,0.352
MDV,79,0.389,0.329
MDV,80,0.348,0.299
MDV,81,0.302,0.268
MDV,82,0.258,0.238
MDV,83,0.219,0.209
MDV,84,0.187,0.183
MDV,85,0.158,0.159
MDV,86,0.133,0.137
MDV,87,0.111,0.116
MDV,88,0.092,0.097
MDV,89,0.074,0.079
MDV,90,0.057,0.063
MDV,91,0.043,0.05
MDV,92,0.032,0.038
MDV,93,0.023,0.029
MDV,94,0.016,0.022
MDV,95,0.011,0.016
MDV,96,0.008,0.012
MDV,97,0.005,0.009
MDV,98,0.003,0.006
MDV,99,0.001,0.004
MDV,100,0.001,0.002
MEX,0,1033.362,996.832
MEX,1,1042.984,1006.433
MEX,2,1050.643,1013.919
MEX,3,1057.792,1020.875
MEX,4,1061.81,1024.776
MEX,5,1060.705,1023.785
MEX,6,1068.9,1032.014
MEX,7,1087.753,1050.264
MEX,8,1113.533,1074.886
MEX,9,1139.483,1100.038
MEX,10,1150.747,1111.262
MEX,11,1150.362,1111.206
MEX,12,1147.305,1108.665
MEX,13,1143.131,1105.207
MEX,14,1138.428,1101.417
MEX,15,1134.133,1098.109
MEX,16,1131.688,1096.95
MEX,17,1131.485,1098.648
MEX,18,1132.084,1101.594
MEX,19,1131.533,1103.968
MEX,20,1131.089,1107.06
MEX,21,1127.101,1107.312
MEX,22,1117.841,1103.224
MEX,23,1097.92,1088.996
MEX,24,1074.883,1071.916
MEX,25,1060.4,1063.696
MEX,26,1052.972,1062.582
MEX,27,1053.649,1069.981
MEX,28,1049.561,1074.995
MEX,29,1035.234,1070.878
MEX,30,1023.206,1066.194
MEX,31,1015.343,1065.194
MEX,32,1003.943,1060.575
MEX,33,984.259,1043.39
MEX,34,956.809,1016.923
MEX,35,933.999,998.892
MEX,36,915.22,991.11
MEX,37,891.112,981.472
MEX,38,866.202,968.471
MEX,39,842.218,953.63
MEX,40,824.534,943.871
MEX,41,806.572,933.725
MEX,42,781.582,915.951
MEX,43,765.228,902.129
MEX,44,755.297,892.21
MEX,45,742.992,879.94
MEX,46,729.356,865.419
MEX,47,717.191,851.179
MEX,48,710.937,841.016
MEX,49,706.049,831.204
MEX,50,695.431,815.939
MEX,51,680.168,796.622
MEX,52,662.192,774.414
MEX,53,643.048,750.928
MEX,54,624.913,729.078
MEX,55,605.785,706.805
MEX,56,584.859,683.098
MEX,57,564.949,661.144
MEX,58,544.787,639.665
MEX,59,522.629,616.066
MEX,60,500.836,591.633
MEX,61,479.608,567.033
MEX,62,457.104,541.654
MEX,63,434.445,516.264
MEX,64,411.817,490.452
MEX,65,388.435,463.755
MEX,66,365.497,437.878
MEX,67,343.291,412.788
MEX,68,322.01,388.214
MEX,69,302.437,365.476
MEX,70,283.259,343.731
MEX,71,263.389,321.428
MEX,72,244.905,300.738
MEX,73,227.326,281.425
MEX,74,209.832,262.071
MEX,75,193.934,244.035
MEX,76,178.563,226.278
MEX,77,163.127,207.986
MEX,78,148.68,190.453
MEX,79,135.571,174.393
MEX,80,123.204,159.136
MEX,81,111.185,144.198
MEX,82,99.716,129.79
MEX,83,88.638,115.8
MEX,84,77.844,102.148
MEX,85,67.566,88.884
MEX,86,58.084,76.299
MEX,87,49.221,64.37
MEX,88,40.834,52.993
MEX,89,33.413,42.805
MEX,90,27.217,34.248
MEX,91,21.835,26.895
MEX,92,17.105,20.553
MEX,93,13.151,15.344
MEX,94,9.96,11.233
MEX,95,7.434,8.075
MEX,96,5.43,5.644
MEX,97,3.856,3.812
MEX,98,2.632,2.466
MEX,99,1.724,1.53
MEX,100,2.699,1.98
MHL,0,0.415,0.389
MHL,1,0.435,0.408
MHL,2,0.456,0.422
MHL,3,0.462,0.427
MHL,4,0.451,0.424
MHL,5,0.442,0.422
MHL,6,0.443,0.427
MHL,7,0.446,0.43
MHL,8,0.446,0.424
MHL,9,0.451,0.431
MHL,10,0.46,0.451
MHL,11,0.482,0.463
MHL,12,0.514,0.467
MHL,13,0.528,0.469
MHL,14,0.525,0.471
MHL,15,0.525,0.465
MHL,16,0.522,0.462
MHL,17,0.506,0.46
MHL,18,0.477,0.439
MHL,19,0.441,0.396
MHL,20,0.406,0.352
MHL,21,0.373,0.321
MHL,22,0.343,0.301
MHL,23,0.314,0.283
MHL,24,0.283,0.259
MHL,25,0.253,0.231
MHL,26,0.225,0.211
MHL,27,0.205,0.201
MHL,28,0.188,0.19
MHL,29,0.173,0.182
MHL,30,0.167,0.181
MHL,31,0.177,0.189
MHL,32,0.197,0.203
MHL,33,0.222,0.223
MHL,34,0.236,0.24
MHL,35,0.241,0.247
MHL,36,0.247,0.251
MHL,37,0.252,0.256
MHL,38,0.256,0.258
MHL,39,0.256,0.258
MHL,40,0.259,0.26
MHL,41,0.262,0.263
MHL,42,0.257,0.26
MHL,43,0.246,0.248
MHL,44,0.234,0.237
MHL,45,0.224,0.229
MHL,46,0.221,0.218
MHL,47,0.223,0.208
MHL,48,0.219,0.201
MHL,49,0.207,0.198
MHL,50,0.192,0.194
MHL,51,0.189,0.189
MHL,52,0.191,0.18
MHL,53,0.184,0.169
MHL,54,0.176,0.164
MHL,55,0.166,0.158
MHL,56,0.162,0.15
MHL,57,0.16,0.148
MHL,58,0.15,0.146
MHL,59,0.139,0.137
MHL,60,0.127,0.125
MHL,61,0.119,0.115
MHL,62,0.111,0.11
MHL,63,0.109,0.101
MHL,64,0.105,0.093
MHL,65,0.095,0.09
MHL,66,0.085,0.089
MHL,67,0.082,0.083
MHL,68,0.083,0.076
MHL,69,0.078,0.069
MHL,70,0.069,0.063
MHL,71,0.061,0.058
MHL,72,0.052,0.054
MHL,73,0.043,0.046
MHL,74,0.038,0.037
MHL,75,0.033,0.033
MHL,76,0.029,0.031
MHL,77,0.025,0.022
MHL,78,0.02,0.016
MHL,79,0.016,0.014
MHL,80,0.011,0.012
MHL,81,0.008,0.01
MHL,82,0.007,0.01
MHL,83,0.004,0.008
MHL,84,0.002,0.007
MHL,85,0.003,0.007
MHL,86,0.002,0.005
MHL,87,0.002,0.005
MHL,88,0.002,0.004
MHL,89,0.001,0.003
MHL,90,0.001,0.002
MHL,91,0.001,0.002
MHL,92,0.001,0.002
MHL,93,0,0.001
MHL,94,0,0.001
MHL,95,0,0.001
MHL,96,0,0
MHL,97,0,0
MHL,98,0,0
MHL,99,0,0
MHL,100,0,0
MKD,0,9.129,8.483
MKD,1,9.732,9.04
MKD,2,9.954,9.236
MKD,3,10.139,9.396
MKD,4,10.387,9.666
MKD,5,10.594,10.06
MKD,6,10.78,10.456
MKD,7,11.046,10.714
MKD,8,11.331,10.941
MKD,9,11.407,11.068
MKD,10,11.255,10.864
MKD,11,11.039,10.624
MKD,12,10.985,10.698
MKD,13,11.152,10.841
MKD,14,11.002,10.628
MKD,15,10.559,10.251
MKD,16,10.344,10.078
MKD,17,10.269,10.027
MKD,18,10.273,10.063
MKD,19,10.402,10.23
MKD,20,10.712,10.508
MKD,21,10.844,10.623
MKD,22,10.896,10.72
MKD,23,10.94,10.75
MKD,24,10.739,10.54
MKD,25,10.803,10.603
MKD,26,11.216,10.922
MKD,27,11.698,11.232
MKD,28,11.965,11.431
MKD,29,12.009,11.633
MKD,30,12.012,11.793
MKD,31,12.143,11.98
MKD,32,12.364,12.185
MKD,33,12.352,12.15
MKD,34,12.383,12.243
MKD,35,12.584,12.495
MKD,36,12.566,12.585
MKD,37,12.369,12.55
MKD,38,12.4,12.598
MKD,39,12.714,12.865
MKD,40,12.877,13.033
MKD,41,12.847,13.053
MKD,42,12.866,13.14
MKD,43,12.897,13.047
MKD,44,12.813,12.87
MKD,45,12.637,12.761
MKD,46,12.515,12.827
