iso3,year,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49
POL,2020,0.738,2.824,6.186,11.255,19.207,27.41,34.305,41.978,52.053,62.967,76.688,90.632,98.64,103.345,107.098,101.039,93.28,84.685,73.999,65.267,55.686,45.836,36.657,28.52,21.988,15.813,11.015,6.639,3.907,2.086,1.109,0.565,0.174,0.076,0.043
POL,2021,0.672,2.336,5.142,9.733,16.459,23.775,31.529,38.154,47.853,59.459,72.866,85.75,96.069,101.218,102.636,100.362,91.441,81.844,72.61,62.191,53.218,43.824,34.498,27.265,20.726,15.204,10.298,6.83,3.857,2.118,1.178,0.573,0.212,0.117,0.042
POL,2022,1.204,3.181,5.632,8.533,12.232,17.088,24.861,35.558,47.888,61.14,73.522,84.216,91.777,95.867,96.473,93.768,87.92,79.511,70.308,60.76,50.871,41.365,32.897,25.636,19.42,14.339,9.936,6.416,3.881,2.272,1.143,0.599,0.293,0.16,0.085
POL,2023,1.242,3.289,5.859,8.926,12.82,17.894,25.919,36.897,49.514,63.048,75.682,86.586,94.305,98.492,99.121,96.363,90.388,81.789,72.379,62.616,52.49,42.726,34.013,26.527,20.101,14.817,10.253,6.608,3.982,2.315,1.151,0.592,0.28,0.146,0.074
PRI,1950,20.782,48.485,91.485,147.043,200.612,247.237,281.001,300.594,307.328,302.098,287.82,266.373,246.306,229.254,214.171,200.097,190.553,184.902,183.815,185.584,184.789,174.435,159.951,141.68,118.527,87.308,64.415,45.547,30.678,19.739,15.122,10.175,6.977,4.848,2.925
PRI,1951,21.121,48.997,91.917,147.043,199.647,244.76,276.556,293.885,298.649,291.938,276.894,255.442,235.814,219.545,205.425,192.463,183.813,178.824,178.054,179.864,179.138,169.191,155.218,137.551,115.173,85.03,62.863,44.556,30.116,19.484,14.962,10.138,6.995,4.876,2.946
PRI,1952,20.714,47.927,89.775,143.468,194.584,238.215,268.381,283.985,287.22,279.265,263.356,241.431,221.435,204.884,190.762,178.203,170.162,165.979,165.794,168.029,167.994,159.616,147.37,131.514,111.145,83.611,62.792,45.213,31.041,20.303,15.189,10.12,6.806,4.642,2.761
PRI,1953,20.959,48.113,88.961,140.689,189.542,230.949,259.845,275.231,278.888,271.791,256.683,235.28,215.099,197.684,182.566,169.16,160.667,156.473,156.252,158.484,158.887,152.099,141.685,127.79,109.586,84.94,65.323,48.106,33.706,22.289,15.883,10.243,6.554,4.262,2.441
PRI,1954,21.025,48.438,90.336,143.888,194.664,237.736,267.048,281.531,283.581,274.418,257.234,233.947,212.411,194.216,178.755,165.365,157.093,153.263,153.485,156.195,157.054,150.525,140.26,126.412,108.172,83.288,63.77,46.79,32.693,21.613,15.654,10.216,6.659,4.421,2.577
PRI,1955,20.702,47.961,90.923,146.865,200.702,246.983,277.739,291.698,292.027,280.256,260.161,233.953,209.913,189.756,172.97,158.937,150.538,147.028,147.645,150.795,152.279,146.76,137.479,124.539,107.214,83.419,64.423,47.649,33.522,22.227,15.849,10.213,6.547,4.305,2.498
PRI,1956,20.664,48.159,92.166,149.982,205.984,254.397,286.321,300.391,300.28,287.657,266.388,238.744,213.118,191.296,172.973,157.612,148.126,143.775,143.675,146.255,147.458,142.126,133.198,120.737,104.066,81.203,62.875,46.641,32.915,21.888,15.616,10.089,6.509,4.338,2.554
PRI,1957,20.594,47.705,90.861,147.386,202.022,249.142,280.21,293.998,294.47,283.256,263.748,237.968,213.444,191.842,173.163,157.051,146.273,140.22,138.069,138.473,137.958,132.157,123.379,111.642,96.385,75.981,59.288,44.349,31.625,21.318,15.232,9.995,6.583,4.499,2.711
PRI,1958,18.746,43.906,86.312,143.703,200.796,251.476,284.509,298.452,298.53,286.805,267.212,242.024,218.209,197.311,179.231,163.672,152.486,145.167,140.901,138.615,135.61,128.619,119.247,107.502,93.052,74.767,59.06,44.648,32.182,21.917,15.274,9.935,6.468,4.421,2.693
PRI,1959,18.893,43.856,85.122,140.448,195.354,244.133,276.808,292.032,294.42,285.686,268.86,245.813,222.861,201.52,182.257,165.044,152.071,142.98,136.977,133.12,129.027,121.949,112.954,101.988,88.743,72.378,57.81,44.162,32.152,22.076,15.179,9.867,6.404,4.373,2.681
PRI,1960,18.392,42.603,82.922,137.256,191.639,240.473,273.652,289.833,293.685,286.878,272.16,251.277,229.887,209.402,190.429,173.084,159.296,148.847,141.027,135.083,129.105,121.074,111.587,100.567,87.796,72.784,58.725,45.223,33.146,22.845,15.267,9.788,6.217,4.167,2.541
PRI,1961,19.079,43.609,83.017,135.031,186.054,230.913,261.31,276.224,280.202,274.756,262.066,243.538,224.112,205.032,186.905,169.857,155.816,144.644,135.933,129.048,122.254,113.645,103.879,92.897,80.475,66.069,52.946,40.603,29.758,20.678,14.3,9.486,6.312,4.406,2.76
PRI,1962,19.448,44.203,83.443,134.796,184.642,227.933,257.012,270.957,274.172,268.151,255.17,236.652,217.701,199.522,182.424,166.368,153.307,143.038,135.316,129.427,123.342,114.672,104.607,93.138,79.961,64.247,50.661,38.294,27.699,19.07,13.482,9.032,6.104,4.305,2.693
PRI,1963,20.567,46.214,85.43,135.634,183.392,224.022,251.591,265.351,269.023,263.818,251.509,233.283,214.311,195.828,178.263,161.575,148.234,138.018,130.778,125.707,120.455,112.156,102.331,90.977,77.664,61.328,47.759,35.708,25.556,17.44,12.574,8.509,5.841,4.164,2.597
PRI,1964,21.73,48.33,87.617,136.792,182.577,220.643,246.765,260.367,264.506,260.117,248.474,230.529,211.519,192.712,174.656,157.315,143.665,133.468,126.664,122.357,117.892,109.942,100.343,89.092,75.639,58.689,45.124,33.351,23.593,15.936,11.719,8.018,5.587,4.011,2.504
PRI,1965,22.614,49.932,89.204,137.448,181.478,217.202,241.519,254.081,257.981,254.089,243.349,226.531,208.365,190.026,172.163,154.836,141.005,130.495,123.165,118.206,113.267,105.444,96.219,85.553,72.918,57.25,44.359,32.986,23.418,15.776,11.26,7.544,5.107,3.564,2.178
PRI,1966,22.182,48.255,84.928,129.275,168.966,200.335,221.285,231.669,234.446,230.413,220.323,204.785,188.046,171.153,154.687,138.669,125.886,116.159,109.446,104.999,100.627,93.48,85.052,75.314,63.77,49.292,37.81,27.928,19.796,13.469,10.111,7.113,5.105,3.725,2.344
PRI,1967,20.925,45.276,79.765,121.732,159.724,190.237,210.844,221.347,224.656,221.511,212.449,197.989,181.866,165.088,148.527,132.384,119.263,109.072,101.615,96.283,91.359,84.708,77.16,68.633,58.737,46.736,36.634,27.598,19.909,13.687,9.878,6.792,4.737,3.399,2.123
PRI,1968,19.948,42.828,75.298,114.904,150.942,180.109,200.024,210.506,214.424,212.443,204.774,191.778,176.649,160.316,143.841,127.53,113.838,102.767,94.224,87.745,81.953,75.167,67.886,60.006,51.209,40.934,32.187,24.355,17.688,12.29,8.948,6.268,4.47,3.28,2.102
PRI,1969,19.021,40.668,71.669,109.792,145.012,174.173,194.8,206.601,211.99,211.453,204.876,192.51,177.476,160.738,143.598,126.463,111.953,100.127,90.958,84.01,77.919,71.103,63.957,56.365,47.992,38.342,30.098,22.725,16.431,11.318,8.109,5.607,3.957,2.898,1.864
PRI,1970,18.623,39.489,69.627,106.935,141.659,170.657,191.125,202.788,208.362,208.387,202.662,191.389,177.236,161.075,144.221,127.14,112.146,99.392,88.971,80.59,73.232,65.778,58.362,50.864,43.015,34.496,27.071,20.427,14.762,10.169,7.189,4.972,3.519,2.599,1.696
PRI,1971,20.905,43.866,75.578,113.551,147.507,174.447,192.964,203.126,207.973,208.065,202.967,192.713,179.507,164.089,147.661,130.698,115.45,102.127,90.891,81.533,73.24,65.127,57.256,49.503,41.579,33.249,25.924,19.399,13.86,9.395,6.434,4.369,3.023,2.175,1.381
PRI,1972,22.868,47.075,78.624,114.674,145.012,167.066,181.433,188.612,191.746,191.364,186.817,177.941,166.384,152.704,137.877,122.305,108.106,95.489,84.694,75.562,67.434,59.471,51.82,44.373,36.823,28.889,22.16,16.345,11.546,7.806,5.519,3.905,2.821,2.06,1.298
PRI,1973,24.114,48.99,80.586,115.905,144.712,164.602,176.954,182.488,184.578,183.789,179.388,171.126,160.288,147.333,133.146,118.12,104.217,91.667,80.725,71.297,62.921,54.953,47.439,40.268,33.151,25.861,19.69,14.412,10.098,6.781,4.772,3.422,2.5,1.818,1.136
PRI,1974,24.569,49.569,81.225,116.517,145.126,164.628,176.335,181.043,182.458,181.25,176.784,168.833,158.474,146.092,132.443,117.903,104.182,91.536,80.254,70.307,61.407,53.128,45.432,38.216,31.217,24.281,18.361,13.322,9.231,6.114,4.191,2.981,2.158,1.546,0.954
PRI,1975,24.367,48.987,79.917,114.181,141.788,160.459,171.807,176.647,178.477,177.875,174.02,166.604,156.576,144.31,130.638,115.979,102.096,89.274,77.82,67.725,58.743,50.534,42.993,36.009,29.309,22.786,17.173,12.397,8.509,5.54,3.66,2.55,1.804,1.262,0.765
PRI,1976,24.401,49.252,80.878,116.297,145.193,165.115,177.243,182.349,184.17,183.353,179.155,171.314,160.852,148.156,134.05,118.959,104.614,91.315,79.388,68.837,59.436,50.892,43.08,35.887,29.039,22.451,16.783,11.989,8.1,5.144,3.26,2.2,1.511,1.032,0.615
PRI,1977,24.447,49.287,81.469,118.05,148.356,169.672,182.222,186.748,187.656,185.829,180.845,172.584,161.951,149.294,135.331,120.502,106.15,92.607,80.124,68.786,58.647,49.826,41.903,34.759,28.191,22.297,16.897,12.191,8.285,5.232,3.016,1.91,1.206,0.764,0.43
PRI,1978,24.348,48.942,80.711,116.745,146.553,167.481,179.83,184.345,185.352,183.699,178.882,170.746,160.133,147.393,133.312,118.366,103.917,90.31,77.77,66.394,56.283,47.639,39.946,33.074,26.824,21.344,16.224,11.729,7.966,4.995,2.759,1.706,1.041,0.634,0.345
PRI,1979,23.489,46.975,77.303,111.74,140.417,160.85,173.401,178.733,180.696,179.985,175.918,168.279,157.941,145.279,131.174,116.113,101.593,87.966,75.538,64.39,54.51,45.976,38.382,31.602,25.414,19.906,14.92,10.637,7.111,4.38,2.426,1.508,0.938,0.586,0.328
PRI,1980,22.888,45.755,75.283,108.833,136.89,157.074,169.875,175.879,178.48,178.229,174.28,166.376,155.593,142.379,127.75,112.206,97.52,84.018,72.011,61.513,52.314,44.22,36.968,30.429,24.337,18.673,13.769,9.66,6.326,3.789,2.122,1.32,0.836,0.535,0.306
PRI,1981,22.696,45.304,73.942,105.953,132.222,150.621,162.433,168.307,171.213,171.545,168.209,160.83,150.422,137.43,122.944,107.478,92.991,79.801,68.226,58.251,49.585,41.91,35.033,28.822,22.974,17.422,12.721,8.836,5.708,3.349,1.872,1.17,0.747,0.472,0.265
PRI,1982,21.569,43.054,70.541,101.515,127.101,145.142,156.41,161.532,163.761,163.618,160.245,153.351,143.752,131.816,118.459,104.15,90.47,77.747,66.312,56.217,47.356,39.654,32.825,26.75,21.186,16.146,11.787,8.174,5.278,3.107,1.694,1.061,0.681,0.436,0.249
PRI,1983,21.002,41.831,68.043,97.144,120.665,136.656,146.4,150.606,152.393,152.242,149.277,143.164,134.541,123.708,111.458,98.208,85.436,73.454,62.629,53.025,44.557,37.132,30.548,24.701,19.351,14.472,10.369,7.048,4.45,2.567,1.438,0.947,0.649,0.43,0.249
PRI,1984,20.803,41.261,66.807,94.96,117.406,132.265,140.9,144.082,145.053,144.355,141.231,135.379,127.299,117.233,105.847,93.517,81.524,70.166,59.782,50.458,42.204,35.026,28.686,23.086,18.014,13.47,9.622,6.511,4.087,2.343,1.287,0.857,0.59,0.382,0.215
PRI,1985,20.838,41.371,66.95,95.068,117.386,132.034,140.458,143.457,144.339,143.659,140.653,135.006,127.136,117.263,106.031,93.82,81.861,70.462,59.967,50.48,42.065,34.811,28.434,22.836,17.81,13.394,9.593,6.502,4.081,2.327,1.217,0.787,0.52,0.319,0.171
PRI,1986,21.343,42.408,68.683,97.601,120.584,135.7,144.406,147.515,148.411,147.658,144.443,138.437,130.099,119.672,107.868,95.1,82.674,70.91,60.13,50.435,41.891,34.589,28.197,22.607,17.605,13.24,9.47,6.406,3.998,2.247,1.129,0.716,0.464,0.278,0.145
PRI,1987,21.301,42.151,68.113,96.658,119.34,134.261,142.867,145.956,146.857,146.112,142.889,136.85,128.456,117.957,106.096,93.294,80.871,69.146,58.431,48.827,40.398,33.236,26.992,21.553,16.708,12.505,8.889,5.97,3.687,2.037,0.999,0.638,0.421,0.254,0.133
PRI,1988,21.291,42.045,67.871,96.263,118.882,133.86,142.683,146.128,147.391,146.959,143.901,137.846,129.279,118.475,106.261,93.086,80.367,68.43,57.597,47.959,39.551,32.435,26.255,20.891,16.123,11.991,8.463,5.637,3.438,1.857,0.882,0.563,0.377,0.23,0.123
PRI,1989,23.077,45.431,72.566,101.717,124.207,138.275,146.392,149.508,150.767,150.591,147.821,141.967,133.434,122.48,109.957,96.322,83.178,70.859,59.73,49.872,41.271,33.892,27.456,21.844,16.787,12.279,8.532,5.578,3.309,1.712,0.795,0.519,0.353,0.198,0.091
PRI,1990,24.422,47.671,75.099,103.776,125.064,137.415,144.265,146.723,147.759,147.714,145.267,139.83,131.697,121.09,108.844,95.406,82.478,70.387,59.494,49.868,41.47,34.193,27.822,22.236,17.136,12.486,8.656,5.638,3.321,1.691,0.764,0.502,0.331,0.152,0.044
PRI,1991,24.765,47.822,74.567,102.082,122.039,133.051,138.889,140.728,141.432,141.318,139.059,134.048,126.469,116.503,104.915,92.12,79.747,68.111,57.586,48.247,40.077,32.963,26.734,21.274,16.291,11.725,8.022,5.139,2.96,1.464,0.66,0.471,0.333,0.153,0.042
PRI,1992,25.482,48.893,75.821,103.273,122.786,132.972,137.676,138.2,137.832,137.036,134.676,130.189,123.482,114.629,104.164,92.446,80.744,69.383,58.769,49.046,40.396,32.951,26.467,20.849,15.845,11.468,7.828,4.986,2.857,1.421,0.606,0.449,0.319,0.137,0.027
PRI,1993,26.433,50.474,78.015,105.96,125.563,135.38,139.233,138.537,137.057,135.415,132.678,128.338,122.093,113.932,104.209,93.248,82.005,70.812,60.053,49.934,40.836,33.146,26.494,20.788,15.824,11.707,8.117,5.253,3.083,1.6,0.623,0.437,0.291,0.115,0.016
PRI,1994,26.713,50.599,77.837,105.372,124.606,134.141,137.775,136.899,135.12,133.047,129.846,125.063,118.591,110.449,100.921,90.266,79.489,68.871,58.799,49.421,40.965,33.539,26.998,21.263,16.102,11.484,7.725,4.817,2.679,1.285,0.54,0.428,0.318,0.129,0.017
PRI,1995,26.924,51.037,78.49,106.156,125.213,134.205,136.871,134.705,131.801,128.933,125.48,121.038,115.25,108.035,99.478,89.8,79.651,69.323,59.186,49.457,40.586,32.975,26.333,20.59,15.567,11.343,7.733,4.889,2.785,1.401,0.545,0.411,0.29,0.117,0.016
PRI,1996,27.519,52.368,80.244,107.859,126.285,134.193,136.131,133.691,130.742,127.962,124.569,120.082,114.204,106.868,98.181,88.35,78.254,68.157,58.421,49.21,40.837,33.468,26.962,21.25,16.102,11.498,7.73,4.807,2.666,1.279,0.511,0.398,0.292,0.119,0.016
PRI,1997,28.141,54.051,82.936,111.28,129.694,136.839,137.809,134.37,130.739,127.67,124.343,120.221,114.741,107.766,99.345,89.707,79.622,69.383,59.307,49.612,40.795,33.277,26.73,21.07,16.093,11.902,8.242,5.311,3.101,1.604,0.577,0.391,0.253,0.1,0.013
PRI,1998,27.017,52.032,79.813,106.949,124.431,131.021,131.908,128.796,125.569,122.882,119.836,115.869,110.495,103.603,95.288,85.769,75.937,66.064,56.481,47.367,39.105,31.952,25.687,20.235,15.368,11.114,7.549,4.758,2.691,1.33,0.522,0.391,0.277,0.111,0.015
PRI,1999,25.886,49.991,76.822,103.101,120.162,126.82,128.141,125.733,123.16,120.992,118.277,114.45,109.143,102.276,93.982,84.47,74.737,65.043,55.755,47.02,39.096,32.082,25.886,20.438,15.491,11,7.366,4.562,2.514,1.189,0.489,0.379,0.281,0.114,0.015
PRI,2000,24.333,47.419,73.861,100.559,118.804,127.189,129.739,127.893,125.408,122.951,119.796,115.503,109.845,102.775,94.395,84.909,75.18,65.467,56.125,47.308,39.289,32.22,25.973,20.484,15.533,11.104,7.479,4.667,2.6,1.249,0.512,0.371,0.262,0.105,0.014
PRI,2001,22.368,43.686,68.79,94.852,113.371,122.744,125.661,123.406,120.134,116.72,112.911,108.474,103.18,96.942,89.648,81.432,72.697,63.683,54.72,46.006,37.964,30.963,24.793,19.407,14.664,10.621,7.205,4.527,2.557,1.272,0.515,0.364,0.248,0.099,0.013
PRI,2002,20.312,39.748,63.289,88.408,106.989,117.306,120.896,118.845,115.354,111.397,107.086,102.365,97.174,91.434,84.895,77.627,69.782,61.561,53.273,45.107,37.47,30.727,24.722,19.428,14.739,10.708,7.3,4.61,2.625,1.325,0.54,0.352,0.224,0.088,0.012
PRI,2003,18.747,37.083,60.016,85.187,104.491,116.016,120.373,118.495,114.721,110.121,105.073,99.661,94.035,88.155,81.704,74.708,67.214,59.39,51.522,43.772,36.498,29.974,24.113,18.896,14.234,10.129,6.774,4.175,2.295,1.101,0.487,0.34,0.235,0.099,0.018
PRI,2004,18.922,37.681,61.183,86.996,106.78,118.564,123.011,121.078,117.225,112.542,107.374,101.791,95.919,89.723,82.934,75.608,67.822,59.756,51.657,43.697,36.277,29.748,23.925,18.778,14.222,10.308,7.013,4.42,2.507,1.251,0.527,0.341,0.216,0.085,0.011
PRI,2005,18.543,37.136,60.59,86.492,106.453,118.459,123.015,121.061,117.14,112.376,107.185,101.66,95.922,89.921,83.34,76.22,68.568,60.567,52.467,44.451,36.942,30.327,24.42,19.195,14.577,10.632,7.277,4.619,2.647,1.343,0.554,0.338,0.202,0.078,0.01
PRI,2006,17.811,35.888,58.958,84.669,104.643,116.804,121.31,119.062,114.716,109.463,103.891,98.17,92.472,86.741,80.564,73.943,66.769,59.199,51.467,43.749,36.468,29.998,24.186,19.015,14.425,10.465,7.13,4.496,2.556,1.284,0.545,0.332,0.2,0.077,0.01
PRI,2007,17.248,34.872,57.251,82.08,101.27,112.862,117.284,115.401,111.483,106.6,101.214,95.454,89.619,83.698,77.358,70.602,63.525,56.261,49.033,41.963,35.323,29.265,23.762,18.794,14.265,10.138,6.809,4.223,2.337,1.118,0.508,0.317,0.201,0.079,0.011
PRI,2008,16.176,32.779,54.014,77.701,96.052,107.135,111.094,108.747,104.354,99.025,93.388,87.64,82.096,76.727,71.105,65.19,58.934,52.439,45.888,39.394,33.247,27.599,22.439,17.754,13.472,9.551,6.4,3.955,2.178,1.04,0.482,0.304,0.195,0.076,0.01
PRI,2009,15.703,32.086,53.188,76.844,95.241,106.413,110.392,107.969,103.405,97.822,91.898,85.858,80.096,74.602,68.947,63.082,56.978,50.721,44.455,38.273,32.43,27.021,22.051,17.507,13.313,9.408,6.299,3.89,2.137,1.01,0.478,0.293,0.185,0.072,0.01
PRI,2010,14.406,29.921,50.553,74.276,93.328,105.612,110.479,108.625,104.494,99.278,93.759,88.213,82.939,77.894,72.58,66.944,60.753,54.127,47.307,40.445,33.89,27.924,22.506,17.637,13.276,9.421,6.283,3.856,2.108,1.004,0.465,0.281,0.178,0.081,0.023
PRI,2011,14.06,29.439,49.698,72.801,91.145,102.739,107.307,105.574,101.825,97.178,92.268,87.299,82.447,77.654,72.467,66.862,60.655,53.988,47.103,40.168,33.558,27.626,22.276,17.503,13.264,9.601,6.526,4.104,2.326,1.164,0.511,0.284,0.156,0.058,0.008
PRI,2012,12.986,27.392,46.596,68.712,86.553,98.197,103.219,102.233,99.146,94.977,90.297,85.309,80.335,75.366,70.037,64.335,58.209,51.787,45.302,38.877,32.768,27.182,22.097,17.508,13.351,9.629,6.557,4.139,2.352,1.171,0.531,0.271,0.135,0.049,0.007
PRI,2013,11.444,24.351,41.925,62.522,79.599,91.341,97.055,97.19,95.106,91.685,87.445,82.603,77.691,72.759,67.499,61.884,56.009,49.979,44.067,38.339,32.848,27.56,22.638,18.093,13.829,9.741,6.537,4.055,2.244,1.066,0.551,0.257,0.12,0.043,0.006
PRI,2014,9.943,21.451,37.823,57.654,74.79,87.363,93.936,94.807,93.29,90.276,86.37,81.841,77.208,72.523,67.488,62.087,56.279,50.189,44.12,38.171,32.451,27.059,22.092,17.563,13.411,9.594,6.51,4.093,2.314,1.142,0.558,0.249,0.103,0.038,0.009
PRI,2015,7.766,17.091,31.452,49.817,66.728,80.303,88.089,90.128,89.368,86.657,82.751,78.036,73.295,68.644,63.799,58.716,53.334,47.75,42.284,36.994,31.842,26.769,22.003,17.572,13.421,9.433,6.327,3.921,2.169,1.033,0.568,0.21,0.069,0.039,0.028
PRI,2016,6.143,13.853,26.608,43.621,59.925,73.639,81.628,83.822,83.182,80.603,77.011,72.866,68.855,65.054,61.087,56.885,52.12,46.895,41.563,36.224,30.943,25.841,21.087,16.724,12.741,9.097,6.16,3.855,2.173,1.079,0.545,0.198,0.055,0.034,0.031
PRI,2017,4.424,10.258,20.988,36.11,51.316,64.785,72.699,74.878,74.254,71.757,68.489,64.983,61.788,58.94,55.982,52.836,48.875,44.209,39.175,33.926,28.665,23.761,19.251,15.185,11.613,8.601,5.993,3.876,2.294,1.226,0.513,0.191,0.045,0.022,0.022
PRI,2018,3.203,7.678,16.521,29.415,42.838,55.216,62.955,65.8,66.071,64.527,62.122,59.344,56.777,54.47,52.004,49.287,45.81,41.67,37.255,32.678,28.001,23.42,19.129,15.194,11.633,8.44,5.801,3.695,2.138,1.105,0.512,0.177,0.03,0.007,0.007
PRI,2019,2.842,6.949,15.212,27.347,40.047,51.816,59.189,61.912,62.185,60.735,58.517,56.01,53.769,51.833,49.751,47.419,44.312,40.515,36.407,32.098,27.641,23.224,19.062,15.224,11.728,8.57,5.941,3.824,2.241,1.171,0.506,0.172,0.023,0,0
PRI,2020,1.948,5.133,12.341,23.448,35.642,47.544,55.65,59.57,60.889,60.156,58.171,55.394,52.675,50.149,47.519,44.688,41.445,37.851,34.291,30.789,27.133,23.159,19.286,15.58,12.007,8.416,5.681,3.557,1.985,0.936,0.496,0.153,0.021,0,0
PRI,2021,1.431,4.196,11.022,21.871,34.13,46.449,55.244,60.041,62.122,61.946,60.218,57.384,54.448,51.593,48.599,45.378,41.883,38.173,34.677,31.378,27.922,23.958,20.034,16.22,12.451,8.483,5.605,3.422,1.831,0.79,0.514,0.135,0.018,0,0
PRI,2022,1.199,3.758,10.226,20.585,32.4,44.396,53.166,58.24,60.765,61.144,59.981,57.676,55.149,52.565,49.722,46.54,42.99,39.148,35.495,32.028,28.396,24.277,20.23,16.331,12.506,8.523,5.623,3.426,1.828,0.787,0.5,0.131,0.018,0,0
PRI,2023,1.177,3.744,10.236,20.632,32.473,44.478,53.249,58.318,60.84,61.218,60.054,57.749,55.221,52.636,49.789,46.601,43.045,39.197,35.537,32.063,28.425,24.3,20.249,16.345,12.517,8.531,5.629,3.43,1.829,0.784,0.488,0.126,0.017,0,0
PRK,1950,15.217,37.133,71.568,116.61,161.798,203.21,234.564,254.961,267.159,272.115,271.18,265.461,257.354,247.515,236.33,224.541,212.785,201.467,189.418,176.667,163.513,152.121,140.618,128.827,116.775,106.503,90.363,71.347,52.346,34.413,12.189,4.914,1.006,0.17,0.023
PRK,1951,7.797,18.059,35.669,60.085,86.415,112.508,134.507,151.501,163.937,171.648,173.559,169.533,161.104,149.02,135.137,120.177,106.08,93.242,82.129,72.721,64.449,57.139,50.37,44.036,38.067,32.528,26.892,21.364,16.382,12.093,8.763,6.26,4.565,3.502,2.405
PRK,1952,7.078,16.512,33.194,56.741,82.751,109.174,132.099,150.52,164.489,173.692,176.799,173.58,165.508,153.352,139.125,123.607,108.86,95.33,83.607,73.695,64.988,57.322,50.289,43.784,37.73,32.187,26.587,21.128,16.236,12.045,8.816,6.353,4.684,3.631,2.515
PRK,1953,7.181,17.411,35.86,62.181,91.653,122.012,148.614,170.274,186.929,198.232,202.819,200.522,192.835,180.551,165.745,149.34,133.382,118.436,105.016,93.19,82.493,73.302,64.885,57.117,49.904,43.683,36.422,28.847,21.712,15.309,9.528,6.008,3.738,2.535,1.639
