iso3,year,q5,srb
AZE,1963,159.1764,106.4
AZE,1964,154.5242,106.4
AZE,1965,150.1442,106.3
AZE,1966,145.9167,106.3
AZE,1967,141.9906,106.3
AZE,1968,138.2619,106.3
AZE,1969,134.7259,106.4
AZE,1970,131.2554,106.4
AZE,1971,127.9713,106.4
AZE,1972,124.8411,106.4
AZE,1973,121.9625,106.4
AZE,1974,119.4215,106.4
AZE,1975,117.2915,106.4
AZE,1976,115.566,106.4
AZE,1977,114.36,106.4
AZE,1978,113.4055,106.4
AZE,1979,112.7876,106.4
AZE,1980,111.9885,106.4
AZE,1981,110.7896,106.4
AZE,1982,109.5208,106.4
AZE,1983,107.64,106.4
AZE,1984,106.1734,106.4
AZE,1985,103.8211,106.5
AZE,1986,101.8147,106.4
AZE,1987,100.0288,106.4
AZE,1988,98.6195,106.5
AZE,1989,97.6997,106.6
AZE,1990,97.03,106.7
AZE,1991,96.5098,106.9
AZE,1992,96.2541,107.4
AZE,1993,94.6864,108
AZE,1994,94.0374,109
AZE,1995,93.0482,110.1
AZE,1996,90.5315,111.1
AZE,1997,87.5276,112.2
AZE,1998,83.521,113.3
AZE,1999,79.1494,114.4
AZE,2000,74.3985,115.3
AZE,2001,69.7605,116
AZE,2002,65.1931,116.5
AZE,2003,60.7772,116.7
AZE,2004,56.678,116.8
AZE,2005,52.8383,116.8
AZE,2006,49.4757,116.8
AZE,2007,46.2691,116.8
AZE,2008,43.3239,116.8
AZE,2009,40.5474,116.7
AZE,2010,37.8567,116.5
AZE,2011,35.4668,116.2
AZE,2012,33.1173,115.9
AZE,2013,30.9379,115.5
AZE,2014,28.8632,115.1
AZE,2015,26.8439,114.6
AZE,2016,25.2565,114.3
AZE,2017,23.6787,114
AZE,2018,22.3683,113.8
AZE,2019,21.0981,113.4
AZE,2020,20.0071,113
AZE,2021,19.0168,112.6
AZE,2022,18.1682,112.2
AZE,2023,17.4898,111.8
BDI,1950,276.1295,102.5
BDI,1951,273.1188,102.5
BDI,1952,270.3369,102.5
BDI,1953,267.4953,102.5
BDI,1954,264.8267,102.5
BDI,1955,262.3073,102.5
BDI,1956,259.5636,102.5
BDI,1957,256.8522,102.5
BDI,1958,254.1868,102.5
BDI,1959,251.7129,102.5
BDI,1960,249.4195,102.5
BDI,1961,247.8132,102.5
BDI,1962,246.3309,102.5
BDI,1963,245.4899,102.5
BDI,1964,245.084,102.5
BDI,1965,252.618,102.5
BDI,1966,245.8548,102.5
BDI,1967,246.9505,102.5
BDI,1968,247.5711,102.4
BDI,1969,248.885,102.4
BDI,1970,249.1044,102.4
BDI,1971,249.6288,102.4
BDI,1972,302.0326,102.4
BDI,1973,262.3038,102.4
BDI,1974,248.0392,102.4
BDI,1975,246.2266,102.4
BDI,1976,243.1802,102.4
BDI,1977,239.3466,102.4
BDI,1978,234.064,102.5
BDI,1979,227.2107,102.4
BDI,1980,219.5066,102.5
BDI,1981,211.38,102.5
BDI,1982,203.256,102.4
BDI,1983,195.6777,102.4
BDI,1984,188.7007,102.4
BDI,1985,182.9414,102.5
BDI,1986,178.4168,102.5
BDI,1987,174.734,102.5
BDI,1988,183.8735,102.5
BDI,1989,171.9115,102.4
BDI,1990,171.3807,102.4
BDI,1991,171.2411,102.4
BDI,1992,171.137,102.4
BDI,1993,189.4505,102.3
BDI,1994,170.2251,102.3
BDI,1995,170.2767,102.3
BDI,1996,169.5699,102.3
BDI,1997,165.0274,102.2
BDI,1998,160.6658,102.3
BDI,1999,156.7114,102.3
BDI,2000,153.6409,102.3
BDI,2001,147.9202,102.3
BDI,2002,141.7524,102.2
BDI,2003,135.8606,102.2
BDI,2004,128.7888,102.1
BDI,2005,122.6427,102.1
BDI,2006,115.8611,102.1
BDI,2007,109.1294,102.2
BDI,2008,102.8651,102.1
BDI,2009,96.6276,102.2
BDI,2010,90.9976,102.2
BDI,2011,85.5656,102.2
BDI,2012,80.5621,102.2
BDI,2013,75.9946,102.2
BDI,2014,72.0233,102.3
BDI,2015,68.6529,102.3
BDI,2016,65.2017,102.4
BDI,2017,62.0602,102.4
BDI,2018,59.3542,102.4
BDI,2019,56.96,102.4
BDI,2020,54.6843,102.4
BDI,2021,52.6805,102.5
BDI,2022,50.6545,102.5
BDI,2023,48.7591,102.5
BEL,1950,59.8641,105.8
BEL,1951,56.7196,105.8
BEL,1952,51.6419,106.1
BEL,1953,47.3011,106
BEL,1954,47.2013,105.7
BEL,1955,46.4926,105.5
BEL,1956,44.355,105.6
BEL,1957,41.0474,106.1
BEL,1958,35.855,106.1
BEL,1959,35.3403,105.9
BEL,1960,34.7423,105.9
BEL,1961,32.1069,105.9
BEL,1962,31.0069,105.9
BEL,1963,31.2774,105.8
BEL,1964,28.825,105.8
BEL,1965,26.8952,105.8
BEL,1966,27.906,105.7
BEL,1967,25.8897,105.9
BEL,1968,25.0349,105.9
BEL,1969,25.0019,105.9
BEL,1970,24.585,105.9
BEL,1971,23.7168,105.8
BEL,1972,22.0045,105.8
BEL,1973,20.0951,105.8
BEL,1974,19.959,105.8
BEL,1975,18.6549,105.8
BEL,1976,18.2374,105.7
BEL,1977,16.1664,105.6
BEL,1978,15.6738,105.8
BEL,1979,14.9159,106.2
BEL,1980,14.6908,105.8
BEL,1981,13.7409,105.9
BEL,1982,13.0725,105.8
BEL,1983,12.5361,105.8
BEL,1984,11.9812,105.7
BEL,1985,11.4327,105.9
BEL,1986,11.2366,106.3
BEL,1987,11.201,106
BEL,1988,10.7142,105.5
BEL,1989,9.9992,105.2
BEL,1990,9.704,105.1
BEL,1991,9.6894,105.1
BEL,1992,9.4652,105
BEL,1993,9.1809,105.1
BEL,1994,8.7096,105.5
BEL,1995,7.4266,105.1
BEL,1996,6.4276,104.6
BEL,1997,6.5957,104.7
BEL,1998,6.3562,104.8
BEL,1999,5.9696,104.5
BEL,2000,6.0474,104.9
BEL,2001,5.7555,104.8
BEL,2002,5.4569,105.1
BEL,2003,5.1936,105
BEL,2004,4.7008,105.3
BEL,2005,4.7761,105.3
BEL,2006,4.9915,104.7
BEL,2007,4.9645,104.8
BEL,2008,4.5562,105.3
BEL,2009,4.4037,105
BEL,2010,4.4434,104.8
BEL,2011,4.1967,104.8
BEL,2012,4.5707,104.6
BEL,2013,4.283,105
BEL,2014,4.0419,105.2
BEL,2015,3.9061,104.9
BEL,2016,3.7653,104.9
BEL,2017,4.2176,104.6
BEL,2018,4.3552,104.5
BEL,2019,4.1365,104.6
BEL,2020,3.6418,104.7
BEL,2021,3.7098,104.7
BEL,2022,4.2944,104.8
BEL,2023,3.8793,104.9
BEN,1950,351.5437,104.3
BEN,1951,347.5185,104.2
BEN,1952,343.5371,104.2
BEN,1953,339.5462,104.3
BEN,1954,335.3687,104.3
BEN,1955,331.3274,104.2
BEN,1956,327.0887,104.2
BEN,1957,322.788,104.2
BEN,1958,318.306,104.2
BEN,1959,313.7518,104.2
BEN,1960,309.0415,104.2
BEN,1961,303.8504,104.2
BEN,1962,298.8796,104.2
BEN,1963,293.9551,104.2
BEN,1964,288.934,104.1
BEN,1965,283.8558,104.2
BEN,1966,279.5295,104.2
BEN,1967,274.4316,104.2
BEN,1968,269.5276,104.2
BEN,1969,264.9319,104.2
BEN,1970,260.2158,104.2
BEN,1971,255.6833,104.3
BEN,1972,250.5357,104.3
BEN,1973,245.4973,104.3
BEN,1974,240.7815,104.3
BEN,1975,235.7658,104.3
BEN,1976,230.9222,104.4
BEN,1977,225.8893,104.4
BEN,1978,221.4871,104.5
BEN,1979,216.7731,104.5
BEN,1980,212.3425,104.6
BEN,1981,208.0544,104.6
BEN,1982,203.877,104.6
BEN,1983,199.8183,104.6
BEN,1984,195.5463,104.7
BEN,1985,191.9992,104.7
BEN,1986,187.809,104.7
BEN,1987,184.0655,104.7
BEN,1988,179.8749,104.8
BEN,1989,176.3711,104.9
BEN,1990,172.2298,104.9
BEN,1991,168.7408,105
BEN,1992,164.5278,105
BEN,1993,160.6959,105
BEN,1994,157.0004,105
BEN,1995,153.3601,105
BEN,1996,150.0533,104.9
BEN,1997,146.3447,104.9
BEN,1998,143.0074,104.9
BEN,1999,139.7961,104.9
BEN,2000,136.5895,104.8
BEN,2001,133.5245,104.7
BEN,2002,130.3781,104.6
BEN,2003,127.2356,104.6
BEN,2004,124.2854,104.6
BEN,2005,121.4135,104.6
BEN,2006,118.7927,104.4
BEN,2007,116.1441,104.3
BEN,2008,113.6052,104.2
BEN,2009,111.1456,104.1
BEN,2010,108.5906,104.1
BEN,2011,106.1854,104.1
BEN,2012,103.8932,104.1
BEN,2013,101.6517,104.1
BEN,2014,99.3927,104
BEN,2015,97.1421,104
BEN,2016,94.857,104
BEN,2017,92.6809,104
BEN,2018,90.3606,104
BEN,2019,87.9959,104
BEN,2020,85.6202,104.1
BEN,2021,83.2672,104.1
BEN,2022,80.9845,104.1
BEN,2023,78.6171,104.1
BFA,1950,388.4725,104.1
BFA,1951,383.8958,104.1
BFA,1952,380.4291,104.1
BFA,1953,376.3406,104.1
BFA,1954,372.3166,104.1
BFA,1955,368.2689,104.1
BFA,1956,364.0843,104.1
BFA,1957,359.5394,104.1
BFA,1958,355.3836,104.1
BFA,1959,351.3054,104.1
BFA,1960,347.0433,104.1
BFA,1961,343.6174,104.1
BFA,1962,339.5535,104.1
BFA,1963,336.1374,104.1
BFA,1964,333.172,104.1
BFA,1965,329.9873,104.1
BFA,1966,327.0898,104.2
BFA,1967,324.243,104.2
BFA,1968,321.4884,104.2
BFA,1969,318.966,104.1
BFA,1970,314.7557,104.2
BFA,1971,311.2653,104.2
BFA,1972,306.0591,104.2
BFA,1973,299.9304,104.2
BFA,1974,292.0915,104.2
BFA,1975,283.8006,104.2
BFA,1976,274.7911,104.2
BFA,1977,265.6172,104.2
BFA,1978,256.8262,104.2
BFA,1979,248.9725,104.2
BFA,1980,241.3551,104.2
BFA,1981,235.9726,104.2
BFA,1982,229.2965,104.2
BFA,1983,224.2584,104.2
BFA,1984,219.3591,104.2
BFA,1985,214.8946,104.3
BFA,1986,210.6554,104.3
BFA,1987,207.1887,104.4
BFA,1988,204.3564,104.3
BFA,1989,202.2051,104.4
BFA,1990,200.6302,104.4
BFA,1991,199.4836,104.3
BFA,1992,198.2262,104.2
BFA,1993,197.022,104.2
BFA,1994,195.6074,104.1
BFA,1995,193.784,104.1
BFA,1996,191.5116,104.2
BFA,1997,190.2393,104.2
BFA,1998,185.5077,104.3
BFA,1999,181.9796,104.4
BFA,2000,178.0871,104.5
BFA,2001,173.7948,104.5
BFA,2002,169.7945,104.5
BFA,2003,164.4249,104.4
BFA,2004,158.2958,104.3
BFA,2005,151.958,104.3
BFA,2006,146.1897,104.2
BFA,2007,140.2441,104.2
BFA,2008,133.4341,104.3
BFA,2009,127.8035,104.3
BFA,2010,122.621,104.3
BFA,2011,117.2757,104.3
BFA,2012,112.8649,104.3
BFA,2013,108.6614,104.3
BFA,2014,104.7171,104.3
BFA,2015,100.9238,104.3
BFA,2016,97.4019,104.3
BFA,2017,93.9605,104.3
BFA,2018,90.682,104.2
BFA,2019,87.9187,104.2
BFA,2020,84.837,104.2
BFA,2021,81.8335,104.2
BFA,2022,79.386,104.1
BFA,2023,77.1437,104.2
BGD,1950,348.1129,104.8
BGD,1951,338.6338,104.8
BGD,1952,329.3734,104.8
BGD,1953,320.8444,104.8
BGD,1954,310.9332,104.7
BGD,1955,302.4229,104.7
BGD,1956,294.9491,104.7
BGD,1957,285.7012,104.7
BGD,1958,278.9881,104.7
BGD,1959,271.9737,104.7
BGD,1960,268.6332,104.7
BGD,1961,259.8579,104.7
BGD,1962,252.4585,104.7
BGD,1963,250.7755,104.8
BGD,1964,243.2278,104.8
BGD,1965,246.169,104.8
BGD,1966,236.2868,104.8
BGD,1967,233.6073,104.9
BGD,1968,231.7856,104.9
BGD,1969,230.5032,104.9
BGD,1970,265.9483,104.9
BGD,1971,342.9653,104.9
BGD,1972,227.0335,105
BGD,1973,226.0315,105
BGD,1974,229.8206,105
BGD,1975,222.0374,105
BGD,1976,219.6119,105
BGD,1977,216.6756,105.1
BGD,1978,213.1573,105.2
BGD,1979,208.9801,105.2
BGD,1980,204.5902,105.2
BGD,1981,199.5971,104.8
BGD,1982,194.3209,104.5
BGD,1983,188.6537,104.6
BGD,1984,182.9791,104.5
BGD,1985,178.3307,104.6
BGD,1986,170.7275,105
BGD,1987,164.7595,105.3
BGD,1988,158.5513,105.3
BGD,1989,151.7611,105.1
BGD,1990,145.3104,105
BGD,1991,151.6616,104.9
BGD,1992,132.3914,104.6
BGD,1993,126.1202,104.5
BGD,1994,119.8511,104.2
BGD,1995,113.8924,103.9
BGD,1996,107.8203,103.6
BGD,1997,102.0173,103.7
BGD,1998,96.5368,103.9
BGD,1999,91.0366,104
BGD,2000,85.9339,104
BGD,2001,81.1237,104.1
BGD,2002,76.5818,104.1
BGD,2003,72.3586,103.9
BGD,2004,68.4847,103.8
BGD,2005,64.6917,103.7
BGD,2006,61.2583,103.8
BGD,2007,58.5679,103.8
BGD,2008,55.0362,103.7
BGD,2009,52.2215,103.6
BGD,2010,49.5492,103.6
BGD,2011,47.0424,103.7
BGD,2012,44.7451,104.2
BGD,2013,42.5842,104.5
BGD,2014,40.5495,104.8
BGD,2015,38.6708,104.9
BGD,2016,36.9123,105
BGD,2017,35.2671,105.1
BGD,2018,33.7174,105.1
BGD,2019,32.3239,105.1
BGD,2020,31.3102,105
BGD,2021,30.041,105
BGD,2022,28.8521,105
BGD,2023,27.568,104.9
BGR,1950,122.6242,106.7
BGR,1951,129.0116,106.4
BGR,1952,130.4363,106.5
BGR,1953,100.3395,106.6
BGR,1954,105.2242,106.4
BGR,1955,105.9566,106
BGR,1956,91.1434,106
BGR,1957,83.9451,105.7
BGR,1958,66.2475,105.8
BGR,1959,68.7833,106.1
BGR,1960,56.0911,106.3
BGR,1961,46.1055,106.5
BGR,1962,44.0118,105.8
BGR,1963,42.9026,106.1
BGR,1964,39.4361,106.2
BGR,1965,35.064,106.3
BGR,1966,36.7099,106.4
BGR,1967,39.2743,106.1
BGR,1968,35.4121,105.8
BGR,1969,34.5357,105.9
BGR,1970,31.5322,106.8
BGR,1971,28.9942,106.5
BGR,1972,30.0532,106.4
BGR,1973,31.1612,105.7
BGR,1974,29.5238,105.8
BGR,1975,26.5449,105.9
BGR,1976,27.0016,106.1
BGR,1977,27.9227,105.8
BGR,1978,26.106,105.8
BGR,1979,24.2594,106.4
BGR,1980,24.0076,106.4
BGR,1981,22.8575,106.4
BGR,1982,22.5139,106.1
BGR,1983,20.7635,105.6
BGR,1984,20.3157,105.9
BGR,1985,18.7855,105.2
BGR,1986,17.6058,104.9
BGR,1987,18.3801,105.2
BGR,1988,17.7312,105.8
BGR,1989,17.8128,105.6
BGR,1990,18.0121,105.8
BGR,1991,20.2531,106.3
BGR,1992,19.692,106.2
BGR,1993,18.6322,105.9
BGR,1994,19.805,105.1
BGR,1995,17.7225,105.3
BGR,1996,19.4415,106.2
BGR,1997,21.3444,106.8
BGR,1998,18.8813,106.2
BGR,1999,18.697,105.7
BGR,2000,16.3488,105.7
BGR,2001,16.8155,106.2
BGR,2002,16.0696,106.8
BGR,2003,14.7325,106.4
BGR,2004,14.7645,106.2
BGR,2005,12.7389,105.9
BGR,2006,12.0442,106.1
BGR,2007,11.3477,106
BGR,2008,10.6876,105.8
BGR,2009,11.0728,105.2
BGR,2010,10.9494,105.7
BGR,2011,9.9457,106.1
BGR,2012,9.5071,106.1
BGR,2013,9.108,105.5
BGR,2014,8.9874,105.8
BGR,2015,7.7066,106.2
BGR,2016,7.4992,105.8
BGR,2017,7.6624,105.7
BGR,2018,7.0611,106.3
BGR,2019,6.675,106
BGR,2020,5.9658,106
BGR,2021,6.6906,106
BGR,2022,6.6815,106
BGR,2023,5.6525,106
BHR,1950,341.1586,103.5
BHR,1951,332.1425,103.5
BHR,1952,323.6448,103.5
BHR,1953,313.7819,103.5
BHR,1954,302.1173,103.5
BHR,1955,288.2372,103.5
BHR,1956,271.7213,103.4
BHR,1957,253.4808,103.4
BHR,1958,234.6712,103.4
BHR,1959,215.9919,103.3
BHR,1960,198.0092,103.3
BHR,1961,181.3116,103.3
BHR,1962,165.5562,103.2
BHR,1963,151.0586,103.2
BHR,1964,137.6372,103.1
BHR,1965,125.2296,103
BHR,1966,113.7781,103
BHR,1967,103.2423,102.9
BHR,1968,93.4997,102.7
BHR,1969,84.6756,102.6
BHR,1970,76.7085,102.4
BHR,1971,69.5394,102.3
BHR,1972,63.2838,101.9
BHR,1973,57.4652,101.7
BHR,1974,52.465,101.6
BHR,1975,48.0699,101.5
BHR,1976,44.2127,101.6
BHR,1977,40.8347,101.7
BHR,1978,37.8154,101.8
BHR,1979,35.1939,102.1
BHR,1980,32.9435,102.6
BHR,1981,30.9768,103.1
BHR,1982,29.2774,103.5
BHR,1983,27.8133,103.6
BHR,1984,26.5701,103.7
BHR,1985,25.543,103.8
BHR,1986,24.7267,103.8
BHR,1987,24.1024,103.9
BHR,1988,23.6146,104.1
BHR,1989,23.188,104.2
BHR,1990,22.7292,104
BHR,1991,22.1466,103.9
BHR,1992,21.3719,103.7
BHR,1993,20.3787,103.7
BHR,1994,19.1989,103.7
BHR,1995,17.9125,103.9
BHR,1996,16.619,104
BHR,1997,15.4097,104
BHR,1998,14.3467,103.9
BHR,1999,13.4573,103.9
BHR,2000,12.7377,103.9
BHR,2001,12.1615,103.8
BHR,2002,11.6931,103.7
BHR,2003,11.2937,103.4
BHR,2004,10.9276,103.3
BHR,2005,10.571,103.5
BHR,2006,10.2067,103.6
BHR,2007,9.8343,103.6
BHR,2008,9.4623,103.7
BHR,2009,9.1038,103.8
BHR,2010,8.7713,103.8
BHR,2011,8.4746,103.9
BHR,2012,8.2146,104
BHR,2013,7.9875,104.1
BHR,2014,7.7899,104.1
BHR,2015,7.6139,104
BHR,2016,7.4516,104.1
BHR,2017,7.295,104
BHR,2018,7.1383,104.1
BHR,2019,6.9802,104
BHR,2020,9.144,104
BHR,2021,6.6558,103.9
BHR,2022,6.493,103.9
BHR,2023,6.3339,103.8
BHS,1950,89.5486,103.1
BHS,1951,87.2001,103.2
BHS,1952,84.9079,103.3
BHS,1953,82.6511,103.3
BHS,1954,80.4234,103.3
BHS,1955,78.2192,103.3
BHS,1956,76.0287,103.1
BHS,1957,73.8501,103
BHS,1958,71.6746,102.9
BHS,1959,69.487,102.8
BHS,1960,67.2755,102.8
BHS,1961,65.0387,102.8
BHS,1962,62.7687,102.8
BHS,1963,60.4679,102.7
BHS,1964,58.1199,102.7
BHS,1965,55.7258,102.7
BHS,1966,53.6619,102.6
BHS,1967,50.9137,102.5
BHS,1968,48.5848,102.4
BHS,1969,46.401,102.2
BHS,1970,44.4292,102.1
BHS,1971,42.7058,102
BHS,1972,41.2216,102.1
BHS,1973,39.9612,102.1
BHS,1974,38.8837,102.2
BHS,1975,37.9214,102.2
BHS,1976,36.9969,102.3
BHS,1977,36.0731,102.4
BHS,1978,35.1172,102.5
BHS,1979,34.1127,102.6
BHS,1980,33.0743,102.7
BHS,1981,32.0151,102.7
BHS,1982,30.9753,102.7
BHS,1983,29.9761,102.7
BHS,1984,29.0228,102.7
BHS,1985,28.0985,102.6
BHS,1986,27.2139,102.6
BHS,1987,26.3162,102.6
BHS,1988,25.3878,102.7
BHS,1989,24.4228,102.7
BHS,1990,23.4315,102.7
BHS,1991,22.3968,102.7
BHS,1992,21.5627,102.7
BHS,1993,20.411,102.6
BHS,1994,19.4844,102.6
BHS,1995,18.635,102.5
BHS,1996,17.8919,102.3
BHS,1997,17.2839,102
BHS,1998,16.8324,101.9
BHS,1999,16.5827,101.7
BHS,2000,16.4078,101.8
BHS,2001,16.391,101.9
BHS,2002,16.4509,101.9
BHS,2003,16.5349,102
BHS,2004,17.0283,102
BHS,2005,16.622,102.1
BHS,2006,16.4942,102.1
BHS,2007,16.3492,102.2
BHS,2008,16.0621,102.1
BHS,2009,15.7582,102.2
BHS,2010,15.4286,102.4
BHS,2011,15.0988,102.5
BHS,2012,14.8181,102.6
BHS,2013,14.4989,102.7
BHS,2014,14.2472,102.9
BHS,2015,15.0805,102.8
BHS,2016,13.8435,102.8
BHS,2017,13.6804,102.8
BHS,2018,13.53,102.8
BHS,2019,24.328,102.8
BHS,2020,13.2349,102.8
BHS,2021,13.0797,102.8
BHS,2022,12.8695,102.8
BHS,2023,12.6931,102.8
BIH,1950,232.1821,106.5
BIH,1951,219.6009,106.5
BIH,1952,207.6616,106.5
BIH,1953,196.0036,106.4
BIH,1954,185.2878,106.4
BIH,1955,175.0161,106.4
BIH,1956,165.3443,106.3
BIH,1957,156.1117,106.3
BIH,1958,147.4272,106.2
BIH,1959,139.2147,106.1
BIH,1960,131.4031,106.1
BIH,1961,123.8699,105.9
BIH,1962,116.8006,106.1
BIH,1963,109.9546,106.2
BIH,1964,103.3092,106.4
BIH,1965,96.8855,106.6
BIH,1966,90.6933,107.2
BIH,1967,84.7345,107.6
BIH,1968,79.1079,107.6
BIH,1969,73.8177,107.7
BIH,1970,68.749,107.2
BIH,1971,64.0085,107
BIH,1972,59.629,107.1
BIH,1973,55.5104,107
BIH,1974,51.671,106.8
BIH,1975,48.1168,106.8
BIH,1976,44.8313,106.8
BIH,1977,41.8031,106.9
BIH,1978,39.0134,107
BIH,1979,36.4375,106.9
BIH,1980,34.057,106.8
BIH,1981,31.8499,107
BIH,1982,29.8152,107
BIH,1983,27.903,106.8
BIH,1984,26.129,106.7
BIH,1985,24.4896,106.7
BIH,1986,22.9802,106.9
BIH,1987,21.585,106.9
BIH,1988,20.2939,106.9
BIH,1989,19.0924,106.5
BIH,1990,17.974,106.4
BIH,1991,16.9221,106.3
BIH,1992,60.8063,106.5
BIH,1993,61.8237,106.7
BIH,1994,14.1035,106.8
BIH,1995,19.8958,107
BIH,1996,12.4647,107.2
BIH,1997,11.7148,107.4
BIH,1998,11.0095,107.1
BIH,1999,10.3531,106.5
BIH,2000,9.7624,106.5
BIH,2001,9.2113,106.5
BIH,2002,8.7308,106.6
BIH,2003,8.3128,106.8
BIH,2004,7.9545,106.7
BIH,2005,7.664,106.6
BIH,2006,7.4007,106.7
BIH,2007,7.1918,106.8
BIH,2008,7.0178,106.9
BIH,2009,6.8726,107
BIH,2010,6.7654,106.9
BIH,2011,6.6486,106.9
BIH,2012,6.565,106.8
BIH,2013,6.4977,106.9
BIH,2014,6.5783,106.8
BIH,2015,6.4001,106.8
BIH,2016,6.3615,106.9
BIH,2017,6.3225,106.9
BIH,2018,6.2799,106.9
BIH,2019,6.2327,106.8
BIH,2020,6.4349,106.8
BIH,2021,4.8389,106.8
BIH,2022,6.0374,106.8
BIH,2023,5.9533,106.7
BLR,1950,130.4223,106.1
BLR,1951,120.6553,106.2
BLR,1952,111.5183,106.2
BLR,1953,102.5503,106.2
BLR,1954,93.6661,106.2
BLR,1955,84.898,106.3
BLR,1956,76.2912,106.3
BLR,1957,68.0665,106.4
BLR,1958,60.4527,106.5
BLR,1959,53.6223,106.6
BLR,1960,47.6863,106.2
BLR,1961,42.6431,105.9
BLR,1962,38.4495,106
BLR,1963,35.0093,106.4
BLR,1964,32.1932,106
BLR,1965,29.9029,105.8
BLR,1966,28.0487,105.5
BLR,1967,26.5562,105.6
BLR,1968,25.3607,105.7
BLR,1969,24.4138,106.1
BLR,1970,23.6633,105.7
BLR,1971,23.0851,105.5
BLR,1972,22.6471,105.8
BLR,1973,22.3118,105.7
BLR,1974,22.0427,105.6
BLR,1975,21.808,105.5
BLR,1976,21.5781,105.5
BLR,1977,21.3225,105.2
BLR,1978,21.021,105.1
BLR,1979,20.6647,105.4
BLR,1980,20.2494,105.2
BLR,1981,19.7746,105.1
BLR,1982,19.2535,105
BLR,1983,18.7106,105.3
BLR,1984,18.1531,105.5
BLR,1985,17.6109,105.5
BLR,1986,17.1015,105.7
BLR,1987,16.6467,105.9
BLR,1988,16.2639,106.3
BLR,1989,15.9597,106.2
BLR,1990,15.7402,106.4
BLR,1991,15.59,106.6
BLR,1992,15.4857,106.2
BLR,1993,15.3932,106.4
BLR,1994,15.2731,106.5
BLR,1995,15.0878,106.7
BLR,1996,14.7806,106.5
BLR,1997,14.3615,106.4
BLR,1998,13.8122,106.7
BLR,1999,13.1632,106.5
BLR,2000,12.4292,106.4
BLR,2001,11.6567,106.5
BLR,2002,10.8693,106.2
BLR,2003,10.0878,106.1
BLR,2004,9.3299,105.9
BLR,2005,8.6067,105.9
BLR,2006,7.927,106.1
BLR,2007,7.2962,106.2
BLR,2008,6.7182,106.3
BLR,2009,6.1969,106.3
BLR,2010,5.7319,106.3
BLR,2011,5.3209,106.2
BLR,2012,4.9577,106.2
BLR,2013,4.6339,106.3
BLR,2014,4.3403,106.5
BLR,2015,4.0696,106.3
BLR,2016,3.8163,106.1
BLR,2017,3.5774,105.9
BLR,2018,3.3521,105.7
BLR,2019,3.1405,105.8
BLR,2020,2.9449,105.8
BLR,2021,2.7576,105.8
BLR,2022,2.5839,105.8
BLR,2023,2.4191,105.9
BLZ,1950,187.4564,105.1
BLZ,1951,182.6294,105.1
BLZ,1952,177.7744,105.1
BLZ,1953,173.1704,105.1
BLZ,1954,168.3928,105.2
BLZ,1955,165.4833,105.2
BLZ,1956,159.0243,105.2
BLZ,1957,154.4573,105.2
BLZ,1958,149.8555,105.2
BLZ,1959,145.3189,105.2
BLZ,1960,140.8525,105.2
BLZ,1961,162.7103,105.2
BLZ,1962,132.0527,105.2
BLZ,1963,127.5872,105.2
BLZ,1964,123.1948,105.2
BLZ,1965,118.8733,105.2
BLZ,1966,114.5706,105.2
BLZ,1967,110.2441,105.3
BLZ,1968,105.8953,105.3
BLZ,1969,101.6282,105.3
BLZ,1970,97.3783,105.4
BLZ,1971,93.2779,105.4
BLZ,1972,89.4308,105.5
BLZ,1973,85.7425,105.4
BLZ,1974,82.3162,105.4
BLZ,1975,79.0193,105.4
BLZ,1976,75.9336,105.4
BLZ,1977,72.978,105.4
BLZ,1978,70.5618,105.4
BLZ,1979,67.4678,105.4
BLZ,1980,64.8427,105.4
BLZ,1981,62.2282,105.4
BLZ,1982,59.6485,105.5
BLZ,1983,57.0524,105.4
BLZ,1984,54.3957,105.5
BLZ,1985,51.8658,105.5
BLZ,1986,49.3383,105.5
BLZ,1987,46.9139,105.5
BLZ,1988,44.5735,105.4
BLZ,1989,41.9136,105.3
BLZ,1990,39.3919,105.3
BLZ,1991,37.059,105.2
BLZ,1992,35.1995,105.2
BLZ,1993,33.3071,105.2
BLZ,1994,31.5732,105.2
BLZ,1995,30.1,105.1
BLZ,1996,28.7368,105.1
BLZ,1997,27.5409,105.1
BLZ,1998,26.906,105.1
BLZ,1999,25.4204,105.1
BLZ,2000,25.1144,105.1
BLZ,2001,25.0096,105.2
BLZ,2002,22.8344,105.2
BLZ,2003,22.1579,105.2
BLZ,2004,21.523,105.2
BLZ,2005,21.1126,105.2
BLZ,2006,20.4739,105.1
BLZ,2007,19.995,105.2
BLZ,2008,19.8788,105.2
BLZ,2009,19.0502,105.2
BLZ,2010,18.5855,105.2
BLZ,2011,18.1043,105.2
BLZ,2012,17.5545,105.2
BLZ,2013,16.9524,105.2
BLZ,2014,16.2868,105.2
BLZ,2015,15.5822,105.2
BLZ,2016,14.8817,105.2
BLZ,2017,14.201,105.2
BLZ,2018,13.4852,105.2
BLZ,2019,12.8173,105.2
BLZ,2020,12.8555,105.2
BLZ,2021,11.7306,105.1
BLZ,2022,11.0357,105.2
BLZ,2023,10.3695,105.2
BMU,1950,90.6163,104
BMU,1951,86.0333,104
BMU,1952,81.6699,104
BMU,1953,77.4902,104
BMU,1954,73.5316,104
BMU,1955,69.8088,104
BMU,1956,66.2165,104
BMU,1957,62.9352,104
BMU,1958,59.9073,104
