iso3,year,activity,status,value,source
MRT,2017,H,3,15.387,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,H,TOTAL,37.132,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,I,2,0.349,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,I,3,6.519,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,I,TOTAL,10.842,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,J,TOTAL,3.786,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,K,TOTAL,3.035,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,L,TOTAL,0.569,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,M,TOTAL,8.145,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,N,2,0.792,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,N,3,1.433,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,N,TOTAL,15.567,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,O,TOTAL,22.742,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,P,3,8.729,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,P,TOTAL,39.201,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,Q,3,0.46,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,Q,TOTAL,8.941,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,R,TOTAL,0.866,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,S,2,1.577,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,S,3,12.032,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,S,TOTAL,27.705,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,T,TOTAL,40.131,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,TOTAL,2,29.346,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,TOTAL,3,336.138,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,TOTAL,TOTAL,764.637,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,U,TOTAL,1.038,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2017,X,TOTAL,3,LFS - Enquête Nationale de Référence sur l'Emploi et le Secteur Informel
MRT,2019,A,2,19.839,HIES - Living Standards Measurement Survey
MRT,2019,A,3,168.749,HIES - Living Standards Measurement Survey
MRT,2019,A,TOTAL,322.538,HIES - Living Standards Measurement Survey
MRT,2019,B,2,0.343,HIES - Living Standards Measurement Survey
MRT,2019,B,3,4.405,HIES - Living Standards Measurement Survey
MRT,2019,B,TOTAL,10.979,HIES - Living Standards Measurement Survey
MRT,2019,C,2,5.269,HIES - Living Standards Measurement Survey
MRT,2019,C,3,38.448,HIES - Living Standards Measurement Survey
MRT,2019,C,TOTAL,62.111,HIES - Living Standards Measurement Survey
MRT,2019,D,3,1.447,HIES - Living Standards Measurement Survey
MRT,2019,D,TOTAL,4.312,HIES - Living Standards Measurement Survey
MRT,2019,E,3,1.393,HIES - Living Standards Measurement Survey
MRT,2019,E,TOTAL,3.656,HIES - Living Standards Measurement Survey
MRT,2019,F,2,3.551,HIES - Living Standards Measurement Survey
MRT,2019,F,3,36.217,HIES - Living Standards Measurement Survey
MRT,2019,F,TOTAL,53.22,HIES - Living Standards Measurement Survey
MRT,2019,G,2,24.903,HIES - Living Standards Measurement Survey
MRT,2019,G,3,143.8,HIES - Living Standards Measurement Survey
MRT,2019,G,TOTAL,213.383,HIES - Living Standards Measurement Survey
MRT,2019,H,2,0.99,HIES - Living Standards Measurement Survey
MRT,2019,H,3,20.926,HIES - Living Standards Measurement Survey
MRT,2019,H,TOTAL,38.258,HIES - Living Standards Measurement Survey
MRT,2019,I,2,0.544,HIES - Living Standards Measurement Survey
MRT,2019,I,3,4.39,HIES - Living Standards Measurement Survey
MRT,2019,I,TOTAL,8.616,HIES - Living Standards Measurement Survey
MRT,2019,J,3,0.706,HIES - Living Standards Measurement Survey
MRT,2019,J,TOTAL,3.796,HIES - Living Standards Measurement Survey
MRT,2019,K,TOTAL,5.069,HIES - Living Standards Measurement Survey
MRT,2019,L,2,0.298,HIES - Living Standards Measurement Survey
MRT,2019,L,3,1.1,HIES - Living Standards Measurement Survey
MRT,2019,L,TOTAL,1.979,HIES - Living Standards Measurement Survey
MRT,2019,M,2,0.375,HIES - Living Standards Measurement Survey
MRT,2019,M,3,5.782,HIES - Living Standards Measurement Survey
MRT,2019,M,TOTAL,10.943,HIES - Living Standards Measurement Survey
MRT,2019,N,3,0.941,HIES - Living Standards Measurement Survey
MRT,2019,N,TOTAL,5.895,HIES - Living Standards Measurement Survey
MRT,2019,O,TOTAL,30.952,HIES - Living Standards Measurement Survey
MRT,2019,P,2,0.961,HIES - Living Standards Measurement Survey
MRT,2019,P,3,8.879,HIES - Living Standards Measurement Survey
MRT,2019,P,TOTAL,37.503,HIES - Living Standards Measurement Survey
MRT,2019,Q,2,0.477,HIES - Living Standards Measurement Survey
MRT,2019,Q,3,1.44,HIES - Living Standards Measurement Survey
MRT,2019,Q,TOTAL,11.422,HIES - Living Standards Measurement Survey
MRT,2019,R,3,1.071,HIES - Living Standards Measurement Survey
MRT,2019,R,TOTAL,1.293,HIES - Living Standards Measurement Survey
MRT,2019,S,2,3.384,HIES - Living Standards Measurement Survey
MRT,2019,S,3,40.362,HIES - Living Standards Measurement Survey
MRT,2019,S,TOTAL,73.024,HIES - Living Standards Measurement Survey
MRT,2019,T,3,5.692,HIES - Living Standards Measurement Survey
MRT,2019,T,TOTAL,48.61,HIES - Living Standards Measurement Survey
MRT,2019,TOTAL,2,61.674,HIES - Living Standards Measurement Survey
MRT,2019,TOTAL,3,486.218,HIES - Living Standards Measurement Survey
MRT,2019,TOTAL,TOTAL,948.352,HIES - Living Standards Measurement Survey
MRT,2019,U,TOTAL,0.793,HIES - Living Standards Measurement Survey
MUS,2015,A,2,1.952,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,A,3,14.719,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,A,TOTAL,40.537,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,B,TOTAL,1.464,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,C,2,3.268,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,C,3,11.742,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,C,TOTAL,76.562,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,D,TOTAL,3.222,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,E,TOTAL,4.217,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,F,2,5.408,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,F,3,11.487,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,F,TOTAL,50.725,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,G,2,4.311,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,G,3,19.217,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,G,TOTAL,78.543,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,H,2,1.455,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,H,3,8.471,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,H,TOTAL,33.14,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,I,2,1.115,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,I,3,3.332,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,I,TOTAL,39.897,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,J,3,0.311,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,J,TOTAL,12.443,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,K,2,0.229,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,K,3,0.159,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,K,TOTAL,16.695,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,L,2,0.235,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,L,3,0.185,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,L,TOTAL,2.378,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,M,2,0.671,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,M,3,1.261,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,M,TOTAL,14.865,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,N,2,0.696,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,N,3,0.902,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,N,TOTAL,25.754,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,O,TOTAL,39.273,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,P,2,0.52,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,P,3,0.525,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,P,TOTAL,34.243,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,Q,2,0.41,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,Q,3,0.633,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,Q,TOTAL,20.558,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,R,3,0.659,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,R,TOTAL,7.13,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,S,2,0.62,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,S,3,3.553,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,S,TOTAL,8.894,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,T,3,0.538,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,T,TOTAL,26.436,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,TOTAL,2,21.237,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,TOTAL,3,77.99,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,TOTAL,TOTAL,538.411,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,U,TOTAL,0.331,LFS - Continuous Multi-Purpose Household Survey
MUS,2015,X,TOTAL,1.104,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,A,2,2.885,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,A,3,12.594,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,A,TOTAL,38.752,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,B,TOTAL,1.035,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,C,2,2.949,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,C,3,11.485,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,C,TOTAL,75.61,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,D,TOTAL,3.224,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,E,TOTAL,4.822,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,F,2,6.367,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,F,3,12.75,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,F,TOTAL,56.386,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,G,2,4.473,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,G,3,17.893,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,G,TOTAL,79.015,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,H,2,1.435,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,H,3,8.458,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,H,TOTAL,35.168,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,I,2,1.859,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,I,3,3.747,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,I,TOTAL,45.523,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,J,2,0.239,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,J,3,0.55,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,J,TOTAL,13.726,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,K,3,0.187,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,K,TOTAL,16.668,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,L,2,0.095,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,L,3,0.497,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,L,TOTAL,2.675,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,M,2,1.144,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,M,3,1.007,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,M,TOTAL,13.085,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,N,2,0.945,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,N,3,0.65,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,N,TOTAL,24.278,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,O,TOTAL,40.093,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,P,2,0.326,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,P,3,0.665,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,P,TOTAL,28.953,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,Q,3,0.561,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,Q,TOTAL,16.589,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,R,2,0.283,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,R,3,0.455,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,R,TOTAL,8.476,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,S,2,0.597,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,S,3,3.453,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,S,TOTAL,8.663,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,T,3,0.173,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,T,TOTAL,24.749,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,TOTAL,2,23.937,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,TOTAL,3,75.162,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,TOTAL,TOTAL,538.62,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,U,TOTAL,0.22,LFS - Continuous Multi-Purpose Household Survey
MUS,2016,X,TOTAL,0.911,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,A,2,1.642,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,A,3,13.797,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,A,TOTAL,37.83,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,B,TOTAL,0.928,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,C,2,2.62,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,C,3,10.305,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,C,TOTAL,70.834,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,D,TOTAL,3.309,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,E,TOTAL,3.012,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,F,2,6.955,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,F,3,13.289,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,F,TOTAL,56.217,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,G,2,4.677,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,G,3,19.812,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,G,TOTAL,81.847,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,H,2,2.288,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,H,3,7.946,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,H,TOTAL,37.681,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,I,2,1.609,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,I,3,3.475,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,I,TOTAL,45.479,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,J,2,0.52,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,J,3,0.275,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,J,TOTAL,12.286,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,K,TOTAL,17.093,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,L,TOTAL,2.126,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,M,2,0.81,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,M,3,1.313,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,M,TOTAL,16.45,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,N,2,0.757,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,N,3,0.79,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,N,TOTAL,25.122,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,O,TOTAL,41.928,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,P,2,0.229,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,P,3,0.836,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,P,TOTAL,30.366,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,Q,3,0.599,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,Q,TOTAL,20.002,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,R,3,0.728,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,R,TOTAL,7.619,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,S,2,0.836,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,S,3,3.815,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,S,TOTAL,9.574,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,T,TOTAL,24.212,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,TOTAL,2,23.444,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,TOTAL,3,77.349,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,TOTAL,TOTAL,545.134,LFS - Continuous Multi-Purpose Household Survey
MUS,2017,X,TOTAL,1.142,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,A,2,1.644,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,A,3,12.106,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,A,TOTAL,33.691,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,B,TOTAL,1.239,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,C,2,2.091,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,C,3,11.723,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,C,TOTAL,70.67,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,D,TOTAL,2.173,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,E,TOTAL,3.008,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,F,2,4.829,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,F,3,13.441,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,F,TOTAL,53.829,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,G,2,4.403,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,G,3,20.58,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,G,TOTAL,85.012,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,H,2,1.706,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,H,3,7.807,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,H,TOTAL,35.104,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,I,2,1.088,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,I,3,3.584,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,I,TOTAL,43.982,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,J,3,0.532,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,J,TOTAL,12.659,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,K,TOTAL,14.3,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,L,3,0.23,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,L,TOTAL,2.121,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,M,2,0.638,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,M,3,1.413,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,M,TOTAL,15.048,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,N,2,0.423,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,N,3,0.602,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,N,TOTAL,28.123,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,O,TOTAL,45.743,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,P,3,0.701,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,P,TOTAL,33.062,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,Q,2,0.344,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,Q,3,0.706,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,Q,TOTAL,22.319,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,R,2,0.321,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,R,3,0.535,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,R,TOTAL,7.391,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,S,2,0.662,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,S,3,3.894,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,S,TOTAL,8.971,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,T,3,0.162,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,T,TOTAL,24.365,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,TOTAL,2,18.753,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,TOTAL,3,78.29,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,TOTAL,TOTAL,543.986,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,U,TOTAL,0.31,LFS - Continuous Multi-Purpose Household Survey
MUS,2018,X,TOTAL,0.869,LFS - Continuous Multi-Purpose Household Survey
MUS,2019,A,2,1.469,LFS - Continuous Multi-Purpose Household Survey
MUS,2019,A,3,11.74,LFS - Continuous Multi-Purpose Household Survey
MUS,2019,A,TOTAL,30.747,LFS - Continuous Multi-Purpose Household Survey
MUS,2019,B,TOTAL,1.441,LFS - Continuous Multi-Purpose Household Survey
MUS,2019,C,2,2.548,LFS - Continuous Multi-Purpose Household Survey
MUS,2019,C,3,12.445,LFS - Continuous Multi-Purpose Household Survey
MUS,2019,C,TOTAL,70.199,LFS - Continuous Multi-Purpose Household Survey
MUS,2019,D,TOTAL,1.908,LFS - Continuous Multi-Purpose Household Survey
MUS,2019,E,3,0.135,LFS - Continuous Multi-Purpose Household Survey
MUS,2019,E,TOTAL,2.939,LFS - Continuous Multi-Purpose Household Survey
MUS,2019,F,2,4.703,LFS - Continuous Multi-Purpose Household Survey
MUS,2019,F,3,15.099,LFS - Continuous Multi-Purpose Household Survey
MUS,2019,F,TOTAL,55.315,LFS - Continuous Multi-Purpose Household Survey
MUS,2019,G,2,3.492,LFS - Continuous Multi-Purpose Household Survey
MUS,2019,G,3,21.471,LFS - Continuous Multi-Purpose Household Survey
MUS,2019,G,TOTAL,86.72,LFS - Continuous Multi-Purpose Household Survey
