iso3,year,activity,occupation,value,source
IND,2022,E,1,56.5,LFS - Periodic Labour Force Survey
IND,2022,E,2,50.93,LFS - Periodic Labour Force Survey
IND,2022,E,3,55.37,LFS - Periodic Labour Force Survey
IND,2022,E,4,56.01,LFS - Periodic Labour Force Survey
IND,2022,E,5,59.28,LFS - Periodic Labour Force Survey
IND,2022,E,7,56.98,LFS - Periodic Labour Force Survey
IND,2022,E,8,54.63,LFS - Periodic Labour Force Survey
IND,2022,E,9,53.94,LFS - Periodic Labour Force Survey
IND,2022,E,TOTAL,55.07,LFS - Periodic Labour Force Survey
IND,2022,F,1,56.08,LFS - Periodic Labour Force Survey
IND,2022,F,2,57.4,LFS - Periodic Labour Force Survey
IND,2022,F,3,57.38,LFS - Periodic Labour Force Survey
IND,2022,F,4,57.98,LFS - Periodic Labour Force Survey
IND,2022,F,5,59.45,LFS - Periodic Labour Force Survey
IND,2022,F,6,38.66,LFS - Periodic Labour Force Survey
IND,2022,F,7,48,LFS - Periodic Labour Force Survey
IND,2022,F,8,55.07,LFS - Periodic Labour Force Survey
IND,2022,F,9,42.87,LFS - Periodic Labour Force Survey
IND,2022,F,TOTAL,44.78,LFS - Periodic Labour Force Survey
IND,2022,G,1,58.27,LFS - Periodic Labour Force Survey
IND,2022,G,2,58.24,LFS - Periodic Labour Force Survey
IND,2022,G,3,56.72,LFS - Periodic Labour Force Survey
IND,2022,G,4,57.63,LFS - Periodic Labour Force Survey
IND,2022,G,5,56.56,LFS - Periodic Labour Force Survey
IND,2022,G,6,54.8,LFS - Periodic Labour Force Survey
IND,2022,G,7,57.49,LFS - Periodic Labour Force Survey
IND,2022,G,8,57.17,LFS - Periodic Labour Force Survey
IND,2022,G,9,51.04,LFS - Periodic Labour Force Survey
IND,2022,G,TOTAL,56.61,LFS - Periodic Labour Force Survey
IND,2022,H,1,57.06,LFS - Periodic Labour Force Survey
IND,2022,H,2,56.55,LFS - Periodic Labour Force Survey
IND,2022,H,3,57.82,LFS - Periodic Labour Force Survey
IND,2022,H,4,57.58,LFS - Periodic Labour Force Survey
IND,2022,H,5,59.7,LFS - Periodic Labour Force Survey
IND,2022,H,6,45.94,LFS - Periodic Labour Force Survey
IND,2022,H,7,57.25,LFS - Periodic Labour Force Survey
IND,2022,H,8,57.79,LFS - Periodic Labour Force Survey
IND,2022,H,9,49.95,LFS - Periodic Labour Force Survey
IND,2022,H,TOTAL,56.94,LFS - Periodic Labour Force Survey
IND,2022,I,1,60.65,LFS - Periodic Labour Force Survey
IND,2022,I,2,61.87,LFS - Periodic Labour Force Survey
IND,2022,I,3,59.36,LFS - Periodic Labour Force Survey
IND,2022,I,4,60.73,LFS - Periodic Labour Force Survey
IND,2022,I,5,54.78,LFS - Periodic Labour Force Survey
IND,2022,I,7,52.46,LFS - Periodic Labour Force Survey
IND,2022,I,8,60.34,LFS - Periodic Labour Force Survey
IND,2022,I,9,55.71,LFS - Periodic Labour Force Survey
IND,2022,I,TOTAL,56.18,LFS - Periodic Labour Force Survey
IND,2022,J,1,58.61,LFS - Periodic Labour Force Survey
IND,2022,J,2,57.83,LFS - Periodic Labour Force Survey
IND,2022,J,3,57.34,LFS - Periodic Labour Force Survey
IND,2022,J,4,55.54,LFS - Periodic Labour Force Survey
IND,2022,J,5,58.68,LFS - Periodic Labour Force Survey
IND,2022,J,7,54.84,LFS - Periodic Labour Force Survey
IND,2022,J,8,54.95,LFS - Periodic Labour Force Survey
IND,2022,J,9,48.61,LFS - Periodic Labour Force Survey
IND,2022,J,TOTAL,57.55,LFS - Periodic Labour Force Survey
IND,2022,K,1,55.82,LFS - Periodic Labour Force Survey
IND,2022,K,2,56.39,LFS - Periodic Labour Force Survey
IND,2022,K,3,52.72,LFS - Periodic Labour Force Survey
IND,2022,K,4,56.48,LFS - Periodic Labour Force Survey
IND,2022,K,5,58.95,LFS - Periodic Labour Force Survey
IND,2022,K,7,51.64,LFS - Periodic Labour Force Survey
IND,2022,K,8,59.57,LFS - Periodic Labour Force Survey
IND,2022,K,9,55.43,LFS - Periodic Labour Force Survey
IND,2022,K,TOTAL,55.74,LFS - Periodic Labour Force Survey
IND,2022,L,1,50.08,LFS - Periodic Labour Force Survey
IND,2022,L,2,51.72,LFS - Periodic Labour Force Survey
IND,2022,L,3,54.09,LFS - Periodic Labour Force Survey
IND,2022,L,4,57.31,LFS - Periodic Labour Force Survey
IND,2022,L,5,61.59,LFS - Periodic Labour Force Survey
IND,2022,L,TOTAL,53.13,LFS - Periodic Labour Force Survey
IND,2022,M,1,56.82,LFS - Periodic Labour Force Survey
IND,2022,M,2,55.04,LFS - Periodic Labour Force Survey
IND,2022,M,3,56.09,LFS - Periodic Labour Force Survey
IND,2022,M,4,56.73,LFS - Periodic Labour Force Survey
IND,2022,M,5,58.83,LFS - Periodic Labour Force Survey
IND,2022,M,7,53.97,LFS - Periodic Labour Force Survey
IND,2022,M,8,54.47,LFS - Periodic Labour Force Survey
IND,2022,M,9,54.93,LFS - Periodic Labour Force Survey
IND,2022,M,TOTAL,55.67,LFS - Periodic Labour Force Survey
IND,2022,N,1,55.49,LFS - Periodic Labour Force Survey
IND,2022,N,2,56.26,LFS - Periodic Labour Force Survey
IND,2022,N,3,53.89,LFS - Periodic Labour Force Survey
IND,2022,N,4,55.81,LFS - Periodic Labour Force Survey
IND,2022,N,5,63.09,LFS - Periodic Labour Force Survey
IND,2022,N,6,58.1,LFS - Periodic Labour Force Survey
IND,2022,N,7,56.22,LFS - Periodic Labour Force Survey
IND,2022,N,8,55.92,LFS - Periodic Labour Force Survey
IND,2022,N,9,48.37,LFS - Periodic Labour Force Survey
IND,2022,N,TOTAL,56.69,LFS - Periodic Labour Force Survey
IND,2022,O,1,54.09,LFS - Periodic Labour Force Survey
IND,2022,O,2,55.39,LFS - Periodic Labour Force Survey
IND,2022,O,3,56.06,LFS - Periodic Labour Force Survey
IND,2022,O,4,53.76,LFS - Periodic Labour Force Survey
IND,2022,O,5,59.69,LFS - Periodic Labour Force Survey
IND,2022,O,6,54.56,LFS - Periodic Labour Force Survey
IND,2022,O,7,55.51,LFS - Periodic Labour Force Survey
IND,2022,O,8,56.51,LFS - Periodic Labour Force Survey
IND,2022,O,9,53.89,LFS - Periodic Labour Force Survey
IND,2022,O,TOTAL,55.9,LFS - Periodic Labour Force Survey
IND,2022,P,1,49.62,LFS - Periodic Labour Force Survey
IND,2022,P,2,48.27,LFS - Periodic Labour Force Survey
IND,2022,P,3,48.64,LFS - Periodic Labour Force Survey
IND,2022,P,4,53.06,LFS - Periodic Labour Force Survey
IND,2022,P,5,44.5,LFS - Periodic Labour Force Survey
IND,2022,P,6,56.28,LFS - Periodic Labour Force Survey
IND,2022,P,7,50.72,LFS - Periodic Labour Force Survey
IND,2022,P,8,55.18,LFS - Periodic Labour Force Survey
IND,2022,P,9,51.64,LFS - Periodic Labour Force Survey
IND,2022,P,TOTAL,48.51,LFS - Periodic Labour Force Survey
IND,2022,Q,1,55.23,LFS - Periodic Labour Force Survey
IND,2022,Q,2,54.56,LFS - Periodic Labour Force Survey
IND,2022,Q,3,53.14,LFS - Periodic Labour Force Survey
IND,2022,Q,4,55.75,LFS - Periodic Labour Force Survey
IND,2022,Q,5,52.81,LFS - Periodic Labour Force Survey
IND,2022,Q,7,59.5,LFS - Periodic Labour Force Survey
IND,2022,Q,8,59.27,LFS - Periodic Labour Force Survey
IND,2022,Q,9,55.37,LFS - Periodic Labour Force Survey
IND,2022,Q,TOTAL,54.23,LFS - Periodic Labour Force Survey
IND,2022,R,1,56.95,LFS - Periodic Labour Force Survey
IND,2022,R,2,48.07,LFS - Periodic Labour Force Survey
IND,2022,R,3,56.03,LFS - Periodic Labour Force Survey
IND,2022,R,4,51.61,LFS - Periodic Labour Force Survey
IND,2022,R,5,50.31,LFS - Periodic Labour Force Survey
IND,2022,R,6,51.52,LFS - Periodic Labour Force Survey
IND,2022,R,7,53.58,LFS - Periodic Labour Force Survey
IND,2022,R,8,50.4,LFS - Periodic Labour Force Survey
IND,2022,R,9,45.48,LFS - Periodic Labour Force Survey
IND,2022,R,TOTAL,51.5,LFS - Periodic Labour Force Survey
IND,2022,S,1,52.66,LFS - Periodic Labour Force Survey
IND,2022,S,2,43.06,LFS - Periodic Labour Force Survey
IND,2022,S,3,41.15,LFS - Periodic Labour Force Survey
IND,2022,S,4,51.03,LFS - Periodic Labour Force Survey
IND,2022,S,5,52.62,LFS - Periodic Labour Force Survey
IND,2022,S,6,45.74,LFS - Periodic Labour Force Survey
IND,2022,S,7,52.84,LFS - Periodic Labour Force Survey
IND,2022,S,8,56.3,LFS - Periodic Labour Force Survey
IND,2022,S,9,45.51,LFS - Periodic Labour Force Survey
IND,2022,S,TOTAL,50.03,LFS - Periodic Labour Force Survey
IND,2022,T,2,29.69,LFS - Periodic Labour Force Survey
IND,2022,T,5,52.27,LFS - Periodic Labour Force Survey
IND,2022,T,6,51.42,LFS - Periodic Labour Force Survey
IND,2022,T,7,53.34,LFS - Periodic Labour Force Survey
IND,2022,T,8,59.6,LFS - Periodic Labour Force Survey
IND,2022,T,9,39.67,LFS - Periodic Labour Force Survey
IND,2022,T,TOTAL,45.07,LFS - Periodic Labour Force Survey
IND,2022,TOTAL,1,55.74,LFS - Periodic Labour Force Survey
IND,2022,TOTAL,2,51.89,LFS - Periodic Labour Force Survey
IND,2022,TOTAL,3,55.2,LFS - Periodic Labour Force Survey
IND,2022,TOTAL,4,55.76,LFS - Periodic Labour Force Survey
IND,2022,TOTAL,5,55.84,LFS - Periodic Labour Force Survey
IND,2022,TOTAL,6,40.5,LFS - Periodic Labour Force Survey
IND,2022,TOTAL,7,49.27,LFS - Periodic Labour Force Survey
IND,2022,TOTAL,8,57.53,LFS - Periodic Labour Force Survey
IND,2022,TOTAL,9,42.87,LFS - Periodic Labour Force Survey
IND,2022,TOTAL,TOTAL,46.74,LFS - Periodic Labour Force Survey
IND,2023,A,1,48.04,LFS - Periodic Labour Force Survey
IND,2023,A,2,51.58,LFS - Periodic Labour Force Survey
IND,2023,A,3,51.01,LFS - Periodic Labour Force Survey
IND,2023,A,4,54.88,LFS - Periodic Labour Force Survey
IND,2023,A,5,36.05,LFS - Periodic Labour Force Survey
IND,2023,A,6,38.47,LFS - Periodic Labour Force Survey
IND,2023,A,7,46.71,LFS - Periodic Labour Force Survey
IND,2023,A,8,46.82,LFS - Periodic Labour Force Survey
IND,2023,A,9,37.51,LFS - Periodic Labour Force Survey
IND,2023,A,TOTAL,38.34,LFS - Periodic Labour Force Survey
IND,2023,B,1,58.2,LFS - Periodic Labour Force Survey
IND,2023,B,2,58.09,LFS - Periodic Labour Force Survey
IND,2023,B,3,57.04,LFS - Periodic Labour Force Survey
IND,2023,B,4,49.78,LFS - Periodic Labour Force Survey
IND,2023,B,5,64.34,LFS - Periodic Labour Force Survey
IND,2023,B,7,57.13,LFS - Periodic Labour Force Survey
IND,2023,B,8,57.53,LFS - Periodic Labour Force Survey
IND,2023,B,9,47.79,LFS - Periodic Labour Force Survey
IND,2023,B,TOTAL,53.33,LFS - Periodic Labour Force Survey
IND,2023,C,1,56.31,LFS - Periodic Labour Force Survey
IND,2023,C,2,57.97,LFS - Periodic Labour Force Survey
IND,2023,C,3,57.95,LFS - Periodic Labour Force Survey
IND,2023,C,4,57.83,LFS - Periodic Labour Force Survey
IND,2023,C,5,56.14,LFS - Periodic Labour Force Survey
IND,2023,C,6,45.15,LFS - Periodic Labour Force Survey
IND,2023,C,7,46.07,LFS - Periodic Labour Force Survey
IND,2023,C,8,58.44,LFS - Periodic Labour Force Survey
IND,2023,C,9,55.11,LFS - Periodic Labour Force Survey
IND,2023,C,TOTAL,50.86,LFS - Periodic Labour Force Survey
IND,2023,D,1,58.62,LFS - Periodic Labour Force Survey
IND,2023,D,2,58.11,LFS - Periodic Labour Force Survey
IND,2023,D,3,57.31,LFS - Periodic Labour Force Survey
IND,2023,D,4,56.07,LFS - Periodic Labour Force Survey
IND,2023,D,5,58.12,LFS - Periodic Labour Force Survey
IND,2023,D,7,56.59,LFS - Periodic Labour Force Survey
IND,2023,D,8,59.04,LFS - Periodic Labour Force Survey
IND,2023,D,9,55.26,LFS - Periodic Labour Force Survey
IND,2023,D,TOTAL,56.96,LFS - Periodic Labour Force Survey
IND,2023,E,1,62.61,LFS - Periodic Labour Force Survey
IND,2023,E,2,59.83,LFS - Periodic Labour Force Survey
IND,2023,E,3,55.18,LFS - Periodic Labour Force Survey
IND,2023,E,4,54.77,LFS - Periodic Labour Force Survey
IND,2023,E,5,61.07,LFS - Periodic Labour Force Survey
IND,2023,E,7,53.48,LFS - Periodic Labour Force Survey
IND,2023,E,8,54.35,LFS - Periodic Labour Force Survey
IND,2023,E,9,51.9,LFS - Periodic Labour Force Survey
IND,2023,E,TOTAL,54.47,LFS - Periodic Labour Force Survey
IND,2023,F,1,56.73,LFS - Periodic Labour Force Survey
IND,2023,F,2,57.49,LFS - Periodic Labour Force Survey
IND,2023,F,3,56.26,LFS - Periodic Labour Force Survey
IND,2023,F,4,56.7,LFS - Periodic Labour Force Survey
IND,2023,F,5,63.35,LFS - Periodic Labour Force Survey
IND,2023,F,6,38.43,LFS - Periodic Labour Force Survey
IND,2023,F,7,48.09,LFS - Periodic Labour Force Survey
IND,2023,F,8,57.05,LFS - Periodic Labour Force Survey
IND,2023,F,9,42.21,LFS - Periodic Labour Force Survey
IND,2023,F,TOTAL,44.54,LFS - Periodic Labour Force Survey
IND,2023,G,1,58.71,LFS - Periodic Labour Force Survey
IND,2023,G,2,57.89,LFS - Periodic Labour Force Survey
IND,2023,G,3,55.33,LFS - Periodic Labour Force Survey
IND,2023,G,4,56.08,LFS - Periodic Labour Force Survey
IND,2023,G,5,55.71,LFS - Periodic Labour Force Survey
IND,2023,G,6,40.18,LFS - Periodic Labour Force Survey
IND,2023,G,7,58.67,LFS - Periodic Labour Force Survey
IND,2023,G,8,56.43,LFS - Periodic Labour Force Survey
IND,2023,G,9,51.29,LFS - Periodic Labour Force Survey
IND,2023,G,TOTAL,55.94,LFS - Periodic Labour Force Survey
IND,2023,H,1,57.21,LFS - Periodic Labour Force Survey
IND,2023,H,2,58.86,LFS - Periodic Labour Force Survey
IND,2023,H,3,61.7,LFS - Periodic Labour Force Survey
IND,2023,H,4,56.68,LFS - Periodic Labour Force Survey
IND,2023,H,5,60.85,LFS - Periodic Labour Force Survey
IND,2023,H,6,57.02,LFS - Periodic Labour Force Survey
IND,2023,H,7,56.77,LFS - Periodic Labour Force Survey
IND,2023,H,8,58.17,LFS - Periodic Labour Force Survey
IND,2023,H,9,47.72,LFS - Periodic Labour Force Survey
IND,2023,H,TOTAL,57.19,LFS - Periodic Labour Force Survey
IND,2023,I,1,59.05,LFS - Periodic Labour Force Survey
IND,2023,I,2,60.24,LFS - Periodic Labour Force Survey
IND,2023,I,3,59.53,LFS - Periodic Labour Force Survey
IND,2023,I,4,62.75,LFS - Periodic Labour Force Survey
IND,2023,I,5,55.75,LFS - Periodic Labour Force Survey
IND,2023,I,6,32.72,LFS - Periodic Labour Force Survey
IND,2023,I,7,54.87,LFS - Periodic Labour Force Survey
IND,2023,I,8,58.41,LFS - Periodic Labour Force Survey
IND,2023,I,9,51.49,LFS - Periodic Labour Force Survey
IND,2023,I,TOTAL,55.82,LFS - Periodic Labour Force Survey
IND,2023,J,1,56.51,LFS - Periodic Labour Force Survey
IND,2023,J,2,57.84,LFS - Periodic Labour Force Survey
IND,2023,J,3,57.34,LFS - Periodic Labour Force Survey
IND,2023,J,4,56.54,LFS - Periodic Labour Force Survey
IND,2023,J,5,57.03,LFS - Periodic Labour Force Survey
IND,2023,J,7,57.37,LFS - Periodic Labour Force Survey
IND,2023,J,8,56.35,LFS - Periodic Labour Force Survey
IND,2023,J,9,52.02,LFS - Periodic Labour Force Survey
IND,2023,J,TOTAL,57.46,LFS - Periodic Labour Force Survey
IND,2023,K,1,57.71,LFS - Periodic Labour Force Survey
IND,2023,K,2,56.81,LFS - Periodic Labour Force Survey
IND,2023,K,3,54.43,LFS - Periodic Labour Force Survey
IND,2023,K,4,56,LFS - Periodic Labour Force Survey
IND,2023,K,5,58.03,LFS - Periodic Labour Force Survey
IND,2023,K,8,61.01,LFS - Periodic Labour Force Survey
IND,2023,K,9,53.34,LFS - Periodic Labour Force Survey
IND,2023,K,TOTAL,56.31,LFS - Periodic Labour Force Survey
IND,2023,L,1,44.31,LFS - Periodic Labour Force Survey
IND,2023,L,2,54.16,LFS - Periodic Labour Force Survey
IND,2023,L,3,53.87,LFS - Periodic Labour Force Survey
IND,2023,L,4,57.79,LFS - Periodic Labour Force Survey
IND,2023,L,5,59.67,LFS - Periodic Labour Force Survey
IND,2023,L,9,45.45,LFS - Periodic Labour Force Survey
IND,2023,L,TOTAL,51.57,LFS - Periodic Labour Force Survey
IND,2023,M,1,56.75,LFS - Periodic Labour Force Survey
IND,2023,M,2,54.86,LFS - Periodic Labour Force Survey
IND,2023,M,3,55.03,LFS - Periodic Labour Force Survey
IND,2023,M,4,55.19,LFS - Periodic Labour Force Survey
IND,2023,M,5,57.54,LFS - Periodic Labour Force Survey
IND,2023,M,7,47.04,LFS - Periodic Labour Force Survey
IND,2023,M,8,58.31,LFS - Periodic Labour Force Survey
IND,2023,M,9,49.48,LFS - Periodic Labour Force Survey
IND,2023,M,TOTAL,54.89,LFS - Periodic Labour Force Survey
IND,2023,N,1,54.85,LFS - Periodic Labour Force Survey
IND,2023,N,2,57.98,LFS - Periodic Labour Force Survey
IND,2023,N,3,54.97,LFS - Periodic Labour Force Survey
IND,2023,N,4,55.68,LFS - Periodic Labour Force Survey
IND,2023,N,5,61.93,LFS - Periodic Labour Force Survey
IND,2023,N,6,52.18,LFS - Periodic Labour Force Survey
IND,2023,N,7,48.86,LFS - Periodic Labour Force Survey
IND,2023,N,8,54.02,LFS - Periodic Labour Force Survey
IND,2023,N,9,48.16,LFS - Periodic Labour Force Survey
IND,2023,N,TOTAL,55.6,LFS - Periodic Labour Force Survey
IND,2023,O,1,51.5,LFS - Periodic Labour Force Survey
IND,2023,O,2,55.19,LFS - Periodic Labour Force Survey
IND,2023,O,3,53.85,LFS - Periodic Labour Force Survey
IND,2023,O,4,55.09,LFS - Periodic Labour Force Survey
IND,2023,O,5,59.03,LFS - Periodic Labour Force Survey
IND,2023,O,6,54.45,LFS - Periodic Labour Force Survey
IND,2023,O,7,55.63,LFS - Periodic Labour Force Survey
IND,2023,O,8,56.42,LFS - Periodic Labour Force Survey
IND,2023,O,9,53.23,LFS - Periodic Labour Force Survey
IND,2023,O,TOTAL,55.63,LFS - Periodic Labour Force Survey
IND,2023,P,1,52.48,LFS - Periodic Labour Force Survey
IND,2023,P,2,47.76,LFS - Periodic Labour Force Survey
IND,2023,P,3,49.64,LFS - Periodic Labour Force Survey
IND,2023,P,4,53.73,LFS - Periodic Labour Force Survey
IND,2023,P,5,46.37,LFS - Periodic Labour Force Survey
IND,2023,P,6,47.64,LFS - Periodic Labour Force Survey
IND,2023,P,7,46.55,LFS - Periodic Labour Force Survey
IND,2023,P,8,55.84,LFS - Periodic Labour Force Survey
IND,2023,P,9,50.38,LFS - Periodic Labour Force Survey
IND,2023,P,TOTAL,48.4,LFS - Periodic Labour Force Survey
IND,2023,Q,1,57.97,LFS - Periodic Labour Force Survey
IND,2023,Q,2,55.78,LFS - Periodic Labour Force Survey
IND,2023,Q,3,52.58,LFS - Periodic Labour Force Survey
IND,2023,Q,4,56.7,LFS - Periodic Labour Force Survey
IND,2023,Q,5,53.36,LFS - Periodic Labour Force Survey
IND,2023,Q,7,57.16,LFS - Periodic Labour Force Survey
IND,2023,Q,8,59.73,LFS - Periodic Labour Force Survey
IND,2023,Q,9,54.81,LFS - Periodic Labour Force Survey
IND,2023,Q,TOTAL,54.63,LFS - Periodic Labour Force Survey
IND,2023,R,1,57.41,LFS - Periodic Labour Force Survey
IND,2023,R,2,49.39,LFS - Periodic Labour Force Survey
IND,2023,R,3,51.46,LFS - Periodic Labour Force Survey
IND,2023,R,4,54.6,LFS - Periodic Labour Force Survey
IND,2023,R,5,58.03,LFS - Periodic Labour Force Survey
IND,2023,R,6,56.21,LFS - Periodic Labour Force Survey
IND,2023,R,7,50.29,LFS - Periodic Labour Force Survey
IND,2023,R,9,50.34,LFS - Periodic Labour Force Survey
IND,2023,R,TOTAL,51.73,LFS - Periodic Labour Force Survey
IND,2023,S,1,55.53,LFS - Periodic Labour Force Survey
IND,2023,S,2,44.58,LFS - Periodic Labour Force Survey
IND,2023,S,3,51.43,LFS - Periodic Labour Force Survey
IND,2023,S,4,56.68,LFS - Periodic Labour Force Survey
IND,2023,S,5,53.22,LFS - Periodic Labour Force Survey
IND,2023,S,6,57.95,LFS - Periodic Labour Force Survey
IND,2023,S,7,52.35,LFS - Periodic Labour Force Survey
IND,2023,S,8,52.63,LFS - Periodic Labour Force Survey
IND,2023,S,9,45.52,LFS - Periodic Labour Force Survey
IND,2023,S,TOTAL,50.51,LFS - Periodic Labour Force Survey
IND,2023,T,2,32.52,LFS - Periodic Labour Force Survey
IND,2023,T,5,52.31,LFS - Periodic Labour Force Survey
IND,2023,T,6,58.95,LFS - Periodic Labour Force Survey
IND,2023,T,7,34,LFS - Periodic Labour Force Survey
IND,2023,T,8,60.89,LFS - Periodic Labour Force Survey
IND,2023,T,9,39.5,LFS - Periodic Labour Force Survey
IND,2023,T,TOTAL,44.99,LFS - Periodic Labour Force Survey
IND,2023,TOTAL,1,56.84,LFS - Periodic Labour Force Survey
IND,2023,TOTAL,2,51.8,LFS - Periodic Labour Force Survey
IND,2023,TOTAL,3,54.95,LFS - Periodic Labour Force Survey
IND,2023,TOTAL,4,55.95,LFS - Periodic Labour Force Survey
IND,2023,TOTAL,5,55.24,LFS - Periodic Labour Force Survey
IND,2023,TOTAL,6,38.5,LFS - Periodic Labour Force Survey
IND,2023,TOTAL,7,48.03,LFS - Periodic Labour Force Survey
IND,2023,TOTAL,8,57.93,LFS - Periodic Labour Force Survey
IND,2023,TOTAL,9,42.66,LFS - Periodic Labour Force Survey
IND,2023,TOTAL,TOTAL,45.82,LFS - Periodic Labour Force Survey
IND,2024,A,1,46.14,LFS - Periodic Labour Force Survey
IND,2024,A,2,49.51,LFS - Periodic Labour Force Survey
IND,2024,A,3,51.77,LFS - Periodic Labour Force Survey
IND,2024,A,4,53.1,LFS - Periodic Labour Force Survey
IND,2024,A,5,43.89,LFS - Periodic Labour Force Survey
IND,2024,A,6,37.74,LFS - Periodic Labour Force Survey
IND,2024,A,7,33.05,LFS - Periodic Labour Force Survey
IND,2024,A,8,47.47,LFS - Periodic Labour Force Survey
IND,2024,A,9,37.81,LFS - Periodic Labour Force Survey
IND,2024,A,TOTAL,37.81,LFS - Periodic Labour Force Survey
IND,2024,B,1,62.49,LFS - Periodic Labour Force Survey
IND,2024,B,2,62.09,LFS - Periodic Labour Force Survey
IND,2024,B,3,57.96,LFS - Periodic Labour Force Survey
IND,2024,B,4,60.03,LFS - Periodic Labour Force Survey
IND,2024,B,5,57.82,LFS - Periodic Labour Force Survey
IND,2024,B,7,55.01,LFS - Periodic Labour Force Survey
IND,2024,B,8,57.69,LFS - Periodic Labour Force Survey
IND,2024,B,9,45.71,LFS - Periodic Labour Force Survey
IND,2024,B,TOTAL,52.02,LFS - Periodic Labour Force Survey
IND,2024,C,1,56.97,LFS - Periodic Labour Force Survey
IND,2024,C,2,58.75,LFS - Periodic Labour Force Survey
IND,2024,C,3,57.93,LFS - Periodic Labour Force Survey
IND,2024,C,4,57.54,LFS - Periodic Labour Force Survey
