iso3,year,sex,class,employed,source
ARG,2012,M,3,1314.381,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2012,M,5,21.404,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2012,M,TOTAL,6333.369,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2013,F,1,3674.125,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2013,F,2,111.999,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2013,F,3,724.006,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2013,F,5,35.78,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2013,F,TOTAL,4545.91,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2013,M,1,4691.883,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2013,M,2,310.571,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2013,M,3,1371.149,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2013,M,5,23.229,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2013,M,TOTAL,6396.938,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2014,F,1,3707.249,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2014,F,2,105.177,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2014,F,3,751.801,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2014,F,5,43.426,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2014,F,TOTAL,4607.653,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2014,M,1,4726.804,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2014,M,2,278.764,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2014,M,3,1413.175,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2014,M,5,20.673,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2014,M,TOTAL,6439.571,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2017,F,1,3872.412,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2017,F,2,122.02,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2017,F,3,890.674,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2017,F,5,47.738,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2017,F,TOTAL,4932.843,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2017,M,1,4764.419,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2017,M,2,321.512,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2017,M,3,1529.249,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2017,M,5,20.194,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2017,M,TOTAL,6635.374,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2018,F,1,3954.63,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2018,F,2,134.61,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2018,F,3,981.423,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2018,F,5,39.771,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2018,F,TOTAL,5110.433,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2018,M,1,4791.785,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2018,M,2,324.758,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2018,M,3,1493.322,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2018,M,5,24.402,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2018,M,TOTAL,6634.266,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2019,F,1,4014.206,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2019,F,2,126.497,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2019,F,3,1060.239,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2019,F,5,42.393,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2019,F,TOTAL,5243.335,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2019,M,1,4835.165,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2019,M,2,330.124,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2019,M,3,1607.372,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2019,M,5,25.14,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2019,M,TOTAL,6797.801,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,F,1,3612.976,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,F,2,84.767,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,F,3,1042.021,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,F,5,45.495,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,F,TOTAL,4785.259,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,1,4370.699,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,2,236.006,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,3,1525.799,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,5,18.777,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,TOTAL,6151.28,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,1,3959.513,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,2,122.68,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,3,1154.193,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,5,44.55,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,TOTAL,5280.936,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,1,4904.775,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,2,314.34,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,3,1720.059,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,5,21.511,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,TOTAL,6960.685,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2022,F,1,4295.208,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2022,F,2,129.189,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2022,F,3,1181.413,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2022,F,5,34.148,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2022,F,TOTAL,5639.958,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2022,M,1,5145.399,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2022,M,2,312.709,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2022,M,3,1757.606,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2022,M,5,25.557,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2022,M,TOTAL,7241.271,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2023,F,1,4525.251,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2023,F,2,135.628,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2023,F,3,1186.438,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2023,F,5,27.629,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2023,F,TOTAL,5874.946,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2023,M,1,5344.734,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2023,M,2,304.407,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2023,M,3,1752.885,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2023,M,5,16.527,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2023,M,TOTAL,7418.552,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2024,F,1,4495.808,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2024,F,2,120.919,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2024,F,3,1285.746,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2024,F,5,24.508,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2024,F,TOTAL,5926.981,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2024,M,1,5298.428,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2024,M,2,312.311,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2024,M,3,1782.635,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2024,M,5,15.03,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2024,M,TOTAL,7408.404,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2025,F,1,4399.077,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2025,F,2,125.513,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2025,F,3,1369.193,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2025,F,5,30.166,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2025,F,TOTAL,5923.948,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2025,M,1,5270.215,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2025,M,2,324.707,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2025,M,3,1866.505,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2025,M,5,20.527,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2025,M,TOTAL,7481.953,"LFS - Encuesta Permanente de Hogares, Urbano"
ARM,2010,F,1,270.369,HIES - Households Living Conditions Survey
ARM,2010,F,2,0.718,HIES - Households Living Conditions Survey
ARM,2010,F,3,134.569,HIES - Households Living Conditions Survey
ARM,2010,F,5,119.123,HIES - Households Living Conditions Survey
ARM,2010,F,6,1.977,HIES - Households Living Conditions Survey
ARM,2010,F,TOTAL,526.757,HIES - Households Living Conditions Survey
ARM,2010,M,1,391.48,HIES - Households Living Conditions Survey
ARM,2010,M,2,5.411,HIES - Households Living Conditions Survey
ARM,2010,M,3,162.491,HIES - Households Living Conditions Survey
ARM,2010,M,5,60.448,HIES - Households Living Conditions Survey
ARM,2010,M,TOTAL,619.829,HIES - Households Living Conditions Survey
ARM,2011,F,1,289.076,HIES - Households Living Conditions Survey
ARM,2011,F,2,1.652,HIES - Households Living Conditions Survey
ARM,2011,F,3,143.975,HIES - Households Living Conditions Survey
ARM,2011,F,5,106.449,HIES - Households Living Conditions Survey
ARM,2011,F,6,0.79,HIES - Households Living Conditions Survey
ARM,2011,F,TOTAL,541.958,HIES - Households Living Conditions Survey
ARM,2011,M,1,353.952,HIES - Households Living Conditions Survey
ARM,2011,M,2,5.873,HIES - Households Living Conditions Survey
ARM,2011,M,3,166.397,HIES - Households Living Conditions Survey
ARM,2011,M,5,58.383,HIES - Households Living Conditions Survey
ARM,2011,M,6,11.351,HIES - Households Living Conditions Survey
ARM,2011,M,TOTAL,595.972,HIES - Households Living Conditions Survey
ARM,2012,F,1,301.529,HIES - Households Living Conditions Survey
ARM,2012,F,2,1.639,HIES - Households Living Conditions Survey
ARM,2012,F,3,134.321,HIES - Households Living Conditions Survey
ARM,2012,F,5,114.069,HIES - Households Living Conditions Survey
ARM,2012,F,TOTAL,552.125,HIES - Households Living Conditions Survey
ARM,2012,M,1,354.677,HIES - Households Living Conditions Survey
ARM,2012,M,2,4.665,HIES - Households Living Conditions Survey
ARM,2012,M,3,168.701,HIES - Households Living Conditions Survey
ARM,2012,M,5,55.306,HIES - Households Living Conditions Survey
ARM,2012,M,6,18.289,HIES - Households Living Conditions Survey
ARM,2012,M,TOTAL,601.637,HIES - Households Living Conditions Survey
ARM,2013,F,1,287.858,HIES - Households Living Conditions Survey
ARM,2013,F,3,139.23,HIES - Households Living Conditions Survey
ARM,2013,F,5,102.619,HIES - Households Living Conditions Survey
ARM,2013,F,6,0.99,HIES - Households Living Conditions Survey
ARM,2013,F,TOTAL,531.57,HIES - Households Living Conditions Survey
ARM,2013,M,1,371.074,HIES - Households Living Conditions Survey
ARM,2013,M,2,4.506,HIES - Households Living Conditions Survey
ARM,2013,M,3,173.334,HIES - Households Living Conditions Survey
ARM,2013,M,5,39.619,HIES - Households Living Conditions Survey
ARM,2013,M,6,8.845,HIES - Households Living Conditions Survey
ARM,2013,M,TOTAL,597.378,HIES - Households Living Conditions Survey
ARM,2014,F,1,296.543,LFS - Household Labour Force Survey
ARM,2014,F,2,3.132,LFS - Household Labour Force Survey
ARM,2014,F,3,189.9,LFS - Household Labour Force Survey
ARM,2014,F,5,54.354,LFS - Household Labour Force Survey
ARM,2014,F,TOTAL,544.099,LFS - Household Labour Force Survey
ARM,2014,M,1,336.341,LFS - Household Labour Force Survey
ARM,2014,M,2,12.9,LFS - Household Labour Force Survey
ARM,2014,M,3,208.12,LFS - Household Labour Force Survey
ARM,2014,M,5,31.873,LFS - Household Labour Force Survey
ARM,2014,M,TOTAL,589.442,LFS - Household Labour Force Survey
ARM,2015,F,1,291.525,LFS - Household Labour Force Survey
ARM,2015,F,2,1.761,LFS - Household Labour Force Survey
ARM,2015,F,3,163.109,LFS - Household Labour Force Survey
ARM,2015,F,5,53.803,LFS - Household Labour Force Survey
ARM,2015,F,TOTAL,510.371,LFS - Household Labour Force Survey
ARM,2015,M,1,321.948,LFS - Household Labour Force Survey
ARM,2015,M,2,7.976,LFS - Household Labour Force Survey
ARM,2015,M,3,207.411,LFS - Household Labour Force Survey
ARM,2015,M,5,24.937,LFS - Household Labour Force Survey
ARM,2015,M,TOTAL,562.272,LFS - Household Labour Force Survey
ARM,2016,F,1,282.22,LFS - Household Labour Force Survey
ARM,2016,F,2,1.928,LFS - Household Labour Force Survey
ARM,2016,F,3,152.272,LFS - Household Labour Force Survey
ARM,2016,F,5,41.554,LFS - Household Labour Force Survey
ARM,2016,F,TOTAL,477.973,LFS - Household Labour Force Survey
ARM,2016,M,1,301.817,LFS - Household Labour Force Survey
ARM,2016,M,2,8.569,LFS - Household Labour Force Survey
ARM,2016,M,3,198.924,LFS - Household Labour Force Survey
ARM,2016,M,5,18.805,LFS - Household Labour Force Survey
ARM,2016,M,TOTAL,528.18,LFS - Household Labour Force Survey
ARM,2017,F,1,293.098,LFS - Household Labour Force Survey
ARM,2017,F,2,2.518,LFS - Household Labour Force Survey
ARM,2017,F,3,169.77,LFS - Household Labour Force Survey
ARM,2017,F,5,16.112,LFS - Household Labour Force Survey
ARM,2017,F,TOTAL,481.937,LFS - Household Labour Force Survey
ARM,2017,M,1,310.193,LFS - Household Labour Force Survey
ARM,2017,M,2,9.818,LFS - Household Labour Force Survey
ARM,2017,M,3,202.384,LFS - Household Labour Force Survey
ARM,2017,M,5,7.305,LFS - Household Labour Force Survey
ARM,2017,M,TOTAL,529.787,LFS - Household Labour Force Survey
ARM,2018,F,1,312.516,HIES - Households Living Conditions Survey
ARM,2018,F,2,1.132,HIES - Households Living Conditions Survey
ARM,2018,F,3,158.755,HIES - Households Living Conditions Survey
ARM,2018,F,5,101.054,HIES - Households Living Conditions Survey
ARM,2018,F,TOTAL,573.841,HIES - Households Living Conditions Survey
ARM,2018,M,1,378.282,HIES - Households Living Conditions Survey
ARM,2018,M,2,3.055,HIES - Households Living Conditions Survey
ARM,2018,M,3,201.958,HIES - Households Living Conditions Survey
ARM,2018,M,5,34.578,HIES - Households Living Conditions Survey
ARM,2018,M,TOTAL,618.199,HIES - Households Living Conditions Survey
ARM,2019,F,1,332.416,HIES - Households Living Conditions Survey
ARM,2019,F,2,2.255,HIES - Households Living Conditions Survey
ARM,2019,F,3,154.996,HIES - Households Living Conditions Survey
ARM,2019,F,5,63.959,HIES - Households Living Conditions Survey
ARM,2019,F,6,3.287,HIES - Households Living Conditions Survey
ARM,2019,F,TOTAL,556.912,HIES - Households Living Conditions Survey
ARM,2019,M,1,361.811,HIES - Households Living Conditions Survey
ARM,2019,M,2,8.067,HIES - Households Living Conditions Survey
ARM,2019,M,3,201.511,HIES - Households Living Conditions Survey
ARM,2019,M,5,21.69,HIES - Households Living Conditions Survey
ARM,2019,M,6,1.511,HIES - Households Living Conditions Survey
ARM,2019,M,TOTAL,594.838,HIES - Households Living Conditions Survey
ARM,2020,F,1,376.094,HIES - Households Living Conditions Survey
ARM,2020,F,2,1.7,HIES - Households Living Conditions Survey
ARM,2020,F,3,166.564,HIES - Households Living Conditions Survey
ARM,2020,F,5,56.399,HIES - Households Living Conditions Survey
ARM,2020,F,TOTAL,601.413,HIES - Households Living Conditions Survey
ARM,2020,M,1,368.71,HIES - Households Living Conditions Survey
ARM,2020,M,2,8.109,HIES - Households Living Conditions Survey
ARM,2020,M,3,231.872,HIES - Households Living Conditions Survey
ARM,2020,M,5,25.751,HIES - Households Living Conditions Survey
ARM,2020,M,TOTAL,635.107,HIES - Households Living Conditions Survey
ARM,2021,F,1,381.752,HIES - Households Living Conditions Survey
ARM,2021,F,2,1.386,HIES - Households Living Conditions Survey
ARM,2021,F,3,168.449,HIES - Households Living Conditions Survey
ARM,2021,F,5,40.182,HIES - Households Living Conditions Survey
ARM,2021,F,TOTAL,591.769,HIES - Households Living Conditions Survey
ARM,2021,M,1,362.926,HIES - Households Living Conditions Survey
ARM,2021,M,2,9.609,HIES - Households Living Conditions Survey
ARM,2021,M,3,196.34,HIES - Households Living Conditions Survey
ARM,2021,M,5,17.42,HIES - Households Living Conditions Survey
ARM,2021,M,TOTAL,586.796,HIES - Households Living Conditions Survey
ARM,2022,F,1,353.499,HIES - Households Living Conditions Survey
ARM,2022,F,2,2.367,HIES - Households Living Conditions Survey
ARM,2022,F,3,173.011,HIES - Households Living Conditions Survey
ARM,2022,F,5,36.88,HIES - Households Living Conditions Survey
ARM,2022,F,TOTAL,566.002,HIES - Households Living Conditions Survey
ARM,2022,M,1,393.834,HIES - Households Living Conditions Survey
ARM,2022,M,2,8.178,HIES - Households Living Conditions Survey
ARM,2022,M,3,195.003,HIES - Households Living Conditions Survey
ARM,2022,M,5,10.924,HIES - Households Living Conditions Survey
ARM,2022,M,TOTAL,608.785,HIES - Households Living Conditions Survey
ARM,2023,F,1,376.158,HIES - Households Living Conditions Survey
ARM,2023,F,2,1.906,HIES - Households Living Conditions Survey
ARM,2023,F,3,167.285,HIES - Households Living Conditions Survey
ARM,2023,F,5,39.313,HIES - Households Living Conditions Survey
ARM,2023,F,TOTAL,584.786,HIES - Households Living Conditions Survey
ARM,2023,M,1,418.639,HIES - Households Living Conditions Survey
ARM,2023,M,2,8.439,HIES - Households Living Conditions Survey
ARM,2023,M,3,190.824,HIES - Households Living Conditions Survey
ARM,2023,M,5,16.877,HIES - Households Living Conditions Survey
ARM,2023,M,TOTAL,635.356,HIES - Households Living Conditions Survey
ATG,2018,F,1,15.352,LFS - Labour Force Survey
ATG,2018,F,2,0.731,LFS - Labour Force Survey
ATG,2018,F,3,1.474,LFS - Labour Force Survey
ATG,2018,F,6,7.18,LFS - Labour Force Survey
ATG,2018,F,TOTAL,24.787,LFS - Labour Force Survey
ATG,2018,M,1,15.257,LFS - Labour Force Survey
ATG,2018,M,2,1.37,LFS - Labour Force Survey
ATG,2018,M,3,2.785,LFS - Labour Force Survey
ATG,2018,M,6,3.491,LFS - Labour Force Survey
ATG,2018,M,TOTAL,22.918,LFS - Labour Force Survey
ATG,2023,F,1,22.94,LFS - Labour Force Survey
ATG,2023,F,2,0.853,LFS - Labour Force Survey
ATG,2023,F,3,3.243,LFS - Labour Force Survey
ATG,2023,F,5,0.352,LFS - Labour Force Survey
ATG,2023,F,6,0.468,LFS - Labour Force Survey
ATG,2023,F,TOTAL,27.856,LFS - Labour Force Survey
ATG,2023,M,1,21.924,LFS - Labour Force Survey
ATG,2023,M,2,1.976,LFS - Labour Force Survey
ATG,2023,M,3,3.52,LFS - Labour Force Survey
ATG,2023,M,5,0.477,LFS - Labour Force Survey
ATG,2023,M,6,0.25,LFS - Labour Force Survey
ATG,2023,M,TOTAL,28.147,LFS - Labour Force Survey
AUS,2010,F,1,4560.795,LFS - Labour Force Survey
AUS,2010,F,2,238.37,LFS - Labour Force Survey
AUS,2010,F,3,423.84,LFS - Labour Force Survey
AUS,2010,F,5,16.198,LFS - Labour Force Survey
AUS,2010,F,6,0,LFS - Labour Force Survey
AUS,2010,F,TOTAL,5000.834,LFS - Labour Force Survey
AUS,2010,M,1,5192.018,LFS - Labour Force Survey
AUS,2010,M,2,514.643,LFS - Labour Force Survey
AUS,2010,M,3,815.671,LFS - Labour Force Survey
AUS,2010,M,5,13.721,LFS - Labour Force Survey
AUS,2010,M,TOTAL,6021.409,LFS - Labour Force Survey
AUS,2011,F,1,4671.468,LFS - Labour Force Survey
AUS,2011,F,2,234.942,LFS - Labour Force Survey
AUS,2011,F,3,420.262,LFS - Labour Force Survey
AUS,2011,F,5,14.215,LFS - Labour Force Survey
AUS,2011,F,TOTAL,5105.946,LFS - Labour Force Survey
AUS,2011,M,1,5300.373,LFS - Labour Force Survey
AUS,2011,M,2,495.155,LFS - Labour Force Survey
AUS,2011,M,3,796.71,LFS - Labour Force Survey
AUS,2011,M,5,10.787,LFS - Labour Force Survey
AUS,2011,M,TOTAL,6107.871,LFS - Labour Force Survey
AUS,2012,F,1,4761.2,LFS - Labour Force Survey
AUS,2012,F,2,227.571,LFS - Labour Force Survey
AUS,2012,F,3,411.956,LFS - Labour Force Survey
AUS,2012,F,5,14.093,LFS - Labour Force Survey
AUS,2012,F,TOTAL,5187.249,LFS - Labour Force Survey
AUS,2012,M,1,5410.559,LFS - Labour Force Survey
AUS,2012,M,2,494.613,LFS - Labour Force Survey
AUS,2012,M,3,743.019,LFS - Labour Force Survey
AUS,2012,M,5,9.976,LFS - Labour Force Survey
AUS,2012,M,TOTAL,6163.553,LFS - Labour Force Survey
AUS,2013,F,1,4840.466,LFS - Labour Force Survey
AUS,2013,F,2,228.34,LFS - Labour Force Survey
AUS,2013,F,3,402.312,LFS - Labour Force Survey
AUS,2013,F,5,13.297,LFS - Labour Force Survey
AUS,2013,F,TOTAL,5256.074,LFS - Labour Force Survey
AUS,2013,M,1,5458.081,LFS - Labour Force Survey
AUS,2013,M,2,495.089,LFS - Labour Force Survey
AUS,2013,M,3,730.413,LFS - Labour Force Survey
AUS,2013,M,5,12.141,LFS - Labour Force Survey
AUS,2013,M,TOTAL,6200.635,LFS - Labour Force Survey
AUS,2014,F,1,4882.797,LFS - Labour Force Survey
AUS,2014,F,2,228.634,LFS - Labour Force Survey
AUS,2014,F,3,411.292,LFS - Labour Force Survey
AUS,2014,F,5,14.15,LFS - Labour Force Survey
AUS,2014,F,TOTAL,5308.238,LFS - Labour Force Survey
AUS,2014,M,1,5480.824,LFS - Labour Force Survey
AUS,2014,M,2,497.827,LFS - Labour Force Survey
AUS,2014,M,3,737.677,LFS - Labour Force Survey
AUS,2014,M,5,13.422,LFS - Labour Force Survey
AUS,2014,M,TOTAL,6231.923,LFS - Labour Force Survey
AUS,2015,F,1,4993.758,LFS - Labour Force Survey
AUS,2015,F,2,236.912,LFS - Labour Force Survey
AUS,2015,F,3,430.834,LFS - Labour Force Survey
