iso3,year,function,sex,share,source
RUS,2017,pension,M,1.0000,ILO - Social Security Inquiry Database
RUS,2017,pension,T,1.0000,ILO - Social Security Inquiry Database
RUS,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
RUS,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
RUS,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
RUS,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
RUS,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
RUS,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
RUS,2020,disab,F,1.0000,ILO - Social Security Inquiry Database
RUS,2020,disab,M,1.0000,ILO - Social Security Inquiry Database
RUS,2020,disab,T,1.0000,ILO - Social Security Inquiry Database
RUS,2020,pension,F,1.0000,ILO - Social Security Inquiry Database
RUS,2020,pension,M,1.0000,ILO - Social Security Inquiry Database
RUS,2020,pension,T,1.0000,ILO - Social Security Inquiry Database
RUS,2022,disab,T,0.9590,ILO - Social Security Inquiry Database
RUS,2022,pension,F,1.0000,ILO - Social Security Inquiry Database
RUS,2022,pension,M,1.0000,ILO - Social Security Inquiry Database
RUS,2022,pension,T,1.0000,ILO - Social Security Inquiry Database
RWA,2017,disab,T,0.0040,ILO - Social Security Inquiry Database
RWA,2017,pension,T,0.0650,ILO - Social Security Inquiry Database
RWA,2018,disab,T,0.0110,ILO - Social Security Inquiry Database
RWA,2019,disab,T,0.0110,ILO - Social Security Inquiry Database
RWA,2022,pension,F,0.1790,ILO - Social Security Inquiry Database
RWA,2022,pension,M,0.1500,ILO - Social Security Inquiry Database
RWA,2022,pension,T,0.1670,ILO - Social Security Inquiry Database
RWA,2023,disab,F,0.0000,ILO - Social Security Inquiry Database
RWA,2023,disab,M,0.0040,ILO - Social Security Inquiry Database
RWA,2023,disab,T,0.0020,ILO - Social Security Inquiry Database
SAU,2019,pension,T,0.2230,ILO - Social Security Inquiry Database
SAU,2022,disab,T,0.0570,ILO - Social Security Inquiry Database
SAU,2022,pension,F,0.0180,ILO - Social Security Inquiry Database
SAU,2022,pension,M,0.2490,ILO - Social Security Inquiry Database
SAU,2022,pension,T,0.2450,ILO - Social Security Inquiry Database
SDN,2010,pension,T,0.0460,ILO - Social Security Inquiry Database
SDN,2017,disab,T,0.0010,ILO - Social Security Inquiry Database
SDN,2017,pension,T,0.1100,ILO - Social Security Inquiry Database
SDN,2019,disab,T,0.0070,ILO - Social Security Inquiry Database
SDN,2019,pension,T,0.0940,ILO - Social Security Inquiry Database
SDN,2021,pension,T,0.1060,ILO - Social Security Inquiry Database
SEN,2010,pension,T,0.2350,ILO - Social Security Inquiry Database
SEN,2019,pension,T,0.2990,ILO - Social Security Inquiry Database
SEN,2022,disab,T,0.0540,ILO - Social Security Inquiry Database
SEN,2022,pension,T,0.2530,ILO - Social Security Inquiry Database
SGP,2011,pension,T,0.0000,ILO - Social Security Inquiry Database
SGP,2019,disab,T,0.5770,ILO - Social Security Inquiry Database
SGP,2019,pension,T,0.3310,ILO - Social Security Inquiry Database
SGP,2021,pension,T,0.3730,ILO - Social Security Inquiry Database
SGP,2023,disab,T,0.5570,ILO - Social Security Inquiry Database
SLB,2019,disab,T,0.0240,ILO - Social Security Inquiry Database
SLB,2021,pension,F,0.0000,ILO - Social Security Inquiry Database
SLB,2021,pension,M,0.0000,ILO - Social Security Inquiry Database
SLB,2021,pension,T,0.0000,ILO - Social Security Inquiry Database
SLE,2019,pension,T,0.0700,ILO - Social Security Inquiry Database
SLV,2019,disab,T,0.0280,ILO - Social Security Inquiry Database
SLV,2019,pension,F,0.1030,ILO - Social Security Inquiry Database
SLV,2019,pension,M,0.3160,ILO - Social Security Inquiry Database
SLV,2019,pension,T,0.2010,ILO - Social Security Inquiry Database
SLV,2021,disab,T,0.1350,ILO - Social Security Inquiry Database
SLV,2021,pension,F,0.1560,ILO - Social Security Inquiry Database
SLV,2021,pension,M,0.4740,ILO - Social Security Inquiry Database
SLV,2021,pension,T,0.2450,ILO - Social Security Inquiry Database
SMR,2023,disab,F,1.0000,ILO - Social Security Inquiry Database
SMR,2023,disab,M,1.0000,ILO - Social Security Inquiry Database
SMR,2023,disab,T,1.0000,ILO - Social Security Inquiry Database
SMR,2023,pension,F,0.9010,ILO - Social Security Inquiry Database
SMR,2023,pension,M,1.0000,ILO - Social Security Inquiry Database
SMR,2023,pension,T,0.9460,ILO - Social Security Inquiry Database
SOM,2021,pension,F,0.0000,ILO - Social Security Inquiry Database
SOM,2021,pension,M,0.0000,ILO - Social Security Inquiry Database
SOM,2021,pension,T,0.0000,ILO - Social Security Inquiry Database
SOM,2023,disab,F,0.0000,ILO - Social Security Inquiry Database
SOM,2023,disab,M,0.0000,ILO - Social Security Inquiry Database
SOM,2023,disab,T,0.0000,ILO - Social Security Inquiry Database
SOM,2023,pension,F,0.0000,ILO - Social Security Inquiry Database
SOM,2023,pension,M,0.0000,ILO - Social Security Inquiry Database
SOM,2023,pension,T,0.0000,ILO - Social Security Inquiry Database
SRB,2010,pension,F,0.4480,ILO - Social Security Inquiry Database
SRB,2010,pension,M,0.4840,ILO - Social Security Inquiry Database
SRB,2010,pension,T,0.4610,ILO - Social Security Inquiry Database
SRB,2019,pension,F,0.4920,ILO - Social Security Inquiry Database
SRB,2019,pension,M,0.8940,ILO - Social Security Inquiry Database
SRB,2019,pension,T,0.6350,ILO - Social Security Inquiry Database
SRB,2021,disab,F,1.0000,ILO - Social Security Inquiry Database
SRB,2021,disab,M,1.0000,ILO - Social Security Inquiry Database
SRB,2021,disab,T,1.0000,ILO - Social Security Inquiry Database
SRB,2021,pension,T,0.5350,ILO - Social Security Inquiry Database
SSD,2019,pension,T,0.0000,ILO - Social Security Inquiry Database
SSD,2023,disab,F,0.0000,ILO - Social Security Inquiry Database
SSD,2023,disab,M,0.0000,ILO - Social Security Inquiry Database
SSD,2023,disab,T,0.0000,ILO - Social Security Inquiry Database
SSD,2023,pension,F,0.0000,ILO - Social Security Inquiry Database
SSD,2023,pension,M,0.0000,ILO - Social Security Inquiry Database
SSD,2023,pension,T,0.0000,ILO - Social Security Inquiry Database
STP,2015,pension,T,0.5250,ILO - Social Security Inquiry Database
STP,2019,pension,T,0.5360,ILO - Social Security Inquiry Database
STP,2020,pension,T,0.5410,ILO - Social Security Inquiry Database
STP,2021,disab,T,0.1090,ILO - Social Security Inquiry Database
STP,2021,pension,F,0.4300,ILO - Social Security Inquiry Database
STP,2021,pension,M,0.7280,ILO - Social Security Inquiry Database
STP,2021,pension,T,0.5480,ILO - Social Security Inquiry Database
SUR,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
SUR,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
SUR,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
SUR,2020,pension,F,1.0000,ILO - Social Security Inquiry Database
SUR,2020,pension,M,1.0000,ILO - Social Security Inquiry Database
SUR,2020,pension,T,1.0000,ILO - Social Security Inquiry Database
SUR,2021,disab,T,0.6330,ILO - Social Security Inquiry Database
SVK,2013,disab,F,1.0000,ILO - Social Security Inquiry Database
SVK,2013,disab,M,1.0000,ILO - Social Security Inquiry Database
SVK,2013,disab,T,1.0000,ILO - Social Security Inquiry Database
SVK,2013,pension,F,1.0000,ILO - Social Security Inquiry Database
SVK,2013,pension,M,1.0000,ILO - Social Security Inquiry Database
SVK,2013,pension,T,1.0000,ILO - Social Security Inquiry Database
SVK,2014,disab,F,1.0000,ILO - Social Security Inquiry Database
SVK,2014,disab,M,1.0000,ILO - Social Security Inquiry Database
SVK,2014,disab,T,1.0000,ILO - Social Security Inquiry Database
SVK,2014,pension,F,1.0000,ILO - Social Security Inquiry Database
SVK,2014,pension,M,1.0000,ILO - Social Security Inquiry Database
SVK,2014,pension,T,1.0000,ILO - Social Security Inquiry Database
SVK,2015,disab,T,1.0000,ILO - Social Security Inquiry Database
SVK,2016,disab,T,1.0000,ILO - Social Security Inquiry Database
SVK,2017,disab,T,1.0000,ILO - Social Security Inquiry Database
SVK,2018,disab,F,1.0000,ILO - Social Security Inquiry Database
SVK,2018,disab,M,1.0000,ILO - Social Security Inquiry Database
SVK,2018,disab,T,1.0000,ILO - Social Security Inquiry Database
SVK,2018,pension,F,1.0000,ILO - Social Security Inquiry Database
SVK,2018,pension,M,1.0000,ILO - Social Security Inquiry Database
SVK,2018,pension,T,1.0000,ILO - Social Security Inquiry Database
SVK,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
SVK,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
SVK,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
SVK,2021,disab,F,1.0000,ILO - Social Security Inquiry Database
SVK,2021,disab,M,1.0000,ILO - Social Security Inquiry Database
SVK,2021,disab,T,1.0000,ILO - Social Security Inquiry Database
SVK,2021,pension,F,1.0000,ILO - Social Security Inquiry Database
SVK,2021,pension,M,1.0000,ILO - Social Security Inquiry Database
SVK,2021,pension,T,1.0000,ILO - Social Security Inquiry Database
SVN,2013,disab,T,1.0000,ILO - Social Security Inquiry Database
SVN,2013,pension,F,1.0000,ILO - Social Security Inquiry Database
SVN,2013,pension,M,1.0000,ILO - Social Security Inquiry Database
SVN,2013,pension,T,1.0000,ILO - Social Security Inquiry Database
SVN,2014,disab,T,1.0000,ILO - Social Security Inquiry Database
SVN,2014,pension,F,1.0000,ILO - Social Security Inquiry Database
SVN,2014,pension,M,1.0000,ILO - Social Security Inquiry Database
SVN,2014,pension,T,1.0000,ILO - Social Security Inquiry Database
SVN,2015,disab,T,1.0000,ILO - Social Security Inquiry Database
SVN,2016,disab,T,1.0000,ILO - Social Security Inquiry Database
SVN,2016,pension,F,1.0000,ILO - Social Security Inquiry Database
SVN,2016,pension,M,1.0000,ILO - Social Security Inquiry Database
SVN,2016,pension,T,1.0000,ILO - Social Security Inquiry Database
SVN,2017,disab,T,1.0000,ILO - Social Security Inquiry Database
SVN,2018,disab,F,1.0000,ILO - Social Security Inquiry Database
SVN,2018,disab,M,1.0000,ILO - Social Security Inquiry Database
SVN,2018,disab,T,1.0000,ILO - Social Security Inquiry Database
SVN,2018,pension,F,1.0000,ILO - Social Security Inquiry Database
SVN,2018,pension,M,1.0000,ILO - Social Security Inquiry Database
SVN,2018,pension,T,1.0000,ILO - Social Security Inquiry Database
SVN,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
SVN,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
SVN,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
SVN,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
SVN,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
SVN,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
SVN,2021,disab,F,1.0000,ILO - Social Security Inquiry Database
SVN,2021,disab,M,1.0000,ILO - Social Security Inquiry Database
SVN,2021,disab,T,1.0000,ILO - Social Security Inquiry Database
SVN,2022,pension,F,1.0000,ILO - Social Security Inquiry Database
SVN,2022,pension,M,1.0000,ILO - Social Security Inquiry Database
SVN,2022,pension,T,1.0000,ILO - Social Security Inquiry Database
SWE,2013,pension,F,1.0000,ILO - Social Security Inquiry Database
SWE,2013,pension,M,1.0000,ILO - Social Security Inquiry Database
SWE,2013,pension,T,1.0000,ILO - Social Security Inquiry Database
SWE,2014,pension,F,1.0000,ILO - Social Security Inquiry Database
SWE,2014,pension,M,1.0000,ILO - Social Security Inquiry Database
SWE,2014,pension,T,1.0000,ILO - Social Security Inquiry Database
SWE,2015,disab,T,1.0000,ILO - Social Security Inquiry Database
SWE,2016,disab,T,1.0000,ILO - Social Security Inquiry Database
SWE,2017,disab,T,1.0000,ILO - Social Security Inquiry Database
SWE,2018,disab,F,1.0000,ILO - Social Security Inquiry Database
SWE,2018,disab,M,1.0000,ILO - Social Security Inquiry Database
SWE,2018,disab,T,1.0000,ILO - Social Security Inquiry Database
SWE,2018,pension,F,1.0000,ILO - Social Security Inquiry Database
SWE,2018,pension,M,1.0000,ILO - Social Security Inquiry Database
SWE,2018,pension,T,1.0000,ILO - Social Security Inquiry Database
SWE,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
SWE,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
SWE,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
SWE,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
SWE,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
SWE,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
SWE,2020,pension,F,1.0000,ILO - Social Security Inquiry Database
SWE,2020,pension,M,1.0000,ILO - Social Security Inquiry Database
SWE,2020,pension,T,1.0000,ILO - Social Security Inquiry Database
SWE,2021,disab,F,1.0000,ILO - Social Security Inquiry Database
SWE,2021,disab,M,1.0000,ILO - Social Security Inquiry Database
SWE,2021,disab,T,1.0000,ILO - Social Security Inquiry Database
SWZ,2011,pension,T,0.8600,ILO - Social Security Inquiry Database
SWZ,2019,disab,F,0.1650,ILO - Social Security Inquiry Database
SWZ,2019,disab,M,0.1120,ILO - Social Security Inquiry Database
SWZ,2019,disab,T,0.1380,ILO - Social Security Inquiry Database
SWZ,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
SWZ,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
SWZ,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
SWZ,2020,pension,F,1.0000,ILO - Social Security Inquiry Database
SWZ,2020,pension,M,1.0000,ILO - Social Security Inquiry Database
SWZ,2020,pension,T,1.0000,ILO - Social Security Inquiry Database
SYC,2011,pension,F,1.0000,ILO - Social Security Inquiry Database
SYC,2011,pension,M,1.0000,ILO - Social Security Inquiry Database
SYC,2011,pension,T,1.0000,ILO - Social Security Inquiry Database
SYC,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
SYC,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
SYC,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
SYC,2020,pension,F,1.0000,ILO - Social Security Inquiry Database
SYC,2020,pension,M,1.0000,ILO - Social Security Inquiry Database
SYC,2020,pension,T,1.0000,ILO - Social Security Inquiry Database
SYC,2023,disab,F,1.0000,ILO - Social Security Inquiry Database
SYC,2023,disab,M,0.8520,ILO - Social Security Inquiry Database
SYC,2023,disab,T,0.9760,ILO - Social Security Inquiry Database
SYC,2023,pension,F,1.0000,ILO - Social Security Inquiry Database
SYC,2023,pension,M,1.0000,ILO - Social Security Inquiry Database
SYC,2023,pension,T,1.0000,ILO - Social Security Inquiry Database
TCA,2019,disab,T,0.0990,ILO - Social Security Inquiry Database
TCA,2019,pension,F,0.2570,ILO - Social Security Inquiry Database
TCA,2019,pension,M,0.4720,ILO - Social Security Inquiry Database
TCA,2019,pension,T,0.3550,ILO - Social Security Inquiry Database
TCA,2020,disab,T,0.0910,ILO - Social Security Inquiry Database
TCD,2016,pension,T,0.0160,ILO - Social Security Inquiry Database
TCD,2022,disab,T,0.0030,ILO - Social Security Inquiry Database
TCD,2022,pension,T,0.0580,ILO - Social Security Inquiry Database
TGO,2017,pension,T,0.1900,ILO - Social Security Inquiry Database
TGO,2019,pension,T,0.1900,ILO - Social Security Inquiry Database
TGO,2022,disab,T,0.0170,ILO - Social Security Inquiry Database
TGO,2022,pension,T,0.1590,ILO - Social Security Inquiry Database
THA,2015,disab,T,0.3570,ILO - Social Security Inquiry Database
THA,2016,pension,T,0.8300,ILO - Social Security Inquiry Database
THA,2019,disab,T,0.9200,ILO - Social Security Inquiry Database
THA,2019,pension,T,0.8910,ILO - Social Security Inquiry Database
THA,2020,disab,T,0.9790,ILO - Social Security Inquiry Database
THA,2020,pension,T,0.8260,ILO - Social Security Inquiry Database
TJK,2015,pension,T,0.9280,ILO - Social Security Inquiry Database
TJK,2019,disab,T,0.4900,ILO - Social Security Inquiry Database
TJK,2019,pension,T,0.9370,ILO - Social Security Inquiry Database
TJK,2021,disab,F,0.4340,ILO - Social Security Inquiry Database
TJK,2021,disab,M,0.6430,ILO - Social Security Inquiry Database
TJK,2021,disab,T,0.5390,ILO - Social Security Inquiry Database
TJK,2021,pension,F,1.0000,ILO - Social Security Inquiry Database
TJK,2021,pension,M,1.0000,ILO - Social Security Inquiry Database
TJK,2021,pension,T,1.0000,ILO - Social Security Inquiry Database
TJK,2023,disab,F,0.5030,ILO - Social Security Inquiry Database
TJK,2023,disab,M,0.5430,ILO - Social Security Inquiry Database
TJK,2023,disab,T,0.5220,ILO - Social Security Inquiry Database
TJK,2023,pension,F,0.9740,ILO - Social Security Inquiry Database
TJK,2023,pension,M,1.0000,ILO - Social Security Inquiry Database
TJK,2023,pension,T,1.0000,ILO - Social Security Inquiry Database
TKM,2021,disab,F,0.9140,ILO - Social Security Inquiry Database
TKM,2021,disab,M,0.7780,ILO - Social Security Inquiry Database
TKM,2021,disab,T,0.8460,ILO - Social Security Inquiry Database
TKM,2021,pension,T,0.7720,ILO - Social Security Inquiry Database
TLS,2015,disab,T,0.2130,ILO - Social Security Inquiry Database
TLS,2015,pension,F,0.9510,ILO - Social Security Inquiry Database
TLS,2015,pension,M,0.8390,ILO - Social Security Inquiry Database
TLS,2015,pension,T,0.8970,ILO - Social Security Inquiry Database
TLS,2017,disab,T,0.1990,ILO - Social Security Inquiry Database
TLS,2019,disab,T,0.2160,ILO - Social Security Inquiry Database
TLS,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
TLS,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
TLS,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
TLS,2020,pension,F,1.0000,ILO - Social Security Inquiry Database
TLS,2020,pension,M,1.0000,ILO - Social Security Inquiry Database
TLS,2020,pension,T,1.0000,ILO - Social Security Inquiry Database
TON,2018,pension,T,0.7330,ILO - Social Security Inquiry Database
TON,2019,disab,T,0.2020,ILO - Social Security Inquiry Database
TON,2019,pension,T,0.9000,ILO - Social Security Inquiry Database
TON,2022,disab,F,0.8320,ILO - Social Security Inquiry Database
TON,2022,disab,M,0.7020,ILO - Social Security Inquiry Database
TON,2022,disab,T,0.7670,ILO - Social Security Inquiry Database
TON,2022,pension,F,1.0000,ILO - Social Security Inquiry Database
TON,2022,pension,M,1.0000,ILO - Social Security Inquiry Database
TON,2022,pension,T,1.0000,ILO - Social Security Inquiry Database
TTO,2019,disab,T,0.6810,ILO - Social Security Inquiry Database
TTO,2019,pension,T,0.9110,ILO - Social Security Inquiry Database
TTO,2022,disab,F,0.4620,ILO - Social Security Inquiry Database
TTO,2022,disab,M,0.7430,ILO - Social Security Inquiry Database
TTO,2022,disab,T,0.6010,ILO - Social Security Inquiry Database
TTO,2022,pension,F,0.6330,ILO - Social Security Inquiry Database
TTO,2022,pension,M,1.0000,ILO - Social Security Inquiry Database
TTO,2022,pension,T,0.9080,ILO - Social Security Inquiry Database
TUN,2015,disab,T,0.0510,ILO - Social Security Inquiry Database
TUN,2015,pension,T,0.3380,ILO - Social Security Inquiry Database
TUN,2017,disab,F,0.0260,ILO - Social Security Inquiry Database
TUN,2017,disab,M,0.0790,ILO - Social Security Inquiry Database
TUN,2017,disab,T,0.0520,ILO - Social Security Inquiry Database
TUN,2017,pension,T,0.5400,ILO - Social Security Inquiry Database
TUN,2019,disab,T,0.0500,ILO - Social Security Inquiry Database
TUN,2019,pension,F,0.4960,ILO - Social Security Inquiry Database
TUN,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
TUN,2019,pension,T,0.8540,ILO - Social Security Inquiry Database
TUN,2021,disab,T,0.1240,ILO - Social Security Inquiry Database
TUN,2021,pension,F,1.0000,ILO - Social Security Inquiry Database
TUN,2021,pension,M,1.0000,ILO - Social Security Inquiry Database
TUN,2021,pension,T,1.0000,ILO - Social Security Inquiry Database
TUR,2015,disab,T,0.3580,ILO - Social Security Inquiry Database
TUR,2015,pension,T,0.9000,ILO - Social Security Inquiry Database
TUR,2018,disab,T,0.3530,ILO - Social Security Inquiry Database
TUR,2018,pension,T,0.9030,ILO - Social Security Inquiry Database
TUR,2022,disab,F,0.3340,ILO - Social Security Inquiry Database
TUR,2022,disab,M,0.5460,ILO - Social Security Inquiry Database
TUR,2022,disab,T,0.4400,ILO - Social Security Inquiry Database
TUR,2022,pension,F,0.6940,ILO - Social Security Inquiry Database
TUR,2022,pension,M,1.0000,ILO - Social Security Inquiry Database
TUR,2022,pension,T,0.8590,ILO - Social Security Inquiry Database
TUV,2019,disab,T,0.4230,ILO - Social Security Inquiry Database
TUV,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
TUV,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
TUV,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
TZA,2016,pension,T,0.0320,ILO - Social Security Inquiry Database
TZA,2017,disab,T,0.0010,ILO - Social Security Inquiry Database
TZA,2019,disab,T,0.0060,ILO - Social Security Inquiry Database
TZA,2019,pension,T,0.0550,ILO - Social Security Inquiry Database
TZA,2021,pension,T,0.0600,ILO - Social Security Inquiry Database
UGA,2012,pension,T,0.0660,ILO - Social Security Inquiry Database
UGA,2016,pension,T,0.0660,ILO - Social Security Inquiry Database
UGA,2017,pension,T,0.0780,ILO - Social Security Inquiry Database
UGA,2019,pension,T,0.1120,ILO - Social Security Inquiry Database
UGA,2022,pension,T,0.1830,ILO - Social Security Inquiry Database
UKR,2015,pension,T,0.9190,ILO - Social Security Inquiry Database
UKR,2018,disab,T,1.0000,ILO - Social Security Inquiry Database
UKR,2018,pension,T,0.9600,ILO - Social Security Inquiry Database
UKR,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
UKR,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
UKR,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
UKR,2019,pension,T,0.9600,ILO - Social Security Inquiry Database
UKR,2020,disab,F,1.0000,ILO - Social Security Inquiry Database
UKR,2020,disab,M,1.0000,ILO - Social Security Inquiry Database
UKR,2020,disab,T,1.0000,ILO - Social Security Inquiry Database
UKR,2020,pension,T,0.9620,ILO - Social Security Inquiry Database
URY,2011,pension,F,0.7770,ILO - Social Security Inquiry Database
URY,2011,pension,M,0.7460,ILO - Social Security Inquiry Database
URY,2011,pension,T,0.7650,ILO - Social Security Inquiry Database
URY,2016,disab,T,0.9450,ILO - Social Security Inquiry Database
URY,2016,pension,F,0.7770,ILO - Social Security Inquiry Database
URY,2016,pension,M,0.7460,ILO - Social Security Inquiry Database
URY,2016,pension,T,0.7650,ILO - Social Security Inquiry Database
URY,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
URY,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
URY,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
URY,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
URY,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
URY,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
URY,2020,disab,F,1.0000,ILO - Social Security Inquiry Database
URY,2020,disab,M,1.0000,ILO - Social Security Inquiry Database
URY,2020,disab,T,1.0000,ILO - Social Security Inquiry Database
URY,2020,pension,F,1.0000,ILO - Social Security Inquiry Database
URY,2020,pension,M,1.0000,ILO - Social Security Inquiry Database
URY,2020,pension,T,1.0000,ILO - Social Security Inquiry Database
URY,2021,disab,F,1.0000,ILO - Social Security Inquiry Database
URY,2021,disab,M,1.0000,ILO - Social Security Inquiry Database
URY,2021,disab,T,1.0000,ILO - Social Security Inquiry Database
URY,2021,pension,F,1.0000,ILO - Social Security Inquiry Database
URY,2021,pension,M,1.0000,ILO - Social Security Inquiry Database
URY,2021,pension,T,1.0000,ILO - Social Security Inquiry Database
USA,2013,disab,F,0.8860,ILO - Social Security Inquiry Database
USA,2013,disab,M,0.9780,ILO - Social Security Inquiry Database
USA,2013,disab,T,0.9320,ILO - Social Security Inquiry Database
USA,2013,pension,F,0.8030,ILO - Social Security Inquiry Database
USA,2013,pension,M,0.9270,ILO - Social Security Inquiry Database
USA,2013,pension,T,0.8580,ILO - Social Security Inquiry Database
USA,2014,disab,F,0.8920,ILO - Social Security Inquiry Database
USA,2014,disab,M,0.9750,ILO - Social Security Inquiry Database
USA,2014,disab,T,0.9330,ILO - Social Security Inquiry Database
USA,2014,pension,F,0.8270,ILO - Social Security Inquiry Database
USA,2014,pension,M,0.9520,ILO - Social Security Inquiry Database
USA,2014,pension,T,0.8820,ILO - Social Security Inquiry Database
USA,2015,disab,T,1.0000,ILO - Social Security Inquiry Database
USA,2015,pension,F,1.0000,ILO - Social Security Inquiry Database
USA,2015,pension,M,1.0000,ILO - Social Security Inquiry Database
USA,2015,pension,T,1.0000,ILO - Social Security Inquiry Database
USA,2016,disab,T,1.0000,ILO - Social Security Inquiry Database
USA,2017,disab,T,1.0000,ILO - Social Security Inquiry Database
USA,2018,disab,F,1.0000,ILO - Social Security Inquiry Database
USA,2018,disab,M,1.0000,ILO - Social Security Inquiry Database
USA,2018,disab,T,1.0000,ILO - Social Security Inquiry Database
USA,2018,pension,F,1.0000,ILO - Social Security Inquiry Database
USA,2018,pension,M,1.0000,ILO - Social Security Inquiry Database
USA,2018,pension,T,1.0000,ILO - Social Security Inquiry Database
USA,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
USA,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
USA,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
USA,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
USA,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
USA,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
USA,2023,disab,F,1.0000,ILO - Social Security Inquiry Database
USA,2023,disab,M,1.0000,ILO - Social Security Inquiry Database
USA,2023,disab,T,1.0000,ILO - Social Security Inquiry Database
USA,2023,pension,F,1.0000,ILO - Social Security Inquiry Database
USA,2023,pension,M,1.0000,ILO - Social Security Inquiry Database
USA,2023,pension,T,1.0000,ILO - Social Security Inquiry Database
UZB,2010,pension,T,0.9810,ILO - Social Security Inquiry Database
UZB,2017,disab,T,0.3300,ILO - Social Security Inquiry Database
UZB,2017,pension,F,1.0000,ILO - Social Security Inquiry Database
UZB,2017,pension,M,1.0000,ILO - Social Security Inquiry Database
UZB,2017,pension,T,1.0000,ILO - Social Security Inquiry Database
UZB,2018,pension,F,1.0000,ILO - Social Security Inquiry Database
UZB,2018,pension,M,1.0000,ILO - Social Security Inquiry Database
UZB,2018,pension,T,1.0000,ILO - Social Security Inquiry Database
UZB,2019,disab,T,0.3970,ILO - Social Security Inquiry Database
UZB,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
UZB,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
UZB,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
UZB,2020,pension,F,1.0000,ILO - Social Security Inquiry Database
UZB,2020,pension,M,1.0000,ILO - Social Security Inquiry Database
UZB,2020,pension,T,1.0000,ILO - Social Security Inquiry Database
UZB,2021,disab,T,0.4450,ILO - Social Security Inquiry Database
UZB,2021,pension,F,1.0000,ILO - Social Security Inquiry Database
UZB,2021,pension,M,1.0000,ILO - Social Security Inquiry Database
UZB,2021,pension,T,1.0000,ILO - Social Security Inquiry Database
VCT,2019,disab,F,0.0440,ILO - Social Security Inquiry Database
VCT,2019,disab,M,0.0620,ILO - Social Security Inquiry Database
VCT,2019,disab,T,0.0590,ILO - Social Security Inquiry Database
VCT,2019,pension,F,0.5380,ILO - Social Security Inquiry Database
VCT,2019,pension,M,0.4980,ILO - Social Security Inquiry Database
VCT,2019,pension,T,0.5180,ILO - Social Security Inquiry Database
VEN,2012,pension,F,0.5020,ILO - Social Security Inquiry Database
VEN,2012,pension,M,0.7000,ILO - Social Security Inquiry Database
VEN,2012,pension,T,0.5940,ILO - Social Security Inquiry Database
VEN,2015,disab,T,0.2830,ILO - Social Security Inquiry Database
